date,Москва и область,Белгородская область,Брянская область,Владимирская область,Воронежская область,Ивановская область,Калужская область,Костромская область,Курская область,Липецкая область,Орловская область,Рязанская область,Смоленская область,Тамбовская область,Мурманская область,Новгородская область,Псковская область,Республика Карелия,Республика Коми,Кировская область,Нижегородская область,Оренбургская область,Пензенская область,Пермский край,Республика Башкортостан,Республика Марий Эл,Республика Мордовия,Республика Татарстан,Самарская область,Саратовская область,Удмуртская Республика,Ульяновская область,Чувашская Республика,Астраханская область,Волгоградская область,Краснодарский край,Республика Адыгея,Республика Калмыкия,Ростовская область,Алтайский край,Иркутская область,Кемеровская область (Кузбасс),Красноярский край,Новосибирская область,Омская область,Республика Алтай,Республика Тыва,Республика Хакасия,Томская область,Амурская область,Еврейская автономная область,Забайкальский край,Камчатский край,Магаданская область,Приморский край,Республика Бурятия,Республика Саха (Якутия),Сахалинская область,Хабаровский край,Алушта,Армянск,Бахчисарайский район,Джанкой,Евпатория,Ялта,Кабардино-Балкарская Республика,Карачаево-Черкесская Республика,Республика Дагестан,Республика Ингушетия,Республика Северная Осетия — Алания,Ставропольский край,Чеченская Республика,Курганская область,Свердловская область,Тюменская область,Ханты-Мансийский автономный округ - Югра,Челябинская область,Ямало-Ненецкий автономный округ,Тверская область,Тульская область,Ярославская область,Санкт-Петербург и Ленинградская область,Архангельская область,Вологодская область,Калининградская область,Керчь,Красноперекопск,Ленинский район,Саки,Севастополь,Симферополь,Судак
2018-11-01,508.91296217941044,505.15768813838247,382.62654815572245,441.2485379390487,430.3627878933485,491.18970439517653,525.1445749950493,432.93366861836165,460.17078031425274,377.8141489718358,543.2526333070213,452.9152326486783,621.4232018442398,406.3925985801739,459.68762491735947,514.7217741028453,495.0788954887234,527.6877814662332,482.6765724129137,461.68461910026554,633.2633819324378,731.7971863129156,485.6728132671698,616.663940291203,723.1965885665436,729.6106624408808,631.5660227201298,568.685541442242,507.65476173895127,574.1393266254845,585.3983293061046,514.78749143193,481.54767463790625,434.0144431094151,563.2205257410377,477.29929392328165,409.221885750894,467.1034183436603,483.6733232138778,564.215239001921,531.0952242976349,552.1460868671554,577.5502760539129,562.9374942317709,609.7370847460629,766.8841061837678,760.6132911073363,615.5292515745551,654.6516317104587,657.7134432766826,656.9114256986937,583.2402892068947,430.76054832696354,716.8886165087622,553.7857410413492,552.074873483146,535.0716032720959,529.6433741510448,691.9883521244885,407.92726834165154,262.77515700815627,278.4371557275529,404.6937512673877,322.7344561716198,533.7784388790469,433.78925187000823,459.754772736542,390.04078472645,474.70680810878343,444.79563664781216,429.29863828689713,326.7466923774081,462.48831844021487,571.9234996764106,497.49113307661264,605.959816607066,506.80259804830814,577.0558016186193,412.85738524964404,421.42108283080256,462.2577483296258,472.3028000384818,577.8188731341153,500.0371644300703,430.00475764923414,328.63189541031363,280.52177049311723,391.8471306381598,594.2612068812919,441.8956406860322,714.5301272932279,342.29795374283253
2018-12-01,567.7415873295745,522.1438660776173,396.7157891986381,513.384899649174,483.6584931364267,552.6469807193512,509.334019710279,590.4953436101433,443.64403474213424,432.5942436251263,639.93211946406,487.057332397748,523.1687283538938,510.5151716728218,429.0516597636677,612.7209870991314,527.7898416423259,601.0054232333777,536.6664511735372,546.6073129798912,695.2378350367683,709.9443067519829,721.6840483277989,612.5014730642761,651.5438112018152,853.7074452891162,793.1170856442028,710.5254911353845,558.0916020511297,578.7690951802075,623.3292154922219,570.3279826802343,608.1741839567238,733.3355046053986,624.8040563970419,493.02193966257613,363.76801858886773,441.15641026385214,524.4495711426417,531.2868206916411,525.421910308592,649.0318454858636,581.0872001067692,605.6619188146738,616.6566691486534,747.2291500230982,1000.0787781353304,654.142933695008,897.8808091813457,624.6018910351185,566.3934237947542,555.5195115194533,341.6452228429618,435.3631295521708,611.7752926734897,643.4813260577339,445.5142071457703,423.0281148750976,711.0060504768127,401.044124990029,438.0512144448431,303.12435090914914,182.19100297448503,351.3066759362323,433.68262283946166,588.8883426736146,506.40891578206504,381.0119122047055,397.9744954023636,497.3253567490249,443.4277764498278,322.5125463970348,461.9362586068313,603.2075515555639,472.82446278003226,555.2585308562267,537.6039311990713,639.6958628019074,460.59351932028227,513.7684668287342,566.0658657873988,523.0045096647307,767.3426720207526,581.6631810288068,476.30305691301925,386.6605417874292,96.80635824160932,271.8348447157909,372.6650207294918,407.0778312743107,584.1236376526924,334.76857153265917
2019-01-01,500.6781266389289,443.0138751808338,400.4466995195288,463.7451625813126,394.40711736100496,518.5680060093779,516.7763868720751,435.62962602447215,512.9047683046626,393.8685345784723,489.86346728586705,505.3069588236888,455.2882434891091,407.3492753278398,429.7879367132783,511.2581275969195,533.8291635430064,474.7991367036461,515.7116542295422,484.2506929431667,563.7811680070815,466.51279247898884,508.4725000458459,572.1116395574325,526.2000427812707,684.2260109518926,429.7664641935327,555.6974519297744,484.89887406381087,480.59293259384634,534.7620942303704,608.7170412695149,498.80575651640254,667.8056562601976,503.35198244526373,414.9593051242559,389.3515551238148,315.0281532018151,461.6003783445212,518.0652142697692,437.5761067303816,490.03373610837735,458.41651505685456,455.3103688079593,492.99983384216654,556.4522341557201,437.4777593242783,467.8015199767174,613.4952007173753,481.0316084641174,388.35153336169014,455.8853393937354,547.1839973552774,512.5394753961339,554.7237394913815,337.0400410895772,410.27027731133103,496.72766173459485,512.5743981555132,522.6558456914308,439.1743522178305,390.7340590522728,385.2073809012541,387.2001992683912,594.6049360833737,389.062010615959,437.0222758862034,335.21423911388507,225.12700250966802,414.36232811648335,397.07839678876655,428.91226323406966,416.427082075606,526.1697116812345,442.352796216779,488.124873635789,554.1444535918984,599.8149726074962,462.62651853087465,539.8620616477198,514.5476156243457,465.31820420694146,625.58179921887,478.91547045807255,378.33441413547524,392.4677082716752,368.72782447818105,212.59499998364652,632.6707489286059,411.79877244345454,620.215776208876,530.8570117679624
2019-02-01,442.76608773209244,364.20154475869276,315.95933278989577,374.92222590841044,350.7565783991657,386.6732346356236,393.7372532011609,430.7735711262966,352.15097372029635,324.86428874284104,440.65283166657144,377.7594313765326,355.57379010889446,400.68076251164126,316.06279903705627,361.4728018127407,359.8011196241302,387.84533047949606,396.89613015107227,426.74197642833553,485.6544199132523,422.3913200420215,428.9115899283517,598.3203539425301,455.3818913382074,481.53994260775096,539.2463863451,425.00369867910536,438.62087639692186,430.60249914231395,404.37912257256755,376.6003269742573,429.3659881039376,585.6034437419322,436.0410804738373,370.3982879734155,273.0722714510845,337.50636913175674,403.39525904725974,418.1264152893704,417.46356358712336,429.2024790017562,398.4479890117154,397.80404151917435,408.837481559169,391.44649950485046,415.1972947748673,487.281294210945,445.46003954080834,445.03163378886853,456.6937850024785,405.233905503255,450.48297594658004,459.5100827689432,385.6244144023558,405.7299217530997,323.0237433281588,502.20173964370684,554.5942566065739,384.4074719202354,600.8860337697951,319.33508628942064,181.73540536548157,307.4612049843854,423.26551116026957,319.5498732765453,249.35040064791207,301.26234097883264,260.38043039010404,366.76192215093397,320.183648325499,257.7706691922446,415.4692511466287,465.8009907553035,383.76076635116283,450.03570971308886,451.0358857258128,483.44615329946646,417.8273973299294,387.64614411542937,451.8494580934224,389.37061639903317,491.3471810882792,417.0941322164533,377.57708157458455,369.8012327054988,465.48433645207837,413.79384790497375,468.9488369713579,323.05796046760435,464.1075521485391,358.40542169656095
2019-03-01,436.36147088202046,362.7923355596183,328.14998406989156,342.9370597246423,372.6990700223586,323.50075694389585,396.700153686919,422.0045901805333,359.1550546464313,308.55671860214994,445.49569492391623,456.0759669016452,342.4877545690209,368.2215828378279,352.74446955462486,391.2827724057084,350.6087868243319,369.89956424097426,451.5054913803876,461.49817932834185,473.081988374183,484.77269848231157,368.26779332167547,547.1258143080804,500.5830796115612,491.41846021026646,475.6186283553221,512.245158552447,418.46362883404873,371.3133495019986,406.65696837323065,442.19711548919156,520.9495976025169,516.6283877914025,502.508314497831,371.4253332448031,317.3940994156242,304.29551151441535,463.48610695590247,459.8652824599508,470.4305715823263,445.07121729482077,384.10001285312865,422.16234311434897,407.8303278800872,345.08439083019346,597.2134563050131,577.5857159417293,460.3009645273978,440.0910415582723,457.64405405962765,445.0459620389046,490.1051133113871,441.43955763109597,450.41400886111177,469.82176967877416,423.8080513845357,526.3454383318297,561.5676598898463,293.5172228718204,86.3833867470608,284.91622604772795,347.7391622453564,296.8649794910513,408.1192271066223,343.00752033133654,352.7504025572257,316.6967879013952,166.1424505370905,331.05584912174686,295.07048277613717,301.3697479949166,361.3077177225134,483.1265009144941,383.15775278196503,441.4004984888094,431.04903516465055,440.44913505681484,422.9751385432178,391.68924554116614,449.0978818972685,388.48866341059517,428.82148585796347,481.3772739439104,349.02289075785495,308.0858377103727,161.23343578374568,264.80635299863775,326.00741493460777,359.63681406934217,421.81654805937416,172.10241384391819
2019-04-01,506.32505507415965,468.5098741237561,432.5415148709477,401.7616956459596,446.257855146295,468.6855096119648,480.0110354052181,496.93459453615634,392.69861372434167,421.29547474647876,591.012667371504,431.7999430085053,445.9452753355739,410.05431350810306,385.3171642982935,512.5615181718678,518.1829769501593,473.92159363306143,472.27300961505705,702.1098040815278,584.1474832301707,530.866249652133,421.97395977733936,660.1433406800813,660.1875209949341,594.8022468107655,639.7972136580586,668.9630276613475,495.33529636512674,540.5514277591031,550.9926284590325,505.1910019817449,522.6560024187747,514.9051634197026,482.11849628554506,474.0592845471757,439.4216888063977,390.9422108629313,502.326301242308,710.7726801129195,469.0995341255251,538.0340524155363,621.443925266034,498.2721205606608,530.547999265869,546.5493546760358,1047.6164056039897,644.6242967050179,543.5086910667715,510.9337012429267,449.34603565213985,419.933941621874,509.243337002098,592.7551060564323,450.87693249202374,460.94411889280326,401.9563080160708,553.1782283819307,533.3698596202403,434.52174037266485,205.4979844072696,222.0189038353766,328.93364131995673,497.51546425796766,476.9715935572517,444.5164101403221,369.03980395044914,350.23493577288497,260.7908904715223,389.36911964437763,414.75294695584176,401.22034544674494,513.1925119377761,553.3048819765145,495.76467360832487,545.2464849212618,513.8970079980242,549.0838829564951,426.6788685464938,474.2577434341748,504.28445892022273,464.23278728849846,469.1359412740848,471.5568124618929,499.6022308456735,412.5158726059315,222.5198572482135,284.1470568363572,343.9077811284904,534.7120668969013,496.2617081653936,264.0054913142193
2019-05-01,560.0973471715861,533.3032430659805,513.2956943477967,604.5652704301552,524.025997689135,626.163057167584,607.8315144772831,589.8915431609867,640.1282554079829,487.71646847884983,616.8275401375606,1057.2949753739142,523.4774961558883,477.19238981975764,465.547934738276,538.463392326113,639.0668717437245,589.9557954550405,574.0675463665258,759.0914330599794,705.7792071663218,1034.386175220798,576.0866193996147,712.5560406170166,807.8387632642064,762.7732937095293,884.1339628377151,905.3588341740395,600.1186443739089,647.5523369193218,768.4224588498485,721.0841829490463,764.0645193562783,600.017852260975,607.1230671077203,517.3194046141049,525.5894715549957,683.8056733685195,542.8421898086448,690.8076792285156,666.767957212524,735.4025545166716,800.1525038629923,657.337687683769,756.9150928882952,610.3621926908735,791.0331111149995,734.1484618972114,874.3082322336984,663.2573059713985,807.4329016613182,568.1962321773897,440.889512622818,451.94306933051706,571.0471108323486,560.5763960519745,773.1097933872937,699.3923826705802,709.59523590785,608.4728676682677,525.4873018912872,333.3192598534729,417.08309807239834,364.6221613835258,412.8438605317429,546.3410346719962,468.31383431779676,560.5786564687784,327.5627692156509,617.0233942297009,486.96904962146124,482.4464149212917,780.5425827485643,730.663880023331,780.0579350217972,696.6102814830832,693.0238155293458,620.7346826803451,467.3684830268714,704.8268354879289,734.9873619203173,516.2058863430032,540.6169996943472,638.0370858602575,483.61095260056203,281.7418521673922,654.2561543695588,312.4181854876754,308.999946823265,688.7383895634141,686.9365068766288,362.0381298558364
2019-06-01,459.8334380157289,538.2260541892773,342.94878603852806,380.1225770375554,435.04741114967743,360.6827448643363,431.9868250160363,435.11480718143645,394.30066351259444,370.5670138240729,548.8866053968678,651.3366773171417,400.1203665928765,385.99404219457296,329.6844445424879,330.4686157471249,415.227398723793,422.8991446139769,470.18118974424505,511.76868939886856,470.38266355458245,514.5171579201748,390.37280128110956,553.5434614896047,482.39789362340207,450.11799682731595,587.4564190396999,501.6445206483775,384.2416667945004,439.51528805592784,486.6477245331676,395.45024928962346,435.38725003566685,521.4733638307608,436.51038079030036,388.38830561308146,368.5399990727058,253.3841176531563,415.00929995911633,445.5330516050646,437.8169369499446,441.5525603008212,543.7970097003897,432.5015751519797,454.38874647207444,423.0033486580218,698.0105013676576,530.5621569495985,524.8195077561704,375.3411263062274,243.80924782408954,387.3646824387174,442.56739669212476,421.702233866063,457.8585182020335,370.12638416381606,400.3267651823618,461.18945088236615,481.341706169054,228.41584475031866,484.6654405481311,225.58468731142528,172.49567898324148,212.4319289726627,392.11338951043433,256.8638782562944,543.1230629670359,272.6751549199291,243.6882905095839,583.5517309519897,343.57878374759923,300.92341951281605,412.95373777080584,508.3886200943452,383.19195786017224,474.56284329817254,498.10586217924117,389.1402872012095,403.47781528060403,386.634905227112,520.3900742621979,394.92489224998235,383.52621939248075,395.3320636425245,327.5416373835844,257.1852804672161,256.6970424833605,198.46006662421178,224.65270733742975,402.51151477452873,396.9718923445562,132.043803331025
2019-07-01,304.0411097583649,244.86253304355884,230.90899250916328,188.54764011990065,211.413026849093,222.50243271601514,207.88494967986165,208.08486177695752,193.32345412301189,207.46758393860395,290.67853886456794,222.8137252738598,215.3760848283165,189.49789434752446,225.7604741571985,220.93476476537705,158.6817426076347,257.67658563221744,233.57099044345446,215.88024200262177,208.50017963765185,217.6317681356239,193.2958632972506,269.7895360164697,231.5983302562019,162.7590093469447,235.81654660239678,195.830063620098,206.974039060785,185.91475237063753,209.08845579091124,205.77321023556001,195.52921805596844,269.23725197769784,215.684549230988,181.98357785356103,181.99112092515082,197.13788645186304,181.6637838117063,177.29169126974557,200.28775792589093,204.05532114660843,225.8137021390621,191.13751861406618,231.8837237242055,263.27914170999804,217.5857546391006,241.96234705638093,226.72741433335403,210.0316360151748,260.1782431921198,169.6285217165937,227.80547819163712,418.74882540954474,193.18608859314267,145.34802361260958,267.96027680296595,245.67256252578503,240.31721251879029,227.26439062043974,193.41262391302106,116.84484916038124,143.3889931167548,213.6713785479064,159.73437014951347,143.78960191912898,214.98327712049286,142.59496669005543,151.0066998927166,256.78661589397717,159.17534690411892,131.3158565090515,165.8445656326496,225.3173069211512,197.98643276168386,207.71616155763448,207.08563107403427,265.7527606396775,189.234572152724,204.35780511010174,247.95086496699273,237.69443584835255,251.95239094062813,230.095236462116,214.48120960983215,224.66990598732718,226.11429720701238,84.10338548833462,219.56829214293165,201.36386807114238,245.0386490571036,148.6458364301216
2019-08-01,231.94367237214368,189.47056919045366,145.92885357270478,170.96545175311655,197.79941169757987,199.2134939027764,161.8384780061286,221.55593802520255,147.76634170604888,184.5812854590862,205.75229481227552,188.2758768938377,144.5893567336359,167.7383587907693,185.70831368521345,207.9518491854232,176.55528089827172,223.1630706009113,227.22535715218424,183.0011577042061,180.75608356570967,190.61449776644514,159.05975921675432,252.14859419234068,197.5468854889825,200.71304581651253,202.21317872885234,192.0674541465324,185.83615181320596,179.70461639673104,188.68829084552377,183.5969053792809,192.72157564883207,180.08718938263317,176.86586149391303,167.5362356357959,185.19196620414974,148.52909468012174,176.91581980044919,181.20240618759718,171.92817915670904,184.4873714846385,190.9011274941385,171.2890084890459,203.66232980525734,146.05492133860596,198.69423333182152,233.9066426808201,192.8151155185021,152.98332609716385,253.31357018386694,162.90612760363402,208.41219200057682,182.5919583056431,190.19489804610572,133.10323753309544,216.52687020234188,233.93406751201084,224.75803222181153,77.08219235629855,177.66317093227482,192.93926482422532,198.69079794792142,141.64322667991817,244.5169136869678,137.57593946186972,185.04092179985602,115.25641646938325,131.05022008246337,177.42790792823843,162.938909304312,119.84353881264651,158.6311398553862,196.900132609121,190.29333525737485,190.9691761045692,188.27013931356353,211.50618605094127,166.87566642106412,151.1296903507859,219.64443213548833,203.05529775746953,207.03925515398524,234.89556680376532,194.49584281578865,126.98603475554114,120.22135155247842,177.70985312280638,150.16196469512016,151.84150047434747,224.56880024726905,96.3429589124807
2019-09-01,324.4289694277511,263.7009302656115,285.8227305659793,258.8654585641866,272.4306237449164,265.1421473996269,282.6664643163702,257.39148506068835,272.35281736223027,259.56791339853964,355.10597343664904,269.5067838834156,224.9714012781948,211.41139264580426,246.22557099847216,229.03081848948702,275.0028450497587,288.4016898515796,291.2760923531535,259.08030931569664,359.9863084380018,320.13175660574444,262.50470381596347,359.90140796034376,302.39104220634357,315.77787018177355,246.7816490485786,299.88131825312615,295.8760271253614,291.6295091429856,389.2940690120892,285.15913375093504,376.92466722214033,353.9371000404359,295.97394161013574,289.9906275293612,346.6902347442666,272.4566773730856,297.72517418171583,270.64910000584246,293.5938534197455,354.67526565550577,313.1930364191331,312.3717880443631,278.21515589863066,250.2192397147977,413.4609220633748,293.6564040397688,347.40103046745037,322.5492319013928,446.01921293350773,270.58232541914873,285.7285369528899,479.1355240602521,287.65161895620133,268.2586359555878,293.0547388667116,318.82110090563117,339.3994439360342,213.47326829514427,184.26748759879808,251.10090883537902,198.71552492637866,184.97198182640116,347.8148531848661,224.07762150086808,203.98077427523307,151.2701162163863,132.79653522585653,289.27247318262636,209.03878921589518,209.79805046021437,264.7935225024217,302.5990497128148,313.41231000106444,273.2233579329109,271.9351718150148,260.1397674933629,265.5481251182705,256.4593259188127,314.32159064246946,279.932576601967,364.54868948295285,367.96773807922744,304.743853897496,238.3303765470993,210.62214270586264,89.95804356847965,139.38366012688314,203.02055258444935,331.538802091017,106.07843580981691
2019-10-01,428.30366757089223,323.9772107969957,354.4877707073632,344.13325851669845,336.886393418012,372.513894609656,407.74223545521966,320.84950460836484,337.8384114440437,329.4911408932272,461.63970387217273,352.33974428435124,321.0686495918672,333.8276723260173,370.11305423864457,289.6201792249564,347.6663699338123,365.19295869646345,327.05393154715716,353.8189469248501,526.2645626537817,560.2682877095791,318.9794308229895,480.66737199953064,453.0811063802134,595.1509701092677,414.50587187597677,436.7053956432775,436.45321624721026,329.2882541188031,406.2279552274071,353.0438088182974,382.9994745997414,408.9718415906038,425.4492436392653,374.0108523877667,307.6714578207993,410.89427470189986,353.06835869731884,401.7599611138882,408.01885739050834,397.6198199022136,450.57499675764535,436.4056659986243,445.6980239444702,345.2798736934702,341.7212805724232,521.6374786564552,437.64708336526223,401.303447243523,472.8726848709669,368.94213419950717,391.35190755885645,541.449679191065,395.56783338560547,319.02174564941777,425.8719606653678,449.7239786586476,433.8094952580746,162.6189078165682,498.5509508233677,220.57776900062075,312.92892325008944,325.77122186825443,348.4053008032805,300.0178830884246,398.00108824073783,233.3247995458373,140.71220073278894,407.5081966177248,327.13519250322037,257.4126335337699,382.57369058237475,412.4188532296291,408.0905817339382,406.23543207828504,389.6672401502013,399.8340221275404,353.2669557781707,345.3555756309989,420.2044823654094,362.7985731231551,437.52264559673404,578.2830603995778,382.88589934093653,265.74948334431934,370.48052353014424,274.9247028034715,310.1893597835888,345.3396267776175,403.0872326482374,219.56582426578757
2019-11-01,513.4738010482413,595.9542051234179,406.996948736735,464.4253704315818,460.3289552402587,452.7899012535092,508.8537711890665,526.3962635287168,443.9474720141034,472.26110569342177,506.78587899973917,417.3581056723587,412.4697484690891,413.91813932151877,458.33154932959235,464.1633237005209,471.8932045675236,555.6389172640083,543.4969631761046,547.5591737554374,580.7737671916113,581.7334226949873,568.3533092240513,669.662931578684,601.1143826454695,639.0645671592472,643.1357995663002,579.8394550847297,505.8774308361003,532.1996666252437,532.067586582918,520.5951289263477,580.1376308957564,537.4317580304053,567.4284515210759,470.8453301071377,407.1058609130969,344.06423522229835,488.98129341631284,619.9123961991431,595.086404767428,546.131323153423,616.8778478715126,555.7815173552467,609.0976573059041,820.655769394093,971.0267795205438,648.2001016863909,748.7084202932975,653.7783566402452,712.00489163666,546.939804437056,614.5507791995749,559.3995002996144,519.5106456378254,491.9561354020361,656.5592369628896,493.0370917282297,681.9734053625334,358.458869882468,200.73108373655631,647.9592711315288,577.9026793245995,412.6543219381203,388.21437621361105,369.0515706246503,384.1096175033695,349.64752943339465,306.24303563602905,412.7212330108132,445.35092535930045,286.8052298386323,518.7692758387788,1054.378096729903,562.5439361637194,543.0438652190652,522.1499937266507,571.8056970845777,413.9066962137113,465.8348040223562,499.39230432991985,489.11607871607146,602.6539118705313,501.6394561656807,423.56947796994484,339.5026681448767,456.6400022730524,358.230545806883,276.4754329750794,480.1205282250106,684.4944490455955,500.163640495423
2019-12-01,559.3644452023411,548.2725657640465,424.68440053019754,504.73304341278265,514.0917538007518,577.1799841538254,494.36522203140635,593.0323601478331,485.86485639728954,456.5117740140004,585.3532406238726,514.8600025235066,515.2226654546221,520.7463489766,570.9916768361223,525.470349655416,543.165541129791,549.3054768445674,615.4938112011218,550.9527457038471,622.9140685766229,715.1050997228613,663.926651393562,629.4975047782452,611.1016570295379,703.3956928914594,911.362373300486,675.1039565415465,564.205558246481,565.4076722817374,627.1622787652659,596.90655000298,681.8821554928777,608.0610093769916,579.9314552618711,519.0626619299125,401.5550983892446,391.8676721919561,520.7820257628448,597.9240571374162,749.6376607911697,691.6074760230148,646.0032746470886,607.214769248716,647.3329455829054,683.8919733671862,1278.3076073927343,685.8652225976484,981.8224213570502,890.6812464966697,431.74646656458594,613.4245418657468,615.2913376974698,619.344754533029,668.1296070859096,560.1372678704731,740.5509361070674,489.43686679863475,792.6898269687699,640.06125446024,286.7672725366939,590.5012431865558,479.41989296838875,472.6674063778055,503.12746803640425,571.0923909644118,429.8404106309909,370.55767052292293,267.4582075391052,620.6691299085736,471.9558593552903,325.9322845641921,516.4425425242246,647.8570399785384,604.9045795477726,578.7303580953402,514.2594366606627,527.7839023914099,530.773555740239,505.4035189515944,585.5594686253545,518.1977034987226,626.7324819224812,573.3820246712445,580.584704398983,348.52726109323794,975.7369954063075,360.9393552880004,338.22097149487456,504.9274639881766,642.6344470915055,594.0670523481986
2020-01-01,466.9738721862675,419.36564338945874,406.1842854491096,462.2132995476656,413.55481563458204,539.6805541389328,438.298243830841,462.2304010880693,467.83235360277524,430.40428977901763,483.48497570437996,444.0033695924808,485.0478606279774,418.0797368570294,494.6161049027515,451.51440949978,518.8571350167725,429.3386177901407,575.5218792501414,439.02359682531005,538.3615630479488,523.7845652407677,485.25311278436743,566.1746550195261,466.28105661793194,751.3910754741011,414.10193750094817,506.02025679039434,471.92962809031286,441.86399351331005,547.4609923277113,514.8271702934047,512.3205627620824,532.5982642465374,417.0010105539173,420.1039858061551,348.7527170040961,270.76989415058216,446.434043552081,416.32730308551123,453.54288362667364,501.6221184964723,432.7831326076778,417.411721015213,496.83986948660055,405.6759482193775,506.3713670892639,524.2482583259722,614.8687921699471,421.5722444243273,525.4590900242786,504.18340536759666,447.3188133822967,555.0134762260913,523.2076914524865,343.0341877019042,353.1934657182014,501.8887185210441,571.3707459554868,762.8711175897224,503.1198175098986,323.27370226621326,480.5808971112646,582.4455465587428,599.1656290604952,385.6095848034699,312.99119578668046,263.94935261614785,181.11226309486943,380.2004275604713,396.2930489596386,259.888512731595,442.8030511724661,474.91865104820647,391.0329268159606,433.30386518548306,461.50495743206574,470.0328938207709,450.81238622164426,449.3686256466503,450.2549069203164,447.35393496690665,615.9021262132673,536.0263170703138,426.7318967810083,440.292724513469,576.1516657866973,244.11108540279392,556.0212827838702,529.3617251775516,695.586573218423,399.2755999828882
2020-02-01,423.3459109750159,383.18262105333224,338.9911958573679,381.896928413663,332.0719826874552,356.73754943112823,386.9484809481458,360.6035730615,362.4993659447303,410.1113352101764,395.0321895358208,376.7629283055042,365.7022107740798,288.6128468389672,312.28674425946264,319.2483320950261,382.71960014188073,360.0028033519363,418.21490984552355,445.3919807319422,452.9035541101058,424.2765949526416,430.79798011292496,557.0078761014847,418.1556010383452,655.408183465562,459.1505315904246,447.81085002406775,398.60253950312165,380.64197876569995,424.07777382628365,415.01451740854725,429.6878193732155,720.4407349149711,383.44835139988476,366.44002633153764,365.41831486403987,361.1590798736746,418.2146225543695,418.04814510203033,441.9914754335061,372.5046458568329,387.38569778997544,417.41775955330223,445.6873995825342,301.90191866280287,473.08315962838526,420.612981752083,484.4983534427327,447.45725518992947,397.0157400510727,430.160572469856,441.85236612400416,654.664062892396,372.59790283270394,426.7494865889546,351.54188535213615,461.7092130419008,496.7513966820626,558.7809319111324,328.1962335006803,375.9199129476887,501.73949222419577,326.11550892015396,512.440850166341,336.4157890273321,233.20285272168746,262.1450586598851,231.68365590343424,357.5392815381264,292.4733181966945,245.28624872866973,380.12900580138296,429.46629743069633,373.0426367442297,393.1635235060105,368.13734085071815,445.91267712081145,362.07001712651027,371.5998355997771,445.65234109563033,384.8696792801096,471.8630902920709,460.04892529272723,386.76491992121345,339.05317603765894,275.8501109311518,241.1415759837106,322.1106203661071,403.1883154560041,541.0509973181521,178.79936228227456
2020-03-01,524.8210433331749,563.1046727903977,563.0240812447475,502.7789709655278,498.1840221902809,445.9866252817001,512.3058102871984,477.58817299546973,441.68708106184846,488.88242644977447,687.1947021959651,453.45208998622303,459.12814207971576,415.8659351480591,446.5978985518398,446.43493920703077,492.97304636196,536.2466871236517,530.4949581504995,608.6212085806131,570.7015877260874,684.1035836295857,551.3288862403789,630.2346208802402,572.9482963402672,619.101252835808,710.0307905061546,578.8608903599202,536.1178129612832,476.5046868974418,530.1846372678172,469.1326911854768,705.1001079789189,555.9962513221088,542.9082748488306,497.3910030723092,456.3390624879787,515.3682312191536,507.35827648339557,525.5273418616912,579.9924101494888,533.2179389661972,642.5618150186183,497.06666035936814,561.6464461549955,419.80687518515873,807.831391870625,605.7686841804441,547.6898719721049,536.3324806977968,494.20317973986613,555.1082684551419,435.7784572048124,688.9843245391762,449.47044047152355,527.6710612029082,596.4539016372278,454.3381678652062,680.0766612235566,346.9595566067145,392.25380828275837,351.4867255179996,373.9391465753937,594.7612098591769,384.3463580599601,445.143870727298,529.6614736438603,350.24710639102165,316.96792707201934,551.3737823828973,440.4589589050787,474.5330559235295,563.6586085589902,549.4154615638225,482.02532816377817,539.7580401950814,520.6871602489371,564.2128373315712,455.4021173935211,503.32102101279054,620.979233359498,427.8685698210061,541.2662281900625,671.7156771432844,419.8923098037116,364.072022254196,322.0848192477888,394.50034952730965,304.53270054224737,479.8350937227219,488.90448974455524,602.8119292713229
