GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438
Республика Коми;90 683 994;12 248 094;6 606 494;1 864 410;76 060 159;13 695 682;5 910 541;1 956 607;8 112;7 735;16 256;273 899;1 156;3;15 310 489;837 438;93;14 473 052;1 805 950;2 894 610;434 192;0;890 080;133 506;441 286;96 504;66 200;14 476;167 488;0;0;0;0;0;0;0;0;0;0;0;0;1 538;497;1 056;429;0;596 804;74 714;0;522 401;62 255;0;75 182;12 460;0;15 036;2 492;0;2 255;374;0;778;0;0;159;20;0;2;0;0;0;0;6 513;0;0;9 728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 216;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;1;1;767 845;851 290;0;1 207;48 225;241;36;8;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52 103;177;1 220;11 330;39 375;0;0;0;0;0;0;0;39 375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;33 566;752 760;0;0;93;1;0;0;0;0;0;0;0;0;24 862;4;586;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;1;17;1;0;0;0;0;2 966;5;5 619;5;57;2;8 974;18;0;0;25;1;4 599;4;16 739;11;649;6;713;4;2;1;129;2;12 077;23;0;0;0;0;0;0;0;0;0;0;3 330 813;840;153 342;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Марий-Эл;50 366 460;14 984 652;2 200 121;1 177 132;47 416 874;16 803 657;2 440 660;1 283 060;20 199;16 746;1 578;0;17 851;15 257;2 709 849;34 659;53;2 675 190;1 923 444;532 826;80 256;0;201 528;30 238;124 482;27 755;19 298;4 163;6 932;2 212;5;0;0;0;0;0;0;0;0;0;0;2 081;291;956;237;0;421 845;60 038;0;381 423;53 817;0;40 689;7 090;0;8 138;1 418;0;1 221;213;0;267;869;0;141;36;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 147 225;1 909 337;255 397;51 080;7 662;17 509;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 007;10 004;468 701;468 669;0;0;32;21 447;15 951;562;3 809;0;1 125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;939;36 633;324;2;290;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;23;1;0;0;0;0;1 212;2;4 547;5;0;0;0;0;0;0;2 219;2;0;0;140;1;139;1;0;0;3 305;7;0;0;0;0;0;0;0;0;0;0;1 554 899;771;79;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Мордовия;55 692 350;24 270 849;3 681 727;466 890;51 879 687;25 206 223;4 223 520;1 149 057;10 899;2 141;13 476;154;8 223;22;3 268 821;792 084;73;2 476 737;1 577 823;489 591;74 269;0;212 511;31 925;173 730;166 422;27 158;25 694;158 418;5 550;4;0;0;0;0;0;0;0;0;0;0;1 779;294;935;246;0;130 597;5 278;0;126 830;3 310;0;9 945;1 968;0;1 989;393;0;299;59;0;3 179;0;0;35;13;0;2;0;0;0;0;67 779;0;0;69 069;0;0;8 814;0;0;441;0;0;1 322;0;0;264;0;0;10 104;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 845 212;3 968 233;892 314;178 464;26 770;15 335;46;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 825;5;367 349;320 558;0;0;46 791;3 329;295;1 839;1 195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;18 116;192 395;0;0;0;0;0;0;0;0;0;0;0;0;34 609;1;0;0;0;0;0;0;0;0;0;0;0;0;247;1;0;0;0;0;0;0;0;0;12;1;0;0;0;0;1 307;2;334;1;751;3;1 584;8;0;0;192;1;69;2;901;2;14;2;863;2;20;1;0;0;1 320;7;0;0;0;0;0;0;0;0;123;1;2 643 562;811;24 879;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Саха (Якутия);152 181 036;41 956 346;16 574 601;11 315 317;97 917 803;57 709 646;13 207 529;6 344 781;43 127;44 220;2 758;160 943;35 313;3 567;57 706 107;199 130;52;57 507 010;10 905 197;10 957 908;1 724 837;888;4 247 894;667 458;180 979;271 462;27 027;40 693;39 824;543 029;3;0;0;0;0;0;0;0;0;0;0;1 427;641;1 431;358;0;255 507;26 111;0;233 347;23 763;0;25 221;3 077;0;5 045;615;0;757;92;0;3 061;728;0;79;5;0;5;1;0;4 938 384;8 415 754;12 607 234;4 473 169;5 391 526;9 514 524;556 918;3 024 227;3 103 756;0;0;1 358;111 383;604 845;601 634;16 707;90 727;90 245;91 703;0;17 829;4;1;16;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28 696;27 941;755;151;23;0;1;0;89 459;145 227;0;3 247;59 016;649;97;3;1;3;0;0;0;0;0;0;0;772 085;774 125;1 287 045;1 389 750;0;0;70 766;14 439 974;7 243 498;62 804;26 864;7 106 808;0;0;4 258 388;2 848 420;0;0;0;0;0;0;0;0;2 848 420;0;0;0;0;0;0;0;0;0;0;0;4 258 388;0;0;0;0;0;0;0;0;38;1 148 590;4 719 217;0;0;0;0;14 927;2;0;0;0;0;0;0;58 369;3;19 708;1;0;0;0;0;0;0;102 235;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 065;4;406;2;2 860;7;102 104;18;0;0;0;0;344 667;2;4 045;9;833;7;3 910;3;11 938;2;246;2;42 131;21;0;0;0;0;0;0;0;0;0;0;10 564 556;792;369 455;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Северная Осетия-Алания;11 289 609;5 153 325;373 466;223 422;10 527 512;5 704 844;381 386;616 845;5 103;3 245;0;17;0;0;759 281;31 794;18;727 487;941 713;145 475;21 823;0;46 507;6 974;45 863;2 245;6 822;337;6 358;0;1;0;0;0;0;0;0;0;0;0;0;620;150;706;374;0;288 636;0;0;155 772;0;0;132 864;0;0;26 573;0;0;3 986;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256 114;246 239;9 875;1 974;296;0;4;0;45 735;38 102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 307;0;0;0;0;2 529;0;230;2 299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2 903;10 345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476 889;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Татарстан;1 133 627 781;210 320 292;109 881 420;113 413 552;1 010 595 170;236 447 297;61 825 275;108 346 947;811 323;590 237;17 095 418;2 896 680;53 282;67 845;154 839 857;12 344 679;421;142 495 178;23 428 949;28 000 155;4 249 565;5 061;10 137 680;1 577 094;1 594 210;491 278;239 495;76 458;2 468 935;49 570;6;25 184;424 017;30;0;0;8;0;0;0;0;21 377;3 075;10 400;2 987;0;2 468 902;16 645;0;2 207 161;11 516;0;291 535;5 130;0;58 310;1 026;0;8 746;155;0;29 795;0;0;234;11;0;9;0;0;0;0;6 477 096;0;0;6 273 175;0;0;194 451;0;0;9 723;0;0;29 168;0;0;5 834;0;0;119 351;0;0;34;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18 867 554;16 538 946;2 644 624;528 925;79 337;316 016;172;26;947 210;1 688 505;0;57 439;798 734;11 489;1 723;5;0;32;0;0;0;0;0;0;0;8 270 292;7 960 905;8 368 311;8 048 911;0;0;143 712;4 001 514;530 107;306 922;349 144;1 965 341;0;1 557 199;0;0;7 341;18 449;391 611;9 190;0;560 596;0;0;0;0;0;0;0;2 680;44 737;54 341;0;0;0;0;0;5;48 000;1 555;2;0;0;0;0;235;2 283 879;12 410 585;7 580;2;1 121;2;0;0;0;0;0;0;0;0;37 813;15;4 595;3;0;0;537 679;2;0;0;20 133;1;0;0;707 682;10;0;0;0;0;0;0;0;0;627;5;0;0;0;0;37 413;16;6 249;14;103 477;27;77 778;84;914 340;7;45 341;25;77 024;61;192 061;112;6 691;41;7 966;14;8 868;8;6 216;11;72 426;130;0;0;0;0;0;0;1 341;1;356;3;36 816 643;7 893;2 039 699;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112 655;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Тыва;2 969 807;1 273 955;1 400 813;210 487;2 686 504;1 634 479;1 168 893;274 800;0;0;0;0;0;0;515 224;93 266;4;421 958;424 836;84 392;12 660;0;33 454;5 018;2 407;15 533;361;2 330;18 653;0;0;0;0;0;0;0;0;0;0;0;0;174;42;80;51;0;54 140;0;0;53 325;0;0;815;0;0;163;0;0;24;0;0;0;0;0;44;0;0;0;0;0;4 305 581;2 598 850;0;3 395 727;1 629 843;0;213 778;0;0;0;0;0;42 756;193 821;0;6 413;29 073;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133 409;0;0;0;0;0;0;0;4;1 961;7 596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;1;0;0;7;1;300;1;0;0;0;0;0;0;49;1;0;0;0;0;0;0;0;0;547;2;0;0;0;0;0;0;0;0;0;0;399 203;49;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Удмуртская Республика;229 911 635;31 555 594;50 553 355;6 120 497;204 694 537;35 289 125;45 375 291;6 908 011;588 558;11 922;379 164;617;75 965;509;30 539 386;1 782 975;180;28 756 604;4 507 662;5 712 649;862 643;0;2 045 831;312 690;360 004;55 871;54 333;8 378;356 595;38 666;6;0;0;0;0;0;0;0;0;0;0;6 745;1 136;3 141;1 361;0;881 049;10 195;0;783 942;6 962;0;100 763;3 324;0;20 153;665;0;3 023;100;0;3 966;0;0;194;13;0;2;1;0;0;0;10 252;0;0;12 364;0;0;105;0;0;6;0;0;15;0;0;3;0;0;2 217;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 830 011;4 296 144;566 507;113 302;16 997;32 640;42;6;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;10 899 495;10 690 198;603 692;601 677;0;0;2 704;1 818 290;1 205 301;2 815;602 464;0;7 709;0;0;0;7 709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 124;0;0;6 051;3;0;0;93;113 169;1 346 136;154;1;40;1;0;0;0;0;0;0;0;0;1 628;5;0;0;0;0;0;0;0;0;5 515;2;0;0;121;1;0;0;0;0;0;0;134 040;1;1 030;5;0;0;0;0;2 277;9;299;1;4 613;13;37 100;42;0;0;0;0;37 445;11;37 949;30;2 775;17;8 156;16;4 414;4;715;1;19 321;52;0;0;0;0;0;0;0;0;115;1;5 533 498;2 367;81 971;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Хакасия;49 082 204;3 322 959;4 521 934;100 434;44 797 009;3 958 002;2 007 960;234 006;20 081;18 753;802 072;0;14;0;6 031 571;408 791;39;5 622 780;719 862;1 124 469;168 595;0;424 641;63 606;130 817;9 613;19 678;1 442;81 758;86;2;0;0;0;0;0;0;0;0;0;0;977;192;814;98;0;270 859;395;0;257 206;395;0;16 142;0;0;3 228;0;0;484;0;0;2 489;0;0;118;2;0;3;0;0;0;4 347 975;523;0;3 208 820;1 342;0;1 139 156;0;0;193 656;0;0;34 175;0;0;34 175;0;0;0;819;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39 616;33 927;5 689;1 138;170;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 459 408;1 445 000;0;0;14 408;1 225 020;1 214 493;9 870;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;20 777;611 982;0;0;0;0;0;0;0;0;0;0;0;0;169 466;1;1 141;1;0;0;0;0;0;0;29 234;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 569;9;20 094;1;301;7;4 602;9;54;1;0;0;210;1;4 285;7;274;6;3 795;1;1 913;1;0;0;2 864;8;0;0;0;0;0;0;0;0;0;0;1 433 684;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чеченская Республика;20 274 080;6 771 765;502 331;872 935;19 803 772;8 043 413;347 571;2 166 917;6 084;100;0;0;0;0;631 153;12 898;4;618 255;2 565 528;107 854;16 289;0;64 120;9 664;25 036;1 618;3 759;243;2 580;13 475;11;0;0;0;0;0;0;0;0;0;0;705;90;776;692;0;135 772;0;0;93 916;0;0;41 859;0;0;8 372;0;0;1 256;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352 769;345 750;7 019;1 404;211;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700 200;106;4 339;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 283;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29 433;2;0;0;0;0;0;0;0;0;635;2;29 515;1;16 406;1;0;0;0;0;0;0;810;1;0;0;16 800;1;0;0;0;0;0;0;0;0;0;0;0;0;390;1;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;7 380;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика;78 189 176;12 613 921;2 592 807;552 545;72 674 909;13 934 159;3 338 790;1 132 718;14 440;12 427;24 601;112 380;22 931;0;4 816 551;363 040;114;4 453 512;2 000 364;890 703;133 605;0;392 109;58 824;480 672;51 370;71 952;7 708;72 608;0;0;0;0;0;0;0;0;0;0;0;0;3 598;381;1 684;568;0;823 416;8 192;0;674 947;6 736;0;148 506;1 456;0;29 701;291;0;4 455;44;0;37;0;0;139;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403 682;336 887;67 229;13 446;2 018;434;11;1;27 516;27 437;0;79;0;16;2;1;0;0;0;0;0;0;0;0;0;190 342;188 167;570 122;489 950;0;0;81 358;907 665;101 541;29 864;770 324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;158 691;310 218;287;2;87;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 789;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;940;5;509;4;15 023;6;2 675;12;14;1;0;0;48;1;3 126;7;59;6;107;2;15;1;0;0;1 792;15;0;0;0;0;0;0;0;0;0;0;2 091 599;1 557;12 994;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Алтайский край;224 791 405;20 298 870;7 283 990;640 788;211 801 317;22 027 428;7 056 491;1 750 419;99 110;88 544;171 251;0;1 712;557;13 152 823;1 466 466;162;11 686 357;2 750 202;2 337 271;350 590;0;847 433;127 115;419 758;92 617;62 964;13 893;293 293;0;0;0;0;0;0;0;0;0;0;0;0;7 813;1 182;5 037;1 002;0;939 225;15 133;0;839 297;16 371;0;102 308;0;0;20 462;0;0;3 069;0;0;2 791;1 238;0;184;2;0;4;1;0;0;0;115 030;0;0;98 022;0;0;22 078;0;0;1 104;0;0;3 312;0;0;662;0;0;5 070;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 448 356;8 195 074;2 572 404;514 481;77 172;319 122;275;27;687;488;0;199;0;40;6;1;0;2;0;0;0;0;0;0;0;0;0;481 658;472 569;0;0;9 089;421 103;156 550;4 370;259 996;0;0;0;0;0;0;620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;417 836;296 777;88;1;24;1;0;0;0;0;0;0;0;0;92 608;4;71;1;0;0;0;0;0;0;0;0;0;0;589;1;0;0;0;0;0;0;0;0;1 182;4;0;0;0;0;6 397;9;2 904;4;6 042;10;4 790;24;0;0;0;0;750;1;8 816;20;61;2;284;1;3;1;0;0;4 272;24;0;0;0;0;0;0;0;0;0;0;4 530 838;2 574;74 814;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
