GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420
Республика Коми;83 741 699;13 790 888;6 834 362;2 063 727;69 798 876;16 278 601;7 206 277;2 015 107;10 190;15 644;41 928;8 403;1 876;335;13 537 294;677 053;92;12 860 243;2 432 184;2 565 526;385 805;0;951 177;142 916;148 641;36 980;22 223;5 548;135 411;6 524;1;0;0;0;0;0;0;0;0;1 682;526;1 172;463;1 475;0;570 451;66 649;499 809;59 334;71 234;7 781;14 247;1 556;2 137;233;591;555;158;23;1;3;0;0;2 150;0;0;2 996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;846;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474 109;747 373;0;437;273 700;87;13;11;3;12;1;0;0;0;0;0;0;0;0;0;1 569;802;0;0;767;48 387;25 771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 729;1;43;53 378;825 068;0;0;93;1;0;0;0;0;0;0;0;0;114 766;4;929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;1;11;1;0;0;0;0;4 778;7;2 909;4;217;4;10 675;18;0;0;26;1;3 410;4;20 004;12;570;7;426;4;13;1;120;2;8 469;28;0;0;0;0;0;0;0;0;0;0;2 950 004;936;158 507;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Марий-Эл;58 408 954;13 156 306;2 428 402;551 326;55 313 201;13 800 582;2 610 887;1 566 584;22 575;19 745;0;1 131;14 685;38 456;2 921 375;45 083;51;2 876 292;1 679 376;567 249;86 289;0;213 878;32 294;239 277;13 597;36 214;2 039;9 017;8 011;4;0;0;0;0;0;0;0;0;2 050;414;999;231;968;0;318 975;59 048;289 493;54 786;29 647;6 924;5 929;1 385;889;208;802;2 663;80;37;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 181 376;5 571 464;236 626;47 325;7 099;626 714;8;3;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;63 931;63 728;269;52;0;0;217;8 617;36 093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;2;22;38 464;129 299;225;1;243;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;15;1;0;0;1 522;2;6 203;5;0;0;0;0;0;0;2 538;3;0;0;368;1;0;0;0;0;10 042;7;0;0;0;0;0;0;0;0;0;0;1 687 847;787;12 159;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Мордовия;66 827 257;14 035 085;3 143 072;1 017 948;63 878 787;15 301 371;3 734 300;2 031 065;16 718;7 414;10 000;258;284;752;2 364 689;121 776;75;2 242 914;2 272 998;440 635;67 288;0;218 627;33 935;235 084;20 749;36 246;3 112;24 356;7 948;6;0;0;0;0;0;0;0;0;1 955;282;1 011;336;1 107;0;127 359;4 421;113 138;2 875;14 221;1 546;2 844;310;426;48;2 804;0;36;11;2;0;0;0;40 378;0;0;44 906;0;0;9;0;0;0;0;0;1;0;0;0;0;0;4 535;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 629 885;5 618 187;1 042 322;208 466;31 268;30 624;42;5;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;72 247;57 842;68 634;67 617;0;0;1 017;10 230;99 773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;1;30;22 829;262 411;0;0;0;0;0;0;0;0;0;0;0;0;28;1;0;0;0;0;0;0;0;0;0;0;0;0;164 487;2;0;0;0;0;0;0;0;0;12;1;0;0;0;0;310;2;945;2;210;3;1 545;9;0;0;307;1;74;2;2 295;2;14;2;73;1;20;1;0;0;2 892;9;0;0;0;0;0;0;0;0;11;1;2 769 263;840;7 254;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Саха (Якутия);153 142 077;35 218 840;20 741 474;11 039 057;86 564 074;48 403 060;13 564 186;8 090 118;301 324;58 521;6 674 400;3 830;3 612;2 482;67 395 480;163 736;42;67 231 744;10 179 286;13 249 902;2 016 868;914;4 645 333;713 390;292 685;261 135;43 905;42 196;32 747;196 362;1;0;0;0;0;0;0;0;0;1 393;651;1 501;271;330;0;260 553;39 700;236 248;36 344;28 750;3 709;5 750;742;863;111;4 445;353;107;6;6;1;5 809 087;18 476;4 640 298;4 220 024;104 760;4 470 092;1 612 090;0;236 438;0;0;0;322 418;0;47 288;48 363;0;7 094;23 027;86 284;66 325;5;1;9;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 976;9 976;0;0;0;0;1;0;360 825;383 855;0;256;23 286;51;8;5;1;2;12;0;0;0;0;0;0;0;2 151 537;2 075 501;30 314 783;30 312 808;0;0;9 736;5 272;30 805;0;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 586;1;29;307 952;2 537 576;0;0;0;0;2 700;1;0;0;2 087;1;0;0;43 828;3;31 946;3;0;0;0;0;0;0;52 273;1;379;1;2 783;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 384;5;16;3;2 018;4;104 387;15;0;0;0;0;292 317;2;76 724;9;3 059;7;4 659;4;12 381;2;258;2;38 006;16;0;0;0;0;0;0;0;0;0;0;9 103 652;803;286 508;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Северная Осетия-Алания;12 234 415;1 611 890;167 982;122 065;10 960 132;1 991 836;532 963;168 640;6 114;0;12;0;0;0;915 405;186 233;11;729 702;426 521;145 903;21 889;0;52 469;7 889;76 198;3 852;11 428;578;37 247;38;1;0;0;0;0;0;0;0;0;546;133;625;329;659;0;207 778;0;118 700;0;89 077;0;17 815;0;2 673;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78 893;83 050;3 859;772;115;8 016;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 574;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3 413;10 181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;352 222;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Татарстан;1 018 812 956;280 459 656;68 060 270;92 383 017;908 112 674;322 405 069;56 166 940;95 763 567;698 618;111 934;5 652 013;4 271 251;71 049;23 035;117 626 166;3 517 955;401;114 108 213;49 490 408;22 577 126;3 406 528;0;8 521 506;1 305 994;1 810 732;915 256;272 381;137 627;703 591;5 599;5;16 664;221 700;28;0;0;29;0;0;22 062;3 031;13 261;2 684;15 316;0;2 298 827;12 498;2 011 480;8 594;301 017;3 905;60 203;781;9 031;117;13 669;0;231;9;13;0;0;0;5 062 898;0;0;5 081 835;0;0;78 690;0;0;3 934;0;0;11 803;0;0;2 361;0;0;121 449;0;0;13;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 280 414;14 738 443;1 173 433;234 687;35 202;631 462;150;31;704 820;610 101;0;26 879;53 656;5 376;806;17;6;20;7;0;0;0;0;0;0;0;2 344 954;2 282 359;7 092 889;7 375 755;0;0;67 063;4 823 027;3 016 772;59 352;67 473;1 078;0;700 056;0;449 894;0;0;0;0;0;0;0;0;0;67 500;0;0;149 957;0;0;0;92 518;52 397;11;249;2 546 094;26 039 593;8 556;2;2 596;3;815;2;0;0;0;0;0;0;68 392;15;6 820;2;0;0;954 640;2;0;0;20 133;1;0;0;750 917;9;0;0;0;0;0;0;0;0;4 646;7;0;0;3 163;1;36 597;18;7 024;15;128 687;35;243 107;96;858 295;7;63 342;26;107 517;64;193 923;115;8 196;45;7 121;13;9 526;9;4 993;12;77 481;140;0;0;0;0;749;1;11 419;1;630;2;35 713 128;7 481;1 879 638;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81 929;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Тыва;4 100 957;699 582;196 162;251 772;3 693 501;1 111 137;157 180;228 888;0;0;0;0;0;0;446 438;170 480;3;275 958;388 670;55 192;8 278;0;44 698;6 704;3 567;4 946;570;699;34 096;0;0;0;0;0;0;0;0;0;0;208;51;173;19;77;0;49 753;0;47 644;0;2 109;0;422;0;63;0;0;0;47;0;0;0;7 799 959;1 932 308;0;3 650 706;1 463 564;0;956 639;0;0;0;0;0;191 328;0;0;28 699;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43 617;43 617;0;0;0;1 750;7 050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1 545;52 500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;193;1;0;0;0;0;0;0;49;1;0;0;0;0;0;0;0;0;1 050;2;0;0;0;0;0;0;0;0;0;0;359 136;59;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Удмуртская Республика;203 664 763;30 730 348;37 917 954;1 348 553;183 022 875;36 195 319;36 304 825;2 602 256;162 503;31 487;57 060;93 841;34 568;91;22 341 011;709 965;178;21 631 048;6 781 117;4 313 956;648 912;0;1 311 832;198 030;426 184;358 623;64 376;53 867;141 993;7 267;12;0;0;0;0;0;0;0;0;7 142;1 065;3 220;1 466;4 416;0;937 485;10 562;815 549;8 435;122 487;2 126;24 497;425;3 675;64;663;0;197;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 323 345;3 180 556;216 273;43 256;6 489;73 484;27;7;0;363;0;0;363;0;0;2;2;3;0;0;0;0;0;0;0;0;2 789 399;2 722 682;1 984 278;1 969 345;0;0;15 114;60 245;32 484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12 937;6;88;104 292;894 708;0;0;55;1;0;0;0;0;0;0;0;0;4 945;5;0;0;0;0;0;0;0;0;6 471;2;0;0;244;1;0;0;0;0;0;0;120 366;1;5 521;4;0;0;0;0;2 670;11;197;1;4 209;12;40 309;43;0;0;0;0;30 975;12;49 134;31;17 024;20;7 470;17;5 486;4;861;3;25 898;56;0;0;0;0;0;0;1;1;0;0;4 985 509;2 415;87 359;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Хакасия;45 403 620;4 335 992;2 629 421;220 415;41 761 046;4 887 804;2 215 412;353 107;17 699;1 955;500 596;0;0;822;3 574 622;398 312;33;3 176 310;683 371;635 259;95 289;0;221 631;33 245;140 948;6 647;21 139;1 002;79 662;4;1;0;0;0;0;0;0;0;0;1 025;208;868;109;575;0;189 886;920;174 760;730;16 528;191;3 306;38;496;6;1 402;0;86;3;1;0;0;2 354 705;0;0;1 908 793;0;0;445 912;0;0;75 805;0;0;13 377;0;0;13 377;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36 031;32 764;3 684;737;111;417;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935;0;0;0;935;774 771;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;47 785;370 621;0;0;0;0;0;0;0;0;0;0;0;0;165 980;1;9 670;2;0;0;0;0;0;0;49 027;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 369;8;15 327;1;812;8;4 176;9;126;1;0;0;210;1;4 274;8;332;4;4 561;1;2 548;1;0;0;1 971;9;0;0;0;0;0;0;0;0;0;0;1 173 093;393;125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чеченская Республика;18 401 302;7 345 691;491 420;256 606;18 020 829;9 290 785;347 355;388 392;5 163;-136;130;0;0;0;529 572;47 660;3;481 913;2 076 880;95 525;14 207;0;28 858;4 213;56 731;122;8 461;18;9 532;118;5;87;494;1;0;0;0;0;0;641;89;769;783;1 006;0;142 128;0;96 324;0;45 803;0;9 161;0;1 374;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604 303;531 201;73 102;14 620;2 193;0;4;0;0;77;0;0;77;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;783 447;107;4 313;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика;72 320 397;17 256 089;2 370 749;794 547;66 089 153;18 689 389;2 851 412;1 333 510;19 796;9 524;107 531;53 432;19 531;2 289;5 644 197;173 426;109;5 470 773;2 014 717;1 094 153;164 124;0;442 955;66 444;292 084;25 975;43 807;3 896;34 686;0;0;0;0;0;0;0;0;0;0;3 790;365;1 606;485;1 622;0;772 041;6 490;683 206;5 788;100 471;702;20 095;140;3 015;21;11 636;0;139;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629 516;594 868;34 648;6 930;1 040;0;9;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;56 665;56 750;248 253;243 733;0;0;4 520;105 238;699 738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44 968;9;60;32 198;166 056;222;2;93;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 382;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;984;6;690;5;13 583;6;2 681;12;15;1;0;0;102;1;3 545;8;21;4;14;1;25;1;0;0;1 979;15;0;0;0;0;0;0;0;0;0;0;2 001 694;1 598;7 760;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Алтайский край;199 279 631;21 279 472;4 709 528;952 131;188 003 426;23 546 343;5 408 195;1 630 470;14 631;157 871;21 385;2 192;1 303;790;10 578 108;714 312;194;9 863 796;2 790 321;1 972 759;295 914;0;731 841;109 776;427 216;64 882;64 083;9 732;142 862;0;0;0;0;0;0;0;0;0;0;8 238;1 249;4 996;993;5 984;0;702 877;15 232;652 716;14 512;60 381;720;12 076;144;1 811;22;10 572;0;140;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 413 347;6 357 005;1 379 529;275 906;41 386;323 187;242;52;294;165;0;129;0;26;4;1;0;0;0;0;0;0;0;0;0;0;50 010;50 010;437 624;426 594;0;0;8 627;3 457;4 058;460;0;0;10 460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 999;2;76;147 425;382 318;65;1;8;1;0;0;0;0;0;0;0;0;98 684;4;331;1;0;0;0;0;0;0;0;0;0;0;819;1;0;0;0;0;0;0;0;0;1 161;5;0;0;0;0;10 854;11;2 948;3;4 867;12;5 007;25;0;0;0;0;1 250;1;9 032;21;87;3;447;3;5;1;0;0;4 966;24;0;0;0;0;0;0;0;0;0;0;4 114 570;2 554;67 685;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
