GA;Gb;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420
Республика Коми;171 573 360;28 709 461;16 076 900;5 235 999;146 017 147;31 796 852;11 784 720;7 405 969;64 772;12 463;4 045 483;159 753;4 582;338;25 863 101;699 382;84;25 163 719;5 404 988;5 025 095;754 912;494;613 592;92 038;594 073;79 256;89 336;12 031;139 877;7 647;1;0;0;0;0;0;0;0;0;1 794;529;1 209;427;1 387;0;1 103 201;138 641;992 574;122 786;110 947;16 244;22 189;3 250;3 329;487;320;388;157;23;2;3;0;0;4 265;0;0;6 397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 132;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;142;0;0;0;129;1;1;1 382 451;1 726 900;0;665;345 113;133;20;12;4;12;0;0;0;0;0;0;0;0;0;0;103 006;102 240;0;0;766;233 064;195 997;15 338 454;42;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;15 338 454;0;0;13 360;1;50;73 757;1 164 333;0;0;927;1;0;0;0;0;0;0;0;0;101 362;4;1 857;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;463;1;33;1;0;0;0;0;9 772;7;7 395;4;78;2;17 690;21;0;0;52;1;7 997;4;40 045;12;1 714;7;801;4;27;1;229;2;19 614;27;0;0;0;0;0;0;0;0;9 661;1;6 014 088;967;314 818;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Марий-Эл;125 824 160;32 504 973;4 701 975;1 046 246;120 061 803;33 164 524;5 141 390;3 202 088;181 636;68 555;3 232;1 724;15 094;5 146;5 487 785;180 063;64;5 307 722;2 753 641;1 043 597;159 232;23;227 261;34 395;137 446;114 025;20 638;17 103;36 013;17 947;5;0;0;0;0;0;0;0;0;2 288;351;1 114;238;808;0;652 306;122 393;603 639;103 365;50 668;19 017;10 134;3 803;1 520;571;2 001;0;82;39;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 985 322;11 080 066;587 327;117 466;17 619;682 071;8;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;137 870;138 098;139 676;138 079;0;0;1 596;21 832;82 663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 851;3;26;39 891;175 973;710;2;485;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;40;1;0;0;3 495;2;9 322;5;0;0;0;0;0;0;3 808;3;0;0;658;1;103;1;0;0;6 821;7;0;0;0;0;0;0;0;0;0;0;4 770 260;820;23 903;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Мордовия;154 142 092;22 131 147;6 221 590;2 056 391;147 215 604;23 982 233;7 668 120;3 885 337;12 083;25 815;86 770;0;3 162;0;5 403 699;305 733;79;5 097 966;3 654 216;990 564;152 940;0;384 357;59 565;85 982;43 691;14 001;6 599;61 147;29 029;6;0;0;0;0;0;0;0;0;2 110;256;1 296;271;972;0;284 993;10 599;265 397;8 630;19 597;1 969;3 920;393;589;59;8;0;36;12;1;0;0;0;80 077;0;0;96 361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16 284;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13 951 383;12 061 803;1 980 969;396 006;59 427;91 389;43;6;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;72 975;58 577;105 333;103 821;0;0;1 519;356 073;239 502;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 680;3;40;56 815;225 013;38;1;0;0;0;0;0;0;0;0;0;0;80 989;2;0;0;0;0;0;0;0;0;0;0;0;0;1 090;1;0;0;0;0;0;0;0;0;24;1;0;0;0;0;2 212;2;2 094;2;1 361;4;3 384;12;0;0;611;1;103;2;2 769;2;28;2;4 700;2;40;1;0;0;4 576;12;0;0;0;0;0;0;0;0;365;1;4 985 957;893;14 274;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Саха (Якутия);298 613 850;72 638 846;46 109 150;24 154 383;178 766 835;96 520 470;40 273 491;19 633 548;602 729;136 702;6 763 034;266 440;11 723;2 827;119 541 432;495 845;36;119 045 604;19 493 352;23 178 680;3 571 110;1 815;4 051 193;626 945;368 662;45 046;55 299;6 757;99 169;630 172;1;0;0;0;0;0;0;0;0;1 680;668;1 541;256;237;0;521 108;92 411;504 899;98 007;28 813;5 442;5 763;1 088;864;163;2 982;11 038;112;6;3;3;12 272 749;438 034;10 856 151;10 823 262;562 262;10 125 605;1 487 134;0;741 542;0;0;0;297 427;0;148 308;44 614;0;22 246;37 647;124 228;62 693;5;1;11;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45 276;28 371;17 316;3 463;519;411;4;1;842 640;852 287;0;20 097;29 743;4 019;603;5;2;2;13;0;0;0;0;0;0;0;2 715 290;2 596 879;31 107 793;56 907 210;0;0;25 892;545 610;221 015;3 402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 036;1;36;436 515;5 133 937;0;0;0;0;13 231;2;0;0;2 087;1;0;0;66 632;3;47 787;3;0;0;0;0;0;0;160 559;1;0;0;5 565;1;0;0;0;0;0;0;0;0;0;0;0;0;819;1;4 912;5;770;4;5 503;5;167 293;16;0;0;0;0;939 822;2;82 128;10;4 268;8;11 272;4;22 638;2;528;2;95 660;19;0;0;0;0;0;0;0;0;6 000;1;18 420 436;868;549 867;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Северная Осетия-Алания;25 504 370;3 692 920;825 062;170 169;23 380 792;4 424 184;1 037 130;428 608;14 564;0;24;0;0;0;1 926 051;395 719;15;1 560 361;989 701;311 987;46 808;0;87 393;13 114;41 120;818;6 169;123;79 145;86;1;0;0;0;0;0;0;0;0;700;141;721;298;703;0;360 057;0;272 854;0;87 424;0;17 485;0;2 623;0;221;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116 752;124 935;6 885;1 377;206;15 067;4;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 642;187 379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 500;1;2;3 574;14 674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;1;0;0;0;0;0;0;0;0;0;0;759 900;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Татарстан;2 185 492 870;680 070 687;164 297 792;220 485 273;1 946 295 440;729 271 056;133 954 695;228 341 961;1 544 204;262 414;11 312 763;21 807 798;195 590;33;259 589 835;3 713 543;428;255 876 293;78 528 376;50 980 063;7 664 761;680;9 936 853;1 500 354;1 462 291;296 376;220 929;69 315;742 709;7 710;5;10 507;175 386;31;0;0;0;0;0;24 787;2 841;13 073;2 643;14 482;0;4 743 212;25 002;4 363 147;18 651;434 283;6 351;86 857;1 270;13 028;191;54 218;0;229;9;17;0;0;0;10 786 755;0;0;11 157 167;0;0;115 068;0;0;5 753;0;0;17 260;0;0;3 452;0;0;485 480;0;0;13;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32 111 662;30 493 625;2 787 472;557 494;83 624;1 169 435;158;32;1 765 813;1 471 252;0;60 488;119 613;12 098;1 815;18;5;18;8;0;0;0;0;0;0;0;20 707 895;20 479 974;28 485 647;31 382 052;0;0;75 930;14 076 028;7 876 762;1 667 933;219 798;4 798;0;700 056;0;884 277;0;0;0;0;0;0;45 000;2 621;0;173 000;0;0;149 957;0;0;0;190 118;351 061;18;317;3 449 712;31 098 218;27 137;2;6 116;3;1;1;0;0;0;0;0;0;125 432;15;17 674;3;0;0;1 785 757;2;0;0;40 265;1;0;0;1 375 152;8;0;0;0;0;0;0;0;0;9 190;7;0;0;5 272;1;75 661;20;16 734;17;295 240;41;189 614;106;1 780 701;7;132 116;28;203 990;73;423 067;125;15 455;46;21 112;18;20 775;9;11 886;13;168 134;149;0;0;0;0;749;1;12 894;1;959;2;65 277 537;8 242;3 850 602;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163 158;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Тыва;7 259 862;3 043 515;365 984;646 221;7 029 390;3 558 880;291 771;710 989;0;1 762;0;0;0;0;304 687;77 853;2;226 834;578 370;45 367;6 804;0;7 216;1 082;60 694;873;9 104;131;15 571;0;0;0;0;0;0;0;0;0;0;231;48;76;14;51;0;113 872;0;109 169;0;4 703;0;941;0;141;0;0;0;47;0;0;0;14 800 053;4 316 429;0;7 289 181;4 045 567;0;4 318 258;0;0;0;0;0;863 652;0;0;129 548;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106 038;106 037;0;0;1;2 646 940;7 050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7 208;56 849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;428;1;0;0;0;0;0;0;99;1;0;0;0;0;0;0;0;0;1 273;2;0;0;0;0;0;0;0;0;0;0;790 161;60;44;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Удмуртская Республика;430 517 683;76 859 689;85 311 473;3 665 415;383 069 502;84 185 006;84 253 481;5 646 985;194 688;74 299;4 382 961;462 897;42 480;640;44 293 189;1 469 545;181;42 823 651;9 694 705;8 546 770;1 284 708;115;2 142 556;321 712;300 035;51 779;45 101;7 768;293 909;17 958;14;0;0;0;0;0;0;0;0;7 955;1 054;2 923;1 400;3 704;0;1 929 444;21 111;1 726 808;18 667;205 284;2 445;41 057;489;6 159;73;2 650;0;209;13;15;0;0;0;7 365;0;0;7 361;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 035 820;6 547 819;613 303;122 661;18 399;125 302;27;3;0;665;0;0;664;0;0;3;2;3;0;0;0;0;0;0;0;0;8 445 686;8 205 591;2 030 049;2 012 627;0;0;19 128;2 182 819;235 824;184 992;12 772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41 904;8;101;205 225;1 903 026;0;0;106;1;0;0;0;0;0;0;0;0;9 796;5;0;0;0;0;0;0;0;0;12 181;2;0;0;365;1;0;0;0;0;0;0;244 455;1;10 695;4;0;0;0;0;5 119;12;582;1;10 604;12;69 611;44;0;0;0;0;57 699;12;71 387;31;18 907;20;17 169;17;8 283;5;1 558;1;49 125;58;0;0;0;0;0;0;1;1;0;0;9 938 618;2 566;170 102;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Хакасия;87 993 965;10 865 203;4 115 636;726 857;79 257 941;11 689 550;5 891 516;1 398 697;38 034;3 085;502 047;0;20 130;121 064;6 477 230;412 268;37;6 064 962;1 614 165;1 212 955;181 945;0;272 168;40 824;62 910;5 404;9 441;816;82 454;7;1;0;0;0;0;0;0;0;0;1 143;185;879;109;490;0;412 646;1 886;382 596;1 553;30 966;332;6 193;66;929;10;917;0;85;4;1;0;0;6 606 594;0;0;4 238 932;0;0;2 367 661;0;0;402 502;0;0;71 030;0;0;71 030;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59 662;56 148;3 931;786;118;417;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 229;0;0;0;1 229;797 877;4 957;0;1 928;60 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;24;72 597;670 660;0;0;0;0;0;0;0;0;0;0;0;0;340 397;1;17 744;2;0;0;0;0;0;0;97 883;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 999;8;29 007;1;1 231;8;8 627;9;252;1;0;0;420;1;8 589;8;671;5;7 626;1;4 990;1;0;0;7 291;9;0;0;0;0;0;0;0;0;0;0;2 764 890;416;433;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чеченская Республика;48 031 594;10 883 519;1 032 677;851 335;47 364 739;13 304 062;700 024;1 128 797;5 168;12;0;0;0;0;1 004 686;30 291;4;974 395;2 697 991;192 285;28 921;0;45 407;6 873;18 899;7 237;2 832;1 086;6 059;444;6;185;1 050;1;0;0;0;0;0;705;91;800;490;834;0;226 378;0;238 813;0;2 179;0;435;0;65;0;14 614;0;14;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 315 469;1 108 937;206 532;41 306;6 196;0;4;0;14 275;11 797;0;2 639;161;528;79;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 866 932;126;4 737;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика;162 723 580;28 320 876;6 644 472;1 581 315;149 786 963;30 303 662;6 216 902;2 678 805;72 309;98 533;573 823;450 064;24 309;0;12 861 494;405 315;120;12 456 179;3 428 159;2 491 235;373 683;0;638 717;95 992;168 893;3 189;25 341;479;81 064;0;0;0;0;0;0;0;0;0;0;4 172;327;1 538;469;1 396;0;1 552 709;13 895;1 402 060;12 070;150 831;1 825;30 165;365;4 525;55;182;0;139;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 229 617;1 175 436;55 901;11 180;1 676;1 720;11;2;18 059;16 187;0;1 873;0;375;56;1;0;0;2;0;0;0;0;0;0;0;77 237;77 001;716 671;689 936;0;0;26 780;1 629 729;2 152 571;50 000;40;0;0;0;0;0;0;0;0;0;0;0;49 500;500;0;0;0;0;0;0;0;0;0;181 877;11;74;55 841;264 214;587;2;313;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 471;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 006;6;1 451;5;38 835;7;7 352;13;30;1;70;1;200;1;6 847;9;224;6;218;3;49;1;0;0;4 641;17;0;0;0;0;0;0;0;0;0;0;4 063 094;1 717;6 669;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Алтайский край;443 117 782;37 126 761;11 294 614;1 984 949;419 790 879;39 923 582;12 473 717;3 809 980;58 069;764 534;213 588;47 637;2 896;20;22 018 406;1 009 997;204;21 008 409;3 896 496;4 201 682;630 252;0;857 827;128 674;393 309;59 252;58 996;8 888;201 999;0;0;0;0;0;0;0;0;0;0;9 391;1 095;5 418;966;5 213;0;1 455 072;30 776;1 361 547;29 391;102 494;1 385;20 499;277;3 075;42;9 325;0;140;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 823 014;12 951 489;2 237 698;447 540;67 131;366 173;246;44;574;361;0;213;0;43;6;1;0;1;0;0;0;0;0;0;0;0;50 010;50 010;1 255 995;1 218 690;0;0;37 500;3 602 524;805 834;268 447;22 816;0;91 292;171 970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33 146;8 047;5;90;370 669;476 966;130;1;31;1;0;0;0;0;0;0;0;0;30 191;4;331;1;0;0;0;0;0;0;0;0;0;0;443;1;0;0;0;0;0;0;0;0;2 345;5;0;0;0;0;21 575;11;8 725;4;11 387;13;11 156;26;0;0;0;0;1 250;1;19 103;22;184;3;896;3;9;1;0;0;8 683;23;0;0;0;0;0;0;0;0;0;0;8 620 587;2 735;140 502;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
