GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420
Республика Коми;260 305 677;40 406 887;23 082 951;9 128 561;220 472 451;44 351 951;17 928 037;12 564 554;93 904;28 405;4 067 833;171 646;10 244;355;41 003 989;903 393;89;40 100 597;7 524 651;8 014 628;1 203 019;0;817 529;122 687;137 937;17 846;20 691;2 671;180 678;5 492;1;0;0;0;0;0;0;0;0;1 834;541;1 243;419;1 327;0;1 491 469;200 333;1 366 719;178 496;127 499;22 561;25 500;4 513;3 825;677;2 748;724;158;23;6;2;0;0;6 141;0;0;11 838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 697;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;0;0;1;0;2 616 049;2 971 289;2 107;3 882;361 228;776;117;12;2;14;0;0;0;0;0;0;0;0;0;0;303 981;303 183;0;0;798;241 024;244 881;15 338 458;42;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;15 338 454;0;0;20 331;1;51;105 846;1 431 046;0;0;1 315;1;0;0;0;0;0;0;0;0;60 841;4;2 786;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695;1;50;1;0;0;0;0;15 922;7;10 969;4;137;3;20 154;21;0;0;78;1;11 874;4;58 733;12;2 708;7;4 240;5;38;1;298;2;31 840;28;0;0;0;0;0;0;0;0;9 661;1;8 655 272;989;451 445;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Марий-Эл;195 773 136;44 475 295;7 229 266;1 775 668;187 251 703;45 394 995;7 970 375;5 233 589;77 099;184 543;5 766;3 184;23 815;11;7 829 404;207 262;71;7 622 142;4 196 206;1 503 323;228 664;0;158 175;23 871;113 385;49 728;17 070;7 529;41 452;21 105;4;0;0;0;0;0;0;0;0;2 427;327;1 147;226;640;0;961 564;185 461;896 859;162 728;65 161;23 350;13 032;4 670;1 955;701;457;615;82;39;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17 190 453;17 263 246;760 272;152 054;22 807;833 065;9;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;157 484;157 980;618 856;617 228;0;0;1 626;247 012;216 646;0;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 065;3;31;56 623;524 579;935;2;485;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;66;1;0;0;5 185;2;11 389;5;0;0;0;0;0;0;5 812;3;0;0;1 165;2;103;1;0;0;11 207;7;0;0;0;0;0;0;0;0;0;0;6 437 963;849;35 617;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Мордовия;238 299 224;39 164 419;8 884 070;3 672 331;227 191 476;40 777 445;10 871 544;6 665 382;37 913;47 671;145 641;34 142;4 059;141;9 010 288;425 803;78;8 584 486;4 592 689;1 670 338;257 534;0;373 663;57 153;189 577;13 676;29 790;2 051;85 161;46 558;7;0;0;0;0;0;0;0;0;2 222;268;1 324;302;886;0;386 202;17 192;357 979;13 050;28 223;4 142;5 645;827;848;125;0;0;36;13;0;0;0;0;140 289;0;0;165 541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25 252;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 779 699;19 269 187;3 633 370;726 674;108 999;122 858;44;4;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;86 680;65 253;128 229;126 439;0;0;1 800;446 391;297 533;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31 743;6;42;66 542;512 021;38;1;0;0;0;0;0;0;0;0;0;0;119 146;2;0;0;0;0;0;0;0;0;0;0;0;0;1 750;1;0;0;0;0;0;0;0;0;36;1;0;0;0;0;3 430;2;2 975;2;2 620;4;4 022;12;0;0;913;1;133;2;4 127;2;44;2;4 743;2;60;1;0;0;6 205;12;0;0;0;0;0;0;0;0;392;1;7 610 077;934;21 426;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Саха (Якутия);499 033 454;99 107 843;55 710 442;61 876 223;314 417 217;127 954 544;42 649 112;49 790 160;1 021 561;107 402;13 568 636;1 259 287;16 541;182;185 286 723;754 284;39;184 532 439;17 359 484;35 632 227;5 535 116;2 709;5 357 169;846 605;298 624;94 205;44 801;14 131;150 858;1 273 407;5;0;0;0;0;0;0;0;0;1 837;663;1 571;256;196;25;730 154;161 234;696 464;148 472;37 626;18 600;7 525;3 720;1 129;558;3 937;5 837;116;6;3;2;20 800 946;3 586 287;20 115 537;19 398 607;2 000 278;17 347 909;1 899 570;1 586 009;2 780 428;0;0;0;379 914;317 202;557 800;56 987;47 580;51 741;497 231;0;193 718;4;2;13;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52 565;28 151;24 414;4 883;732;0;3;0;2 347 858;2 305 324;0;50 465;7 600;10 092;1 514;7;1;2;12;0;0;0;0;0;0;0;16 141 094;15 830 476;31 269 681;57 061 534;0;0;34 228;38 792 582;835 101;3 742 940;12 466;0;0;0;0;0;0;0;1 498 813;0;0;0;0;0;0;0;0;0;0;0;2 240 725;0;0;16 784;2;39;598 494;6 491 000;0;0;0;0;19 898;2;0;0;0;0;0;0;128 574;3;62 539;3;0;0;0;0;0;0;221 963;1;0;0;8 348;1;0;0;0;0;0;0;0;0;0;0;0;0;819;1;7 179;5;1 121;4;9 198;5;188 088;16;0;0;0;0;1 385 688;2;90 148;8;6 113;7;17 069;3;33 150;2;714;2;129 328;19;0;0;0;0;0;0;0;0;6 000;1;29 189 696;906;817 736;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Северная Осетия-Алания;39 714 311;4 772 452;1 459 497;283 871;36 455 695;6 133 908;1 985 636;602 616;34 947;15 182;36;38;0;0;2 767 389;330 386;12;2 437 004;1 665 055;487 235;73 094;0;101 459;15 227;53 307;832;8 008;125;66 077;166;1;0;0;0;0;0;0;0;0;747;141;745;321;558;0;507 029;0;372 719;0;134 310;0;26 862;0;4 029;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159 134;184 449;11 123;2 225;334;36 438;4;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 641;193 126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 500;1;3;5 036;63 139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 028 169;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Татарстан;3 486 290 401;1 082 734 062;217 152 171;359 504 260;3 108 883 172;1 141 926 748;159 527 970;381 637 807;2 257 244;423 067;30 665 743;26 301 757;322 004;353;406 414 867;4 704 313;439;401 713 070;107 042 744;79 999 056;12 034 389;1 027;9 889 385;1 489 246;2 238 731;416 099;335 218;65 091;940 863;50 713;6;16 553;276 281;33;0;0;513;0;0;26 646;2 700;13 802;3 055;13 039;0;6 865 177;48 391;6 410 361;37 895;569 855;10 496;113 971;2 099;17 096;315;115 035;0;231;11;12;0;0;0;17 951 215;0;0;17 916 841;0;0;214 428;0;0;10 721;0;0;32 164;0;0;6 433;0;0;337 663;0;0;17;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52 839 325;49 846 496;4 683 222;936 644;140 497;1 690 393;162;33;3 094 338;2 471 120;0;141 351;174 913;28 269;4 241;18;3;20;7;0;0;0;0;0;0;0;51 870 415;51 173 849;37 456 386;40 465 325;0;0;214 130;40 135 682;12 329 292;3 431 907;39 522;9 730;7 500;700 057;0;1 512 634;0;31 842;0;0;0;66 000;157 450;2 621;0;260 374;0;0;149 961;500;0;0;227 796;554 380;29;359;5 099 844;40 505 639;36 719;2;9 276;3;37;1;0;0;0;0;0;0;183 836;15;25 283;3;0;0;2 529 308;2;0;0;60 398;1;0;0;1 969 923;8;0;0;0;0;0;0;0;0;13 739;7;0;0;5 272;1;114 225;20;25 578;20;458 626;40;206 092;107;2 629 448;7;180 279;28;293 181;72;757 881;126;23 010;47;35 272;20;39 677;10;16 887;15;224 412;154;0;0;0;0;1 014;1;15 353;1;1 620;2;106 168 809;8 708;5 709 950;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313 654;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Тыва;9 864 965;7 385 511;227 420;1 152 640;9 736 148;8 125 064;66 318;1 466 966;129;40 245;0;0;0;0;290 051;5 811;1;284 240;1 013 633;56 848;8 527;0;19 122;2 868;5 218;26 100;787;3 915;1 162;0;0;0;0;0;0;0;0;0;0;243;48;78;11;41;0;170 627;0;165 493;0;5 134;0;1 027;0;154;0;0;0;47;0;0;0;19 949 604;6 110 688;0;12 251 146;5 701 602;0;4 505 844;0;0;0;0;0;901 169;0;0;135 175;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106 038;106 037;0;0;2;2 645 190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;30 266;62 075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;1;482;1;0;0;0;0;0;0;124;1;0;0;0;0;0;0;0;0;1 660;2;0;0;0;0;0;0;0;0;0;0;1 196 244;64;69;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Удмуртская Республика;694 304 534;110 228 153;154 476 691;6 754 921;621 864 769;122 470 918;142 462 962;8 947 015;244 842;114 056;16 162 295;815 245;53 198;14;68 505 174;2 160 478;194;66 344 704;15 124 417;13 242 929;1 990 339;830;2 475 095;372 031;474 521;18 591;71 182;3 088;432 095;26 011;14;0;0;1;0;0;2;0;0;8 549;1 001;3 065;1 263;3 548;0;2 762 542;28 027;2 502 074;24 087;266 866;3 939;53 373;788;8 006;118;6 398;0;209;12;6;0;0;0;17 631;0;0;16 838;0;0;793;0;0;40;0;0;119;0;0;24;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 806 691;9 908 135;1 113 244;222 648;33 397;214 688;31;5;0;665;0;0;664;0;0;3;2;3;0;0;0;0;0;0;0;0;16 779 727;16 415 036;2 845 763;2 815 455;0;0;33 985;3 355 070;424 198;185 031;42;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;48 509;8;114;305 408;2 752 683;0;1;297;1;0;0;0;0;0;0;0;0;14 659;5;0;0;0;0;0;0;0;0;17 647;2;0;0;486;1;0;0;0;0;0;0;369 016;1;2 537;4;0;0;0;0;7 483;12;1 044;1;16 924;12;81 419;46;0;0;0;0;85 683;12;110 470;32;20 233;20;26 063;17;14 353;5;2 167;1;72 188;61;0;0;0;0;0;0;1;1;0;0;15 199 951;2 679;254 895;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Хакасия;136 092 673;16 670 923;5 983 756;1 755 940;122 201 755;17 709 676;9 280 811;2 601 227;63 270;3 542;254 154;250 000;20 130;121 110;10 385 088;632 256;38;9 752 832;2 251 608;1 949 854;292 486;0;372 267;55 890;58 068;14 414;8 691;2 162;126 451;13;1;0;0;0;0;0;0;0;0;1 213;165;889;99;497;0;611 716;3 055;575 584;2 551;36 133;504;7 227;101;1 084;15;0;0;85;4;0;0;0;11 611 227;1 489;0;6 925 955;1 699;0;4 685 271;0;0;796 496;0;0;140 558;0;0;140 558;0;0;0;210;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125 455;161 577;391;78;11;36 513;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 238;0;0;0;2 238;820 137;4 935;70 000;1 928;70 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;27;64 087;1 005 101;0;0;0;0;0;0;0;0;0;0;0;0;479 438;1;99 676;2;0;0;0;0;0;0;71 610;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 948;8;42 810;1;1 944;8;9 458;9;378;1;0;0;630;1;12 946;8;928;5;14 870;1;7 246;1;0;0;7 663;9;0;0;0;0;0;0;0;0;0;0;3 588 753;435;776;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чеченская Республика;91 439 399;15 086 342;1 429 651;1 863 831;90 631 995;19 262 471;912 573;2 555 390;5 430;-12 247;0;0;0;0;1 329 912;7 154;1;1 322 758;4 867 674;261 439;39 426;0;77 552;11 744;68 505;4 965;10 276;745;1 431;1 564;5;146;830;1;0;0;0;0;0;906;97;902;611;839;0;470 474;0;453 788;0;16 686;0;3 337;0;500;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 751 003;1 550 469;200 534;40 107;6 016;0;4;0;45 202;38 457;0;6 966;221;1 393;209;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 693 855;129;12 937;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика;258 788 394;46 341 834;9 963 560;3 107 643;236 929 068;48 701 560;10 287 350;4 440 577;109 748;109 692;696 378;542 080;24 425;0;20 947 844;1 149 171;127;19 798 675;4 121 399;3 959 735;593 960;0;570 757;85 009;276 662;2 837;41 765;417;229 835;0;0;0;0;0;0;0;0;0;0;4 418;323;1 562;442;1 219;0;2 244 011;21 178;2 138 531;18 487;105 480;2 691;21 096;538;3 164;81;0;0;139;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 956 096;1 816 068;140 397;28 080;4 211;369;12;1;91 132;59 600;0;31 533;0;6 307;946;1;0;0;2;0;0;0;0;0;0;0;281 970;283 201;1 140 674;1 113 728;0;0;27 012;2 027 556;2 863 182;50 000;40;0;0;0;0;0;0;0;0;0;0;0;49 500;500;0;0;0;0;0;0;0;0;0;343 501;13;95;69 470;571 373;882;2;426;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 456;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 024;6;2 190;5;85 890;7;7 549;13;45;1;102;1;274;1;10 459;9;283;6;259;3;73;1;0;0;6 231;17;0;0;0;0;0;0;0;0;0;0;6 148 400;1 790;14 358;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Алтайский край;703 815 093;51 560 147;18 553 791;2 795 372;668 056 206;55 041 276;20 126 420;5 199 578;146 823;779 028;259 379;41 383;57 042;51;34 058 887;1 471 085;218;32 587 802;5 143 361;6 517 560;977 634;0;811 284;121 692;471 306;46 172;70 696;6 926;294 217;0;0;0;0;0;0;0;0;0;0;10 200;1 028;4 968;901;4 308;0;2 156 353;45 621;2 025 424;43 045;153 467;2 576;30 693;515;4 604;77;22 905;0;140;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23 350 927;19 671 462;4 138 673;827 735;124 160;459 208;251;36;1 669;580;0;1 089;0;218;33;1;0;1;0;0;0;0;0;0;0;0;50 010;50 010;2 056 290;2 010 223;0;0;50 847;4 256 953;1 805 864;347 216;34 445;0;131 808;171 970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52 948;14 890;7;111;452 619;680 518;295;1;185;1;24;1;0;0;0;0;0;0;262 472;4;331;1;0;0;0;0;0;0;0;0;0;0;443;1;0;0;0;0;0;0;0;0;3 495;5;0;0;0;0;41 387;11;12 028;4;16 057;14;13 278;26;0;0;0;0;2 500;1;31 705;25;267;3;1 208;3;14;1;0;0;15 263;26;0;0;0;0;0;0;0;0;0;0;12 939 160;2 839;218 271;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
