"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206","G207","G208","G209","G210","G211","G212","G213","G214","G215","G216","G217","G218","G219","G220","G221","G222","G223","G224","G225","G226","G227","G228","G229","G230","G231","G232","G233","G234","G235","G236","G237","G238","G239","G240","G241","G242","G243","G244","G245","G246","G247","G248","G249","G250","G251"
"Чеченская Республика","1225689","0","0","9291","2921799","0","2334","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","19364965","65758","0","0","0","0","0","0","0","81793","35765","1798","0","0","0","361859","0","0","0","0","701689","464190","124","756694","23","0","0","12317","27575","19830112","0","0","0","0","0","0","0","63101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8761","398078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460","0","258225","0","0","0","-465","124112","124553","3950999","226907","83951","882873","0","0","251717","0","0","0","-246","49762","23970","0","87182","0","0","-145","119819","48400","0","0","0","0","19123","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","8503","1","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3659","0","0","68301","0","0","0","0","212279","0","0","0","2364806","15","-51"
"Чувашская Республика","11945286","0","0","375904","28313978","0","-5489","0","0","0","0","0","0","0","0","20820","98951","30267","0","818","0","729","0","27851495","127612","0","0","0","0","0","0","0","291614","128363","56567","1188","0","0","499762","0","0","0","0","2988092","1299743","1964","1077224","0","0","0","110752","380226","61557337","17240","33897","0","0","0","0","0","223042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1451100","3493047","0","188","0","0","0","0","0","0","0","0","0","0","0","0","0","27771","515319","0","0","0","0","0","0","0","0","0","0","0","10","799","0","0","0","0","0","0","0","12221","0","414224","0","0","245490","0","0","0","3085839","391108","210958","1163404","0","0","457781","108340","0","0","0","0","0","0","105790","0","0","0","0","0","180481","0","0","0","39342","0","0","0","0","0","0","0","0","85","0","0","114","0","0","0","12494","606","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","3106880","58206","128","0","298","0","6707","0","0","0","2075927","16673","-12419"
"Алтайский край","10017460","0","0","3502515","26174762","0","-17272","6","4950","0","0","1490542","-92","0","0","6864","46906","232","0","22569","5167","45173","167","48762381","268527","0","0","0","0","0","0","0","280141","122746","211591","11917","0","-2","886885","0","0","0","487","3725191","1376524","980","1705580","0","0","0","132157","718552","61917589","-6754","0","0","26099","0","0","0","388556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6104422","3061527","0","24370","0","0","-8677","0","0","0","0","0","0","0","0","0","0","183066","1780797","0","0","0","0","0","0","0","0","0","203","0","1466","0","0","772","0","0","0","0","0","0","0","1594762","0","0","35976","0","250385","49195","5936200","222753","556429","2359197","58727","0","727537","29523","0","0","0","268466","38812","0","212844","0","0","0","395718","15736","26777","0","0","0","145264","0","0","0","0","0","0","0","0","570273","0","2620","2511530","0","0","0","81486","3370","323","5529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","726","1","127064","43031","97","0","971","0","997262","0","0","0","2405656","33315","-2098"
"Краснодарский край","51257648","0","-657","8403318","115929768","0","-50706","0","3236007","0","0","5183279","0","28","6139","1451772","2585299","11053702","20588","358275","3","5346330","-12307","174115234","1274740","-28","-71","0","0","0","0","0","2482893","935933","1858440","509712","0","0","6429394","0","0","0","3246","15414135","9327814","4678","15083669","1964","10554","13050","525248","2276003","167435216","663","0","0","9","0","572367","0","243030","0","0","2383","81075","2885","0","0","350586","264430","0","6782","0","1450225","986849","6922586","3531893","241273","666914","0","0","-2442","0","-323485","0","0","0","0","-47554695","0","0","0","1658820","9146785","0","0","0","0","0","0","0","0","0","197","-5782","355","23729","0","15416","0","0","0","0","0","96466","0","5990785","0","0","990350","0","1361861","1088878","42222035","7184129","1650330","8853372","465257","0","3780785","826955","0","0","0","1399098","669173","0","1700023","0","0","0","1471325","577270","416222","11422336","2042290","1036750","318612","0","0","0","0","0","0","0","0","152341","0","0","0","0","0","0","698691","2318","8635","431","0","0","0","0","0","643511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6861","927","34873","294492","516","0","87845","0","1521900","0","0","0","12899472","36791","-3150"
"Красноярский край","57705541","0","0","8262056","142921460","-15181","-57861","0","408","0","0","2894707","69","0","13525","1138224","354400","1540553","0","7118","0","3950","-4587","111611921","360334","0","0","0","0","0","0","0","735242","176085","107070","85987","0","12","1784665","0","0","0","0","5489541","3106586","1140","6048361","0","-14893","0","280425","1100955","127068201","-3757","0","0","0","0","5927","0","28633","0","0","0","0","0","0","0","15509347","239381","0","22791856","0","0","0","1177850","838876","0","3102","0","0","-1882333","0","1501132","0","0","14485","0","-381599","0","0","0","6610","929704","0","0","0","0","0","0","0","0","0","0","0","524","10791","0","0","0","0","0","0","0","0","0","991552","0","0","4361","1464","120688","68006","28694973","-18","969698","2616005","3668","0","823831","19550","0","0","5419","242528","74154","0","259681","0","0","558","276334","69699","10882","36794382","2339464","877108","569700","0","0","64038251","0","0","0","0","0","53317598","0","715909","4573743","0","0","0","230413","41764","116","1981","18155588","48024887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","294492","0","29820","180655","892","0","38702","0","215907","0","0","0","6823807","153815","-4773"
"Приморский край","20163640","0","0","2075459","43865148","0","-2135","991204","388632","0","0","587577","567","0","-6","225175","3300973","318467","20585","1050731","1025","334455","17195","73400609","373760","0","0","0","0","0","0","0","787532","277524","476612","136362","0","0","1780923","0","0","0","1718","16918009","3487574","3259","4398994","0","9750","0","243664","1235734","64877736","57","0","0","0","0","0","0","73379","0","0","0","0","0","0","0","634","0","0","0","0","0","0","3736443","3250592","0","339","0","0","-9400","0","-2630916","0","0","0","0","0","0","0","0","96474","7933845","0","0","0","0","0","0","0","0","0","102286","0","3","0","0","554","0","0","0","0","0","1197","0","1677714","0","0","136445","0","30220","6429","12208026","2428017","522250","1903443","183430","0","1485968","135139","0","0","0","72131","4904","0","463353","0","0","0","55940","3437","109384","0","0","0","402592","0","0","0","0","0","0","0","0","355196","0","103556","503653","0","0","0","42153","12816","4703095","1863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3056","-18","1382681","119861","341","0","-35315","0","433707","0","0","0","5917315","21375","-80192"
"Ставропольский край","8594853","0","0","682928","25443508","0","-42215","15","98","0","0","413318","0","7","0","225880","1010693","8049","4","5404","0","80","24703","56411614","474555","0","16","0","0","0","0","0","400353","107864","37947","5560","0","0","1839919","0","0","0","-626","2653945","1835182","1087","3323778","-322","0","0","120202","518052","61814014","265483","0","0","0","0","0","0","565705","1705782","1","0","20725","654","0","0","0","-6441247","668","0","307","120028","14120","2352651","10257714","75916","522","0","0","0","0","0","0","0","0","0","0","0","0","0","560602","1756776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4395","0","0","0","0","0","26445","0","2208374","0","0","1084046","0","0","0","8659799","1095297","545258","2282887","15421","0","1208031","879455","0","0","0","0","0","0","463160","0","0","0","0","0","1022340","10032832","0","0","133443","0","0","0","0","0","0","0","0","102975","0","0","4102","0","0","0","61157","152","0","58","0","0","296886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23081","1","695466","88567","2318","0","10991","0","203906","0","0","0","4791005","74455","-75298"
"Хабаровский край","15952125","0","0","995310","44196720","0","-4309","0","0","559","23","244641","0","0","3","64711","227523","17762","0","2409","0","4277","0","57225866","195944","-18","0","0","0","0","0","0","466207","121181","82882","130850","0","0","871624","0","0","0","0","3052939","2112154","4148","3168626","0","0","0","121940","604255","34541846","4356","0","0","0","0","364931","0","10118","0","0","0","0","0","0","0","20502055","437","0","23758108","0","0","0","4406581","0","0","6059","0","0","-142498","0","3534336","0","0","0","0","0","0","0","0","54825","316027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18671","0","795873","0","0","3977","145","55100","73436","11335669","4054604","496374","1313501","1008","0","460254","8255","0","0","8680","66901","39744","0","135225","0","0","468","78341","23090","3360","0","0","0","298124","0","0","0","-622667","0","0","0","0","24318043","0","190610","213677","0","0","0","55109","19383","1619567","129539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32628","-23","26932","77214","11","0","0","0","250801","0","0","0","2661405","32906","-7"
"Забайкальский край","5814782","0","0","134341","32540464","0","-12837","0","-8","0","0","2","0","0","0","1605","61925","0","0","0","0","0","0","35706198","151929","0","0","0","0","0","0","0","272191","52269","42953","1500","0","0","439665","0","0","0","3","1001843","454262","-38","1690728","0","0","0","35174","178298","-20196985","0","0","0","0","0","0","0","56538","0","0","0","0","0","0","0","0","0","0","5","0","0","0","226233","0","0","0","0","0","-8663","0","0","0","0","0","0","0","0","0","0","7376","21218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","334913","0","0","66192","0","22086","53325","6423027","0","156067","672882","1050","0","101495","31325","0","0","6","16902","22049","0","48239","0","0","60","43884","27363","30977","0","0","0","932207","186041","0","0","0","0","0","0","0","18767907","0","293140","6868229","0","0","0","63515","12033","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21177","-2","1380","59476","42","0","-74289","0","24937","0","0","0","1578307","6735","-68"
"Амурская область","9050529","0","0","3158709","25679052","0","-23763","0","0","0","0","1599131","33","0","0","258530","109379","1144533","0","550828","0","1879","4030","40177692","184917","8","0","0","0","0","0","0","287141","39893","3983","762","0","0","586656","0","0","0","0","1707975","891761","369","2160824","0","0","-118","52137","228277","4373013","0","0","0","0","0","0","0","4517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79400","0","0","5885","0","0","-6173","0","0","0","0","0","0","0","0","0","0","22228","189125","0","0","0","0","0","0","0","0","0","33","0","18","0","0","0","0","0","0","0","0","4087","0","759779","0","0","114578","0","19110","2269","10553538","19725","311513","869944","168","0","317174","183722","0","0","0","48091","3042","0","136764","0","0","0","15759","384","77222","0","0","0","388228","24122","0","0","0","0","0","0","0","20241902","0","102100","0","0","0","0","32366","14006","0","5130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21956","0","13019","36643","0","0","0","0","37382","0","0","0","1213495","1587","-66"
"Архангельская область","3518873","0","39554","730712","11903192","0","-8480","0","0","0","0","13920","0","0","0","24513","158208","0","0","359","0","81","0","32572574","110771","0","0","0","0","0","0","0","157877","42765","182596","0","0","0","606832","0","0","0","0","2995919","1222574","562","982550","0","0","0","61303","368602","25167649","0","0","0","0","0","0","0","708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130661","12353243","0","185","0","0","-764868","0","-5722","0","0","0","0","0","0","0","0","31415","176318","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","426401","0","0","237633","0","7655","23812","6210071","3849156","291860","1137471","525","0","117512","78977","0","0","0","8257","6841","0","40838","0","0","0","11224","10367","79862","0","0","0","98958","0","0","0","0","0","0","0","0","47295","3333227","0","51129","0","0","0","19142","9362","371827","336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3796","0","173","47388","1","0","-100","0","11073","0","0","0","2051078","3167","-23"
"Астраханская область","56559297","0","0","-193202","13312373","0","-80681","0","0","0","0","-37750","0","0","207","7218","859","24589","0","0","0","998","0","22800953","92984","0","0","0","0","0","0","0","179336","28898","14097","14312","0","0","398961","0","0","0","0","587836","460299","396","965272","0","0","0","36537","183478","14380578","0","0","0","0","0","0","0","260","0","0","0","0","0","0","0","3420597","-151752","0","1853455","0","0","0","44941","0","0","309","0","0","0","0","164759","0","0","0","0","0","0","0","0","43078","310240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7252","0","284228","0","0","22680","0","87397","53590","7004917","2568019","171021","906910","2471","0","130359","127263","0","0","0","146355","32159","0","73326","0","0","0","73474","26781","10133","43985816","14481232","42270086","21490","0","0","0","0","0","0","0","0","75","0","0","64147","0","0","0","527","368","3679","5391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46381","20554","0","68946","90","0","0","0","256185","2124","0","0","1403323","1936","0"
"Белгородская область","10583369","0","0","15237053","30403766","0","-117450","53","-118","1","0","6666066","0","0","0","245286","130960","55897","0","12069","13648","48393","14641","51805768","212409","0","0","0","0","0","0","0","450846","165676","421015","208","0","10","709564","0","0","0","0","7846838","2860504","2969","3873835","650","0","4350","-11857","606476","76321881","0","0","0","0","3357542","0","0","23051","0","0","0","0","0","0","0","0","0","604","0","1280","0","0","394784","1374358","0","593","0","0","0","0","0","0","0","109","0","0","0","0","0","0","2646208","0","0","0","0","0","0","0","0","0","843","0","412","0","0","922","0","0","0","0","0","8880","0","931089","0","0","276493","0","237562","209503","8332494","175133","602521","1697921","1820","0","3440443","339737","0","0","0","399949","169209","0","380680","0","0","0","273647","91588","147281","0","0","0","555663","29396927","0","0","0","0","0","0","0","124105","0","0","0","0","0","0","152016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","380789","61284","0","0","10","0","35704","-364","0","0","3627164","90929","-3"
"Брянская область","5318418","0","0","868631","12979336","0","-3144","0","0","0","0","2882839","-9528","0","0","5013","269234","35940","0","811","0","11092","0","30032692","159038","0","0","0","0","0","0","0","237155","66822","151324","0","0","0","435874","0","0","0","0","1919804","923888","1593","1144054","0","0","0","63911","395496","47164658","0","0","0","0","0","0","0","40156","0","0","0","0","3912555","0","0","0","0","0","0","0","0","0","351033","3456428","0","482176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6336044","0","0","0","0","0","0","0","0","0","17","0","743","0","0","5246","0","0","0","0","0","12688","0","838505","0","0","34515","0","115660","184157","3700619","80566","254542","957358","665","0","220842","23883","0","0","0","168114","82595","0","113285","0","0","0","146117","75067","21153","0","0","0","32708","0","0","0","0","0","0","0","0","38311","0","0","0","0","0","0","54105","826","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","2","2501443","33352","0","0","-1099","0","273236","0","0","0","1361478","21475","-433"
"Владимирская область","11681929","0","-3","801548","29131216","0","-5210","0","0","0","0","83929","-8","0","565","3230449","12158","806801","0","27789","0","54372","200","44606035","191769","0","0","0","0","0","0","0","396552","138509","71108","322","0","0","695785","0","0","0","24","4055946","1392619","1196","2488671","0","0","0","103714","585076","71236767","3719","0","0","8340","0","0","0","464882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","685635","0","0","35690","0","0","0","0","0","0","0","0","23261","0","0","0","0","58648","1383145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20020","0","460936","0","0","53143","0","117781","257840","5006568","408123","301553","1543466","1246","0","557184","51629","0","0","0","225969","414616","0","206381","0","0","0","380340","132949","45804","0","0","0","705831","0","0","0","0","0","0","0","0","17602","0","0","8089","0","0","0","88052","1363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","475455","38943","0","0","-258198","0","123241","0","0","0","3930738","12581","-28"
"Волгоградская область","7676331","1","0","4637572","25430707","0","-49960","0","0","0","0","2778662","0","0","4960","12170","53745","3198","0","1246","0","1872","0","57212192","330329","0","0","0","0","0","0","0","518454","166453","84917","6515","0","0","1197851","0","0","0","1028","4046965","1800987","1318","2199960","0","17510","0","136253","819214","80678353","0","0","0","0","8199","141881","0","544","0","0","0","0","89092912","0","0","26936722","-218441","1051","27052795","50284","0","230","4623943","0","0","615","0","0","0","0","1295925","0","0","0","0","-536572","0","0","0","73753","1773361","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500723","0","0","18151","0","51609","56124","7290770","1372370","406537","2038175","2863","0","759169","20922","0","0","0","166378","70170","0","263628","0","0","0","323583","107816","30460","96236","209931","25025","68517","0","147127","0","0","0","0","0","0","116573","0","0","88849","0","0","0","36560","1700","-20","1172","0","0","0","0","0","24211","0","0","0","0","0","0","0","0","0","0","0","0","-7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25329","0","2235134","98903","214","0","-8501","0","1109801","0","0","0","2863778","10120","-25644"
"Вологодская область","12745619","0","0","1114476","20855350","-221012","-521815","0","0","0","0","454395","0","0","0","32369","193974","20175","223","157869","0","119495","0","38346301","149262","0","0","0","0","0","0","0","387009","113170","57492","95819","0","0","466409","0","0","0","0","1712641","1471324","1363","3268889","650","0","9450","93831","519957","2518952","-121","0","0","0","10195280","0","0","11461","3322179","0","0","0","0","0","0","0","0","0","0","0","0","0","108523","4388907","0","44","0","0","-204197","0","0","0","0","0","0","0","0","0","0","47199","4560691","0","0","0","11","0","0","0","0","0","0","0","0","0","0","5148","0","0","0","0","0","9558","0","1325186","0","0","198063","0","30497","18643","5703255","9135526","370926","1368762","0","0","414324","53084","0","0","0","31310","3844","0","89258","0","0","0","30155","2414","91590","0","0","0","83921","0","0","0","0","0","0","0","0","361","0","0","95557","0","0","0","20352","8833","0","493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","1346545","46513","67","0","-75812","0","118087","0","0","0","2051868","2742","-605"
"Воронежская область","12957741","0","0","9328298","37903600","0","-50491","0","0","0","26","220352","0","4785","9970","188884","64968","190828","13170","33096","0","26321","0","74668536","399609","0","0","0","0","0","0","0","724862","191112","79571","28035","0","8","1447981","0","0","0","-650","4545389","3316034","3183","3635990","0","5104","0","212210","915788","104313583","918632","0","0","0","0","0","0","420024","943768","0","0","0","0","0","0","0","0","0","38464","0","0","0","5119524","251677","0","18636","0","0","0","0","0","0","0","0","0","0","0","0","0","29843","3416733","0","0","0","0","0","0","0","0","0","0","0","821","0","0","518","0","0","0","0","0","21421","0","1263268","0","0","0","0","320186","332006","11778504","829340","720764","3245423","1988","0","1291080","0","0","0","0","854190","502668","0","348669","0","0","0","811228","231973","0","0","0","0","299892","0","0","0","0","0","0","0","0","82860","0","0","0","0","0","0","124913","702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","702","0","127163","84000","5","0","6432","0","113604","0","0","0","5000234","3515","-6999"
"Ивановская область","4497105","0","0","230751","11728969","0","-3080","0","0","0","0","0","0","0","0","145267","12736","16588","0","7987","0","0","0","21563725","158077","0","0","0","0","0","0","0","125617","48020","40035","264","0","0","464957","0","0","0","0","1278985","1058277","470","816952","650","60","4350","53631","348563","31964928","-1040","0","0","0","0","0","0","641","0","0","0","0","0","0","0","0","2333","0","0","2","0","0","1756821","1056852","0","0","0","0","0","0","386","0","0","0","0","0","0","0","0","2374","1351931","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","374421","0","0","0","0","35002","63507","1994890","426096","122301","763498","854","0","454294","0","0","0","0","73470","57765","0","138787","0","0","0","102010","26134","0","0","0","0","44398","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","28194","2684","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162","0","150403","43715","0","0","0","0","58290","0","0","0","1596382","1701","0"
"Иркутская область","22416221","0","0","4550912","64817241","0","-18497","-2","0","0","0","6143626","1053","0","0","32411","328625","1234622","1284","3109","0","10116","2780","82115634","316751","0","0","0","0","0","0","0","641606","224603","407630","12040","0","0","1260691","0","0","0","0","3908948","2533522","2854","5754772","650","0","4350","186817","882335","91000048","15930","-53","0","0","0","0","0","121373","0","0","0","0","98064","0","0","12909149","57211","0","16907866","126761","0","0","3803513","0","0","3254","0","0","-618353","0","2578038","0","0","0","0","0","0","0","0","34506","576642","0","0","0","0","0","0","0","0","0","0","0","356","0","0","6","0","0","0","0","0","46395","0","847729","0","0","15966","209","189264","188305","18876709","374767","812702","2039263","0","0","1154285","25617","0","0","6224","269483","200489","0","366062","0","0","497","240639","103556","11399","290263145","626239","4060883","497947","1316597","0","0","0","0","0","0","0","20270518","0","225313","200782","0","0","0","160285","32835","16","335","6757524","352393","0","0","0","11115315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353931","-3","33","197331","3439","0","-49527","0","439145","0","0","0","4979717","37287","-1211"
"Калининградская область","8369037","0","0","373375","22747919","0","-9929","5784650","731308","0","-559","1117","548","0","0","372787","2777080","1219994","320793","2996074","3352","74305","0","39058361","158889","0","0","0","0","0","0","0","579776","163858","260303","253040","0","0","1122719","0","0","0","0","8483761","1990966","2389","2322922","332","2","0","130904","760797","83225741","-20686","83673","0","0","0","0","0","3044","0","0","0","0","10756580","0","0","0","0","1267946","0","0","0","0","242085","-16176","0","3320","0","0","0","0","-42705","0","0","0","0","0","0","0","0","162283","3073560","0","0","0","0","0","0","0","0","0","0","0","2284","28024","0","2504","0","0","8360","0","0","0","0","1209551","0","0","413879","0","0","0","6254728","1299316","421229","1385068","308196","0","607722","311760","0","0","0","0","0","0","165205","0","0","0","0","0","271071","4156892","0","0","206446","0","0","0","0","0","0","0","0","659","0","0","1900384","0","0","0","45932","1073","46817","337","0","0","0","0","0","1290022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3800","218","14187503","122368","0","0","-78265","0","137968","0","0","0","4289960","5244","-318"
"Калужская область","9473818","0","0","421573","28133882","0","-4830","0","1504","0","0","113105","0","0","253","1232826","90913","123336","0","102277","0","243177","0","41055907","156168","0","0","0","0","0","0","0","487312","141461","272803","28588","0","7","615190","0","0","0","650","1968534","1171454","2554","2772124","650","2173","4350","104717","479550","84612390","0","0","0","0","0","545622","0","870","0","0","0","0","15947129","0","0","0","0","3033863","0","267508","0","0","11239395","5220159","0","918","0","0","-96157","0","64775","0","0","0","0","-1406351","0","0","0","0","3259161","14","0","0","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90375","0","484429","0","0","0","0","142270","194647","4818611","207575","262775","1205991","0","0","250198","0","0","0","0","251646","106997","0","109151","0","0","0","314771","93490","0","0","0","0","227639","0","0","0","0","0","0","0","0","118963","0","0","-305","0","0","0","54986","1905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","278","0","62008429","67457","15","0","-983","0","44893","0","0","0","2180309","3087","-279"
