GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198
  Сахалинская область;2077435;13231977;0;807011;0;0;121109227;48409;18555;301853;0;0;0;0;29493074;154330;488734;-7;0;0;1705161;0;0;0;-5068164;0;0;0;0;0;0;0;134934;0;0;-264;0;0;0;249481;0;0;0;0;0;0;-204793;0;-734017;0;0;0;0;0;0;0;0;0;7432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-139;0;0;0;0;0;247564;0;0;0;0;0;0;4813224;2188607;240106;591080;924;0;439628;0;0;0;0;0;0;0;76360;0;0;0;0;0;0;2098460;10410;11262;82461;332440;0;0;323104;0;0;0;0;22211;203;383044;3203;0;0;0;0;0;0;0;2;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22545;-1775;0;44607;0;0;85933;0;0;0;0
  Свердловская область;13686242;90400353;4827097;37776208;0;94;0;412533;440249;16748841;216800;330004;340;226401;111082969;1110849;4923869;2516;0;177;8464416;24999;0;0;139782793;0;0;0;0;0;0;71861;0;0;0;0;0;0;0;6076431;0;0;1436;0;0;0;-1601165;0;0;0;0;0;0;0;0;0;0;0;14716629;1132;0;0;0;0;0;0;0;0;146;23171;0;0;0;0;0;0;0;0;0;1564073;0;0;0;0;6610;6091;19721937;1150937;595158;2441466;8161;0;4317729;0;0;0;0;25573;8127;0;847770;0;0;0;11445;9135;0;0;0;0;343821;1486624;0;0;0;4577833;0;0;0;109739;0;5;43;0;0;0;0;0;0;0;1997;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;-1;0;14182;1510;13095;0;0;532;0;0;0;0;0;238;0;0;0;139;325;638;6;0;1;0;0;0;0;0;0;0;180;0;0;0;0;1;0;0;0;0;0;0;12734;0;68411;147907;350;0;594;0;0;0;0
  Смоленская область;1869753;12735203;0;2703778;0;0;0;42859;73360;117322;1019;4830;212;0;16244816;189422;312563;11;0;0;465749;0;0;0;8633880;-1519;0;0;0;0;0;0;0;0;0;0;0;0;0;620534;0;0;5006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22022200;0;0;0;61;0;0;3015;0;256559;7987;3541;0;0;0;0;0;0;0;0;0;158214;0;0;0;0;45143;87110;3515154;536336;338506;895483;2975;0;196005;0;0;0;0;92042;115900;0;65502;0;0;0;105493;57657;0;0;0;0;49840;0;0;0;0;0;0;0;0;31929;4691;24;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;1;0;0;0;0;4;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;32;0;32685;16531;0;0;904;0;0;0;0
  Тамбовская область;1221790;8098355;-1;1020840;0;0;0;38227;22787;801501;0;3522;0;2078;13392742;160161;242433;10;0;0;678208;5000;0;0;9049482;251406;0;0;0;0;0;44;0;0;0;0;0;0;0;415492;12586;0;902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351453;0;0;0;0;65693;32415;2930848;78124;233662;1019911;0;0;439901;0;0;0;0;227343;49101;0;136869;0;0;0;246068;28423;0;0;0;0;32153;2393;-3;0;0;0;0;0;0;38032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;73;1;0;25407;0;0;-4058;0;0;0;0
  Тверская область;1413977;12092243;0;4476122;0;0;2;12105;28922;149411;1866;769;0;365;23113375;296096;323902;2245;0;0;494917;0;0;0;20539121;0;0;0;0;0;0;8087;0;1573;0;0;485580;59946;0;1339380;220400;0;1089;3063;0;0;-19907;0;-16247;0;0;0;444;0;0;0;0;0;790183;0;0;0;0;0;0;0;0;0;0;11400;0;0;0;0;0;0;0;0;0;300118;0;0;22861;0;84153;79309;5850356;704991;254664;1386428;1869;0;635233;54348;0;0;0;310663;200619;0;208914;0;0;0;342505;67777;45344;0;0;0;46802;936;0;0;0;0;0;0;0;61627;4845;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;16;1;5;0;0;3;0;-1535;0;401;1;0;0;0;0;102;-226;2;0;0;0;0;0;0;0;0;0;0;4;0;0;7;0;0;0;0;-130;0;0;0;100;0;1155818;50562;40;0;10;0;0;0;0
  Томская область;1400022;10944146;0;4650707;0;0;0;1305;117278;53302;1;0;0;1318;24024262;143119;291527;0;0;22746;537790;0;0;0;68594777;0;0;0;0;0;0;4120;502586;3455;0;10712;0;296051;0;3441294;267914;0;6;0;0;0;-3430;0;878670;0;0;0;0;0;-386218;0;0;0;256187;1075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289087;0;0;0;0;51788;15533;5280547;365926;229100;959571;4970;0;1223133;0;0;0;482;98544;16702;0;101011;0;0;0;60234;8273;0;124761019;2266022;2117901;37541;127;0;0;0;24;0;0;0;48115;5016;0;667;0;0;0;0;0;13007101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1310;16;233;1;0;5082;0;0;0;0;0;0;0;0;0;39;0;113;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;516;0;0;0;0;0;0;51280;19;1133;22585;0;0;9441;0;0;0;0
  Тульская область;3578110;28125169;4;1250515;0;0;0;64877;113900;538260;0;-10;0;0;29438450;240209;510470;5006;0;0;770888;0;0;0;9793070;752348;-704;0;537;0;0;0;0;2864;1681032;0;0;0;0;8462759;6328763;0;15009;-31;0;-579815;0;0;0;0;0;0;0;0;0;0;0;0;1162206;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;470754;0;0;0;0;44581;98591;4888062;256774;267116;1451982;4074;0;777486;0;0;0;0;196630;238847;0;294828;0;0;0;338161;92963;0;0;0;0;228175;11866;0;0;0;68979;0;0;0;102117;1051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;0;0;0;0;778;0;189;0;548;0;0;2;0;0;0;-62;7;0;0;0;0;0;-33;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;144;0;4331735;73199;55;0;2262;0;0;0;0
  Тюменская область;12609054;79125271;0;6614983;0;234;0;42773;1071623;214210;1232;49510;0;23913;38043115;324295;648844;8760;0;730;2418106;0;0;0;127954467;47075;0;0;0;0;0;0;2977292;-16711135;0;4677615;66894;63258;0;326021;717706;0;0;0;0;-2532384;-18653;0;128600;0;0;0;0;0;0;0;0;0;598724;0;0;0;0;0;0;0;0;0;0;2469;0;0;0;0;0;0;0;0;0;762771;0;0;0;0;57391;0;10429753;399800;436581;1720710;1321;0;687608;0;0;0;0;96108;0;0;154021;0;0;0;172983;0;0;130115603;0;0;51896;-702;0;0;0;0;0;0;0;27498;2342;310;361;0;0;25736497;2022888;0;263749;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;44;0;0;1;0;0;0;3;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;36381;0;7432;56759;0;0;0;0;0;0;0
  Ульяновская область;1204232;11335634;0;458267;0;0;0;33573;26325;40771;1;357;0;1;18132484;210606;263556;0;0;1;514938;0;0;0;20627812;0;0;0;0;0;0;44;0;594;127880;36777;0;0;0;11605235;6116121;0;3;0;0;0;-82369;0;24890;0;0;0;0;0;-524722;0;0;0;513050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430385;0;0;0;0;29574;52596;2768381;182876;214113;1134917;38526;0;442104;0;0;0;0;82161;61793;0;133030;0;0;0;111644;59280;0;2890783;0;0;39818;23322;0;0;0;0;0;0;0;25250;165;0;59;16998;0;0;0;0;320519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-9;-2;0;0;0;0;0;0;0;165;0;2;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;2619;0;12141224;30015;5;0;1235;0;0;0;0
  Челябинская область;14982114;99481874;-3;7520005;0;299;0;316663;241415;71968;161;300289;169;421613;69512865;1482262;1493985;15612;0;33;15376350;5000;0;0;98924251;316;0;0;0;0;0;0;0;0;453;0;0;58125;0;124290;1103450;0;5228;404745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24955306;0;0;0;0;0;-105;0;0;0;0;28200;0;0;0;0;0;0;0;0;0;444115;461884;0;0;0;129919;86930;11610844;122032;697823;2669825;5593;0;1363204;0;1750227;0;0;289335;138974;0;153298;136329;0;0;286500;52584;0;0;0;0;548814;2128342;0;0;0;5920868;0;0;0;76099;3050;7;202;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;5;0;0;-4;6;0;0;2;3;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;5;12;0;6;0;0;1;0;0;1;0;0;7037;0;7456450;120337;3107;0;35435;0;0;0;0
  Ярославская область;2471324;21991556;0;1740942;0;0;0;135248;28871;100791;12;42;0;1525;27140766;305567;369511;0;0;0;1003390;5000;0;0;34879824;0;0;0;0;0;0;6173205;28976192;567249;0;23972269;3077;0;0;7254611;1874819;0;1278;0;0;0;0;0;28916;0;0;0;0;0;0;0;0;0;612803;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;503319;0;0;0;0;85331;80701;4379882;931285;253236;1295815;3629;0;907198;0;0;0;0;438342;92257;0;184643;0;0;0;228638;34290;0;0;0;0;43145;948;0;0;0;0;0;0;0;8907;4898;0;32;0;0;0;0;0;0;0;1;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;83;0;33;0;3;0;0;3;0;0;0;268;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;4;0;0;20;0;0;0;0;0;47;0;0;102;0;2460324;40554;5;0;0;0;0;0;0
  г. Москва;246109691;996870604;45202366;102918982;4;610188;0;13586181;54608242;190351885;1141169;79784445;830393;33367730;1043797356;5181146;70493533;1194942;0;2309131;210690494;910647;0;0;1463058189;22460;0;0;12768;0;0;445639;37003899;-6046356;590426;19387433;43132;305;0;750780;1701518;0;6619;781818;0;-733628;-10047370;36524606;-754778;0;0;0;8399;-25770;-690104032;0;0;0;104047713;0;0;0;24;0;0;0;335475;0;1348;591823;56877;0;0;0;999;0;0;11119730;24191396;0;0;0;0;0;0;0;143933252;43358;5564750;24110843;366904;14843493;0;0;0;0;0;0;0;576371;0;0;0;0;0;0;0;673188057;1173434;73675;56156;1058;730460;0;0;0;0;0;0;308392;60;15594;319;1811313;0;18912874;0;0;109001268;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;-1737;24;-11429;3;-666;0;0;0;0;0;0;0;1;5;0;-3;154;286;24;29;0;0;0;0;0;0;0;3;0;0;0;0;-2425;0;0;0;0;0;0;0;1374;216976;24235563;2478990;1347739;0;41514;0;0;0;0
  г.Санкт-Петербург;52771604;208147471;26478501;43792072;0;45;0;1983551;8326673;21579777;750006;10919688;62762;4508575;282146309;3390087;12011208;347089;0;28735;31940063;25034;0;0;363347233;-909;0;16934;47425;0;0;352172763;0;0;2665103;567;15767;262110;0;9331422;6348060;0;777438;543798;0;0;-1603971;34737642;-5019096;0;0;760;508;8867708;-240611485;0;0;0;14251696;0;0;0;1280;0;0;0;0;0;1983;74647;0;0;0;0;631;0;0;0;4814407;0;0;0;0;0;0;0;31782239;8054;2474828;10106277;55951;5258370;0;0;0;0;0;0;0;335478;0;0;0;0;0;0;0;4112400;0;211222;224;2;19694396;0;0;0;0;0;0;18353;4846;2343;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;-142;5;32;0;0;0;0;0;0;0;0;0;0;475;53;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;126;34700;69389272;459638;18790;0;628;0;0;0;0
  г.Севастополь;133617;2282802;0;0;0;0;0;0;3541;1;33;0;0;0;9229696;99147;205718;0;0;-408;340552;0;0;0;5597261;0;0;0;0;405;18211;0;0;0;0;0;0;39955;110907;6297;4138;0;0;0;0;0;0;0;-2924;0;0;0;0;0;0;0;0;0;26665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;511379;2;30929;263397;2710;142271;0;0;0;0;0;0;0;9782;0;0;0;0;0;0;0;0;0;0;39657;0;0;0;0;0;0;0;0;22504;0;1847;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11593;0;0;0;0;0;0;0
  Еврейская автономная область;35449;590044;0;378537;0;0;0;0;76;133636;0;0;0;0;3745667;18132;37812;0;0;0;11102;0;0;0;-577943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;4409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46555;0;0;0;0;6889;7557;1698688;0;24453;138397;455;0;17035;0;0;0;0;-1341;3255;0;7176;0;0;0;8055;7288;0;0;0;0;31179;81182;0;0;0;448077;0;0;0;7473;1842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;969;4;0;5539;5;0;0;0;0;0;0
  Ненецкий автономный округ;74611;6545665;0;3216375;0;0;3613300;35040;2780;0;0;0;0;0;4155258;2874;12638;0;0;0;19605;0;0;0;-5254357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4812;0;0;0;0;0;0;-23217;0;17224;0;0;0;0;0;-3543964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9291;0;0;0;35;1068;2762;5785869;0;8756;32483;63;0;18270;0;0;0;771;8728;2632;0;2710;0;0;9;2034;918;0;59193483;45193;25422;62036;0;0;0;0;0;0;8723205;0;2406;0;8717;122;1496366;4954720;0;0;0;707915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47802;671;0;610;0;0;0;0;0;0;0
  Ханты-Мансийский автономный округ - Югра;17976030;96133512;14762360;70334868;0;0;0;35365;4576858;1363554;0;90291;0;512775;92560258;373728;606363;825;0;0;2012346;0;0;0;466613182;0;0;0;0;0;0;0;15944116;-25657;0;8185680;0;0;0;90634;0;0;0;0;0;-146223;-1277789;0;1069194;0;0;0;0;0;-63391382;0;0;0;909859;0;0;0;0;0;0;0;0;0;0;4245;0;0;0;34;0;0;0;0;0;685275;0;0;0;5751;21523;104302;61735995;3415867;1474270;2093492;2261;0;1030477;0;0;0;178096;43320;125719;0;172397;0;0;6327;10000;36565;0;2128998576;410826;-80230;791524;10271;0;0;0;0;0;0;0;212224;91;8;2352;3051071;92397760;93532187;16621115;0;205154581;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;2;0;0;0;81;0;0;190370;0;7377;73634;138;0;18084;0;0;0;0
  Чукотский автономный округ;1487191;8726183;0;1322409;0;0;0;1773;478;26912;0;0;0;0;6152904;2401;13212;0;0;0;75333;0;0;0;-9159046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5097;0;0;0;0;0;0;-10057;0;-4675;0;0;0;0;0;0;0;0;0;151444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4022;0;0;0;0;126;1001;1165797;0;39711;50952;0;0;19041;0;0;0;772;861;2221;0;3450;0;0;0;29;166;0;0;5588;0;14782;5901830;0;0;19032;0;0;0;0;911;140;26674;1106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12325;0;0;8361;0;0;0;0;0;0;0
  Ямало-Ненецкий автономный округ;20317236;109934374;0;42572928;0;0;0;215701;1983900;4692694;0;0;1948;351450;62823609;99966;229216;0;0;1;2810108;0;0;0;312595980;0;0;0;0;0;0;0;387512;-146656;0;218502;0;0;0;3465;0;0;0;0;0;0;-182995;0;159808;0;0;0;0;0;0;0;0;0;22646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116634;0;0;34453;302;5300;1031;40689962;32213921;552396;669232;404;0;166325;11106;0;0;1780;5057;351;0;23409;0;0;0;835;27;3452;390063942;520757921;181292176;688463;18888;0;0;0;303705;0;0;694;33768;0;519;1296;17551791;39299930;19181241;0;0;12282974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370513;396;0;20068;80;0;0;0;0;0;0
