GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228
Республика Коми;2822211;0;0;3229508;36999062;0;-524792;0;0;0;0;977435;0;0;0;377899;215545;845;0;6364;0;15310;610628;34773050;72260;320241;0;422875;296431;780;626126;0;0;0;33085;438983;63805526;0;0;0;0;0;0;5220;0;0;0;0;6041598;27996;0;7541497;0;0;0;328967;3798241;0;1239;0;0;0;-98562;0;65896;0;0;0;0;0;0;0;0;0;256509;0;0;0;0;0;0;0;0;0;241;0;0;0;0;0;0;0;0;0;0;0;0;469362;0;0;146080;356;37200;68733;7925436;16647881;309037;958179;1526;0;105117;25666;0;0;2;12490;8472;0;22371;0;0;5;12386;5473;11617;87380608;82;0;57098;0;0;0;0;778379;0;0;0;0;42337;0;0;327709;0;0;0;27443;9402;11;230;10047330;981962;1660508;2600093;0;5946925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44048;-1;121;20620;0;0;50071;0;5954;0;0;0;1926529;1685;-45207
Республика Крым;2694734;0;0;0;21508195;0;665;0;0;0;0;0;0;0;0;7729;73365;0;0;829153;0;17802;211765;40863063;295965;1386215;650;2207595;205901;346;1124403;0;11771;0;24193;763452;35602404;0;0;781;0;0;0;350313;0;8254;110022;4577598;0;0;0;0;0;190192;149549;1588336;4477070;601374;8063;28383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387673;0;0;0;1311;0;0;0;0;0;0;0;0;6103;0;0;0;0;0;0;0;0;0;565642;0;0;0;0;252451;39322;5184338;776;174905;1125133;6195;0;426036;0;0;0;0;87791;6343;0;169812;0;0;0;399465;7751;0;280465;15660;31718;314100;0;0;0;0;0;0;0;0;0;57526;0;0;25196;0;0;0;167038;1027;5230;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1787;0;863;44699;0;0;27008;0;0;0;0;0;1786003;192;-32
Республика Марий-Эл;1147906;0;3407;350433;6874285;0;-42643;0;0;0;0;0;0;0;0;14831;109483;0;0;1578;0;6242;120685;15327781;60787;190812;-650;861887;156711;445;590279;0;0;0;21919;330787;21046703;0;0;0;0;0;0;3885;0;0;0;0;0;0;0;0;0;0;0;230365;18705;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198246;0;0;0;0;36565;46115;1592476;358596;126713;694535;1841;0;82524;0;0;0;0;24620;11485;0;32213;0;0;0;15283;7250;0;0;0;0;43333;0;0;0;0;0;0;0;0;0;-512;0;0;0;0;0;0;29107;2362;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;4824;9632;1;0;34563;0;0;0;0;0;297116;-547;-1077
Республика Мордовия;1602910;0;0;168677;9909016;0;-29952;0;3;0;0;0;0;0;0;19545;30791;0;0;98;0;0;656480;16889941;82337;492720;1;1223973;239300;820;603022;0;0;0;24326;225779;20689736;1266;0;0;0;0;0;3384;0;0;0;-8;0;0;0;0;0;0;0;3031092;11118411;0;381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1475397;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;137196;0;0;0;0;49749;46703;2531127;521024;191567;775129;1435;0;223665;0;0;0;0;92569;47005;0;43480;0;0;0;56020;16131;0;0;0;0;22409;0;0;0;0;0;0;0;0;0;39643;0;0;0;0;0;0;34729;1872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;0;42503;18305;0;0;16914;0;552;0;0;0;939337;648;-8
Республика Саха (Якутия);7654564;0;0;23559574;56519161;-32;-173649;0;0;0;0;0;0;0;0;411399;50944;4914430;4;7157;11642;0;2305645;69256258;131022;634416;0;1468858;247316;1803;2139535;0;0;0;42063;467870;-16187726;0;0;0;0;0;0;2846;0;0;0;0;3172;1707;0;-97604;0;0;0;63639;712441;0;0;0;0;0;-2318148;0;-84286;0;0;0;0;0;0;0;0;0;3398831;0;0;0;-342;0;0;0;0;0;0;342;0;402;0;0;0;0;0;0;0;0;0;155937;0;0;0;63;10764;94974;20820653;215749;434048;864956;1008;0;68638;0;0;0;1633;27396;179051;0;59702;0;0;321;42696;48044;0;125654605;710601;1163772;557574;-14768;0;0;0;6415262;0;0;0;0;21626367;20275918;119206;350571;0;0;0;26274;34680;-135;2763;1890262;45474493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224922;-38;0;23013;1670;0;358303;0;11101;0;0;0;1981349;55463;-53
Республика Северная Осетия - Алания;384306;0;0;30712;3727046;3;-28236;0;0;0;-128;74;0;0;-725;103;141;0;0;0;0;0;0;10379070;39909;369197;652;142568;77871;0;79363;0;-430;0;8020;78599;5930955;34629;0;0;0;0;0;189606;0;2630;12420;4541008;0;0;0;0;0;308035;59563;957061;1090409;0;15213;-13482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368969;0;438;0;0;0;0;0;0;0;0;0;0;1230;0;0;0;0;0;0;0;0;0;140623;0;0;0;0;56349;40626;1650574;348851;38532;481495;46283;0;149335;0;0;0;11511;12496;35429;0;63764;0;0;0;52844;23975;0;2555;0;0;60181;0;0;0;0;0;0;0;0;0;864;0;0;0;0;0;0;78002;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;5;130283;8;0;409919;0;0;0;0;0;2629750;1011;7
Республика Татарстан;19138348;2;0;4137331;115765312;-140161;-1200642;0;5923;0;0;745701;1;9398216;52732630;1100152;12811356;720757;33697;563585;696;1895550;6531435;145222756;475406;2421032;4870;16670579;2887767;14280;10795136;1976;130522;13050;313718;4050831;314776275;356544;-9743;0;0;345318;0;2374;0;0;0;229969;49736694;-19279592;81320;71623229;40446;-2538;0;14195180;29157803;0;0;11759;0;-3058051;-774295;0;267242;0;0;0;142;0;-380708279;0;-4967079;-6387797;7651861;0;0;0;4946;0;0;0;2665;0;273;0;0;0;0;0;0;0;0;0;0;291130;0;1894641;0;0;0;0;314275;767805;37900660;767009;1944155;5246917;12831;0;3759481;0;0;0;0;1658948;2051815;0;594514;0;0;0;523703;297829;0;758284228;0;0;176074;0;0;1116;0;0;0;0;0;0;34610;0;0;0;0;0;0;68624;1260;0;666;0;0;10291655;0;0;184292044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19142;11;55285105;153752;3036;0;1037349;0;19804;0;0;0;7770765;33539;-6701
Республика Тыва;155214;0;0;8720;2380842;-3;-115;0;0;0;0;0;0;0;0;408807;2982;111840;0;0;0;0;0;7432730;30201;261569;0;20505;12786;20;164586;0;0;0;1738;21420;797419;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2253;0;0;0;0;0;0;0;0;0;0;0;5311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42515;0;0;0;0;4027;4561;391169;153;35546;201800;0;0;51174;0;0;0;0;8131;4607;0;47855;0;0;0;11142;7962;0;0;0;0;25613;0;0;40;0;117899;0;0;0;0;1146787;0;23764;0;0;0;0;11600;7752;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3595;3;0;6365;0;0;-801;0;0;0;0;0;580337;271;-795
Удмуртская Республика;5424774;0;0;1253781;33841109;5;-108271;0;130;0;0;86693;0;0;-460;1295;187440;0;40;11434;25;27741;295647;42672199;190328;622226;0;2029167;516258;569;1686964;0;0;0;81610;688138;104453340;19221;0;0;0;8473;0;3423;0;0;0;10889;0;0;49912;0;0;0;0;587446;7214790;0;164;0;0;0;-598293;0;-12135;0;0;0;0;0;0;0;0;0;979938;0;0;0;0;0;0;0;8621;0;163;0;0;0;0;0;0;0;0;0;0;136;0;864247;0;0;126429;0;0;0;5835954;1192916;377069;1411221;2023;0;708332;212556;0;0;0;0;0;0;217877;0;0;0;0;0;189737;251894506;0;0;113558;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;0;33827;5954;0;102;0;0;0;0;0;33171918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9364;0;16922;42876;-1093;0;78297;0;0;0;0;0;2082234;911;-335
Республика Хакасия;657425;0;0;81511;7406515;1;-343;0;6;0;0;5124;0;0;-47;273;6402;0;0;5886;0;0;108930;13916307;83790;234566;0;813334;111076;15;692751;0;0;0;11751;113596;-6157262;-1;0;0;0;0;0;191870;0;0;0;0;0;0;0;1;0;0;0;2279019;0;0;-114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342250;0;0;0;62;34182;8976;3053377;6;84986;427467;726;0;280950;0;0;0;14894;103313;5017;0;122064;0;0;114;52755;4052;0;0;0;0;50399;0;643136;0;0;0;0;0;0;0;1414358;0;814098;46444;0;0;0;25373;2939;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2510;3;0;8173;2;0;402;0;18871;0;0;0;1022002;311;-102
Чеченская Республика;330494;0;0;7274;2169928;59;461;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;17615390;32034;933749;0;135183;69529;742;279530;0;0;0;-11760;33862;4344684;0;0;0;0;0;0;34307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170475;0;0;0;-351;128632;63813;3222583;246934;74318;807265;0;0;146346;0;0;0;79;30398;12654;0;62577;0;0;-102;103031;30817;0;0;0;0;13100;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;7981;138;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2593;1;483;109024;0;0;-2120;0;0;0;0;0;1991043;15;0
Чувашская Республика;2854813;0;0;388851;19709950;0;-72413;0;0;0;0;0;0;0;0;5867;227861;34472;325;3358;0;2007;113536;24396347;97059;519931;0;2916460;450058;1465;914404;0;0;0;53665;547512;45700162;-44449;16265;0;0;0;0;2440;0;0;0;546;0;0;0;0;0;0;0;1356062;3179814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;829171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380001;0;0;139509;0;0;0;2897746;456403;187784;1079018;0;0;459225;55283;0;0;0;0;0;0;120823;0;0;0;0;0;125520;0;0;0;31251;0;0;0;0;0;0;0;0;0;94;0;0;65349;0;0;0;9047;485;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;1992022;25547;0;0;16161;0;0;0;0;0;787622;115;-7807
Алтайский край;4162735;-478;0;6080194;28716043;12;-16602;0;-4095;0;0;1047772;174;0;0;1486;83493;10695;0;4209;1500;18540;453906;46095770;240552;876387;650;3672589;449926;-867;1535809;0;45;0;74402;935205;50438847;35735;0;-20;0;0;0;286276;0;0;0;0;0;0;0;0;0;1855;128;5706443;2095717;0;26315;0;0;0;-12469;0;0;0;0;0;0;0;0;0;0;0;2273217;0;0;0;0;0;0;0;0;0;687;0;0;520;0;0;0;0;0;0;0;0;0;1185604;0;0;21240;0;186452;40130;5020378;234221;503715;2294237;57695;0;625880;15527;0;0;0;202408;33128;0;184351;0;0;0;335429;14838;16069;0;0;0;144776;0;0;0;0;0;0;0;0;0;342460;0;890;1999090;0;0;0;68800;6126;112;3142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1610;0;170835;12448;1;0;44446;0;4762;0;0;0;2232696;3555;-123
Краснодарский край;22073381;1;0;8381990;127010782;-13;-359604;19;208;0;0;1479343;0;0;8654;1986567;2341492;10762353;6040;231683;129;3380627;9632546;151515784;1121013;6142534;6669;17528350;3170803;7066;15590783;2010;33424;13050;322863;3239923;162183045;798;-111;0;0;1320290;0;283038;0;8860;191254;0;14368;22448;0;219977;0;1274513;715777;5323834;3331728;335167;471481;0;0;0;-2378;0;-102289;0;0;0;0;0;-37031793;0;0;-3545;10853741;0;0;0;0;0;0;0;7416;5782;287;69;0;7209;0;0;5782;0;0;0;0;0;0;4284619;0;0;0;0;1163293;973583;38541223;7511727;1482057;8265045;464324;0;3394106;0;0;0;0;1163047;768151;0;1741904;0;0;0;1324404;561619;0;17283530;2538257;2237795;350062;0;0;0;0;0;0;0;0;0;143543;0;0;0;0;0;0;613575;2938;4265;1518;0;0;0;0;0;889273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7978;1254;88452;120341;283;0;992530;0;36642;0;0;0;11057220;19435;-8408
Красноярский край;23439599;0;0;5746056;139989100;-70514;149943;0;801;0;0;620816;1;0;0;1655509;807891;3460638;0;1571;-15;2769;10057388;130834166;324013;1668365;29;6324084;1093602;1517;4677585;0;14896;0;177860;2222491;146756683;2173;0;0;0;30758;0;10691;0;0;0;102;16071665;-2657;0;23184949;0;0;0;1086609;968327;0;3419;0;0;0;-4603857;0;2056697;0;0;0;4616;0;-488820;0;0;0;1216144;0;0;0;0;0;0;0;972;0;839;0;0;0;0;0;0;0;0;0;0;0;0;819773;0;0;3823;1181;101560;59897;25702118;-649;855675;2581843;4228;0;780553;13200;0;0;4077;165866;63887;0;235309;0;0;484;238625;63744;9616;189670886;1804536;923622;1232641;0;0;0;63890029;0;0;0;0;0;33355408;0;1362499;955741;0;0;0;207506;76621;23;2108;26181607;70129895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257606;2050;73528;86819;0;0;166591;0;18380;0;0;0;5907748;44335;-1249
Приморский край;8944609;0;0;1093225;50657167;0;38497;143528;-123178;0;0;130526;-1634;0;-149;206138;3663179;97950;111293;750238;1;156292;3757700;79683087;369921;1599807;723;12783787;1198363;3337;3986690;650;2712;4350;151073;5082115;64778740;0;0;0;0;0;0;6694;0;0;0;0;691;0;186;0;0;0;0;2648521;3335868;0;433;0;0;0;-5672;0;-2654435;0;0;0;51;0;0;0;0;0;8178467;0;0;0;0;0;0;0;892;0;95;389;0;0;0;0;0;0;0;0;0;0;0;1206848;0;0;102995;0;35971;8372;12613607;2533265;482741;1861190;168288;0;1228048;99034;0;0;0;59975;5144;0;406479;0;0;0;52868;3557;84550;0;0;0;322887;0;0;0;0;0;0;0;0;0;258791;0;202970;478589;0;0;0;37618;20472;3790922;1866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3727;19;2217398;53492;33;0;188141;0;0;0;0;0;7106604;48103;-10841
Ставропольский край;3633390;0;0;3213824;29253577;-9;-304070;0;-22;0;0;480019;66;0;44;58727;458029;173138;171;6422;0;0;1997068;50844574;415380;1316028;651;2587515;558434;500;2584060;341;-3;0;71902;741944;47956288;-42725;0;0;0;0;0;469371;0;0;11878;199;0;-8511078;2511;0;183;186166;17818;1918265;9346066;64293;1874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2696898;0;0;0;0;0;0;0;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1656008;0;0;836431;0;0;0;7853507;1165789;490727;2075335;15988;0;943893;682083;0;0;0;0;0;0;422002;0;0;0;0;0;908701;12262398;0;0;151774;0;0;0;0;0;0;0;0;0;72697;0;0;5186;0;0;0;47150;238;5;44;0;0;1399683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17635;1;834563;45079;112;0;277613;0;0;0;0;0;3942898;60163;-21649
Хабаровский край;5105325;0;0;359796;37194178;0;-6458;0;-9;0;-13;-4572;0;0;-2;70819;745693;409238;6;8;0;4722;1274368;63693147;142128;783206;650;3717508;702859;7;2779256;0;4880;0;83936;821386;11793348;0;0;0;0;645976;0;4204;0;0;0;0;16903980;771;0;19926881;0;0;0;4392552;0;0;5655;0;0;0;-393811;0;3056507;0;0;0;0;0;0;0;0;0;650963;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;706200;0;0;523;125;49455;63720;10846498;4224802;421698;1311065;1092;0;434058;5852;0;0;6838;60959;39194;0;124493;0;0;353;60389;20430;229;0;0;0;668067;0;0;0;0;1595681;0;0;0;0;10458772;0;124191;381634;0;0;0;46752;26171;1404198;112482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23132;-18;121230;34513;580;0;328300;0;10526;0;0;0;2607453;45929;-118
Забайкальский край;1398996;0;0;65283;22588924;0;-85269;0;8;0;0;0;346;0;-187;292332;18163;61871;0;0;0;0;2811632;36640277;148014;437655;0;602851;134119;608;1346561;0;0;0;20553;263785;-14670326;0;0;0;0;0;0;39102;0;0;0;0;0;0;0;5;0;0;0;44159;0;0;0;0;0;0;-13356;0;0;0;0;0;0;0;0;0;0;0;129245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323159;0;0;23316;0;23386;67087;6072025;0;143126;645366;1043;0;89172;8211;0;0;5;16120;30291;0;43065;0;0;50;35490;25486;13037;0;0;0;1134721;0;65948;0;0;0;0;0;0;0;7795672;0;551366;5098488;0;0;0;61210;22349;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18317;26;2933;28473;0;0;84254;0;0;0;0;0;1347175;9279;-3191
Амурская область;2736197;0;0;455827;21260812;0;-400969;0;0;0;0;0;41;0;0;199041;6494;399911;0;179525;0;1508;602981;40946600;186606;591048;0;1008502;269388;300;1745842;0;0;0;27692;284255;-6616409;0;0;0;0;0;0;8064;0;0;0;0;0;0;0;0;0;0;0;73927;0;0;3496;0;0;0;-9444;0;0;0;0;0;0;0;0;0;0;0;242444;0;0;0;0;0;0;0;2069;0;27;0;0;0;0;0;0;0;0;0;0;0;0;674129;0;0;92730;0;17505;6792;10461923;3970;276965;836344;441;0;249292;150589;0;0;23;38856;3425;0;116879;0;0;30;16068;1333;64079;0;0;0;621173;0;0;0;0;0;0;0;0;0;9038465;0;164394;0;0;0;0;28598;17112;0;4021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19601;13;66064;7182;3;0;67516;0;0;0;0;0;1139626;1251;-26
Архангельская область;2460620;0;48732;856137;17615117;0;-92555;0;11;0;0;2557;0;0;1424;8853;382234;14204;0;142;0;19;2117234;40707373;130526;592103;0;1608761;357664;481;1119859;1;0;0;39747;464642;17549495;-36;0;0;0;0;0;317;0;0;0;0;0;0;0;0;0;0;0;105461;10619803;0;-22;0;0;0;-3013009;0;-137419;0;0;0;0;0;0;0;0;0;271009;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;463636;0;0;88170;0;7265;26445;5749787;4063336;282136;1130195;574;0;151242;26598;0;0;0;13700;8480;0;47971;0;0;0;11145;10444;59546;0;0;0;113990;0;0;0;0;0;0;0;0;0;44467;3982057;0;38907;0;0;0;16972;10716;384780;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4175;-10;0;21013;0;0;15733;0;0;0;0;0;1259299;21485;-310
Астраханская область;44256450;0;0;2480661;12407967;1;-531556;0;-241;0;0;149808;0;0;0;53148;4261;18132;0;0;0;0;0;21259780;88771;404000;0;602906;139714;938;620929;0;0;0;23934;250003;18426539;0;0;0;0;0;0;0;0;0;0;0;11706570;21711;0;6239246;0;0;0;38353;0;0;61;0;0;0;0;0;-18595;0;0;0;0;0;0;0;0;0;194597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232192;0;0;0;0;79768;37538;7503488;2807112;156227;913254;2947;0;99828;0;0;0;0;233717;23674;0;64015;0;0;0;66634;22882;0;55040733;20767275;66107258;16844;0;0;0;0;0;0;0;0;0;319;0;0;57394;0;0;0;502;421;3959;5778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39521;23756;0;24288;0;0;5725;0;0;0;0;0;1151697;464;0
Белгородская область;7239165;2;0;18535120;44696027;9;-99437;-66;-216;0;0;3203952;0;0;338;154179;516574;63837;0;9146;100;6776;6032398;45615405;194409;589061;631;8894764;764337;1887;2529132;650;0;4350;222743;817456;80406619;0;0;0;4127866;0;0;5251;0;0;0;0;0;0;851;0;0;0;0;347860;1266357;0;769;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;3037509;0;0;0;0;0;0;0;877;0;1230;0;0;313;0;0;0;0;0;0;0;0;0;1198247;0;0;0;0;248608;197499;8362343;197071;540037;1683252;2233;0;3533710;0;0;0;0;335732;155108;0;487585;0;0;0;254539;85955;0;0;0;0;562846;0;24774123;0;0;0;0;0;0;0;127171;0;0;-198;0;0;0;135624;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;191029;41164;99;0;3573;0;0;364;0;0;1745181;14737;-37
Брянская область;1901341;0;0;1097758;12319475;0;-28399;0;-360;0;0;451419;0;0;0;163436;171032;26858;0;0;0;1982;368319;26243263;153689;380641;0;2218905;290567;398;896453;0;91;0;37405;525569;33839228;0;0;0;0;-16504;0;4477;0;0;0;3845711;0;0;0;0;0;0;0;391760;4105195;0;461636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8607349;0;0;0;57;0;0;0;4625;0;1709;1;0;4783;0;0;0;0;0;0;0;0;0;578341;0;0;27460;0;90428;151801;3546672;89942;235356;929099;350;0;185225;19450;0;0;0;133335;64322;0;103645;0;0;0;127847;63236;17798;0;0;0;32877;0;0;0;0;0;0;0;0;0;37373;0;0;0;0;0;0;49811;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;1957837;12189;2552;0;212513;0;0;0;0;0;1128470;4240;-15
