GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208
  Вологодская область;6772306;21620087;3583262;14006213;0;0;0;92487;186589;416897;97336;50169;0;19553;28408098;113215;336908;279;0;371;3165557;0;0;0;15806007;0;0;0;8128851;0;0;0;0;0;0;0;1174;0;0;0;0;52002;12241663;0;0;0;0;0;-518573;0;-1752;0;0;0;0;0;0;0;0;0;3589370;0;0;0;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972317;0;0;0;0;89369;122493;6068510;6483722;332008;1332467;0;0;540283;0;0;0;0;65539;41234;0;77064;0;0;0;103624;23780;0;0;0;0;66701;0;0;0;0;0;0;0;0;-13981;0;0;112582;0;0;0;13116;11606;-4;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;418736;22991;8;0;99624;0;5508;0;0;0
  Воронежская область;4433193;31262400;-2;6285555;0;0;0;74139;150331;46060;2029;2306;0;26025;46300924;392047;796182;7;16;1541;4437425;650;0;4350;55119291;3215;0;0;0;0;13;0;0;989;0;0;0;0;0;0;0;2978254;-14695;0;5345;0;0;0;0;0;0;0;0;0;0;396;0;0;0;0;2909866;0;0;0;0;0;0;0;0;0;181;0;0;0;0;0;0;0;0;0;0;559052;0;0;0;0;172513;136949;10741364;486104;580502;3043079;3633;0;1443516;0;0;0;0;573047;555041;0;344642;0;0;0;699396;212691;0;0;0;0;357985;0;0;0;0;0;0;0;0;73200;0;0;2213;0;0;0;123869;927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391;6;45570;103606;19;0;73230;0;702;0;0;0
  Ивановская область;963820;7160427;0;617807;0;-16;0;0;1578;1252;2;0;0;53;13585177;99315;248363;114;0;221;921710;650;0;4350;14347772;180;0;0;0;0;0;0;0;0;0;876;0;0;261;0;0;1653161;837333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;906643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252355;0;0;0;0;24065;38531;1845464;318395;110450;791466;889;0;626791;0;0;0;0;82213;49261;0;143213;0;0;0;68467;27122;0;0;0;0;30873;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;19987;778;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;15525;43767;60;0;14295;0;19569;0;0;0
  Иркутская область;12546121;85468192;0;4827254;0;86;0;53204;66600;1684778;531;383;309;6664;71559880;392918;893947;4049;0;1756;5829571;650;0;4351;132258379;-56;-355;0;0;0;0;0;0;15096;8071982;-211081;0;14403807;172661;0;0;2730226;0;0;1901;0;0;0;-1445353;0;992105;0;0;0;0;0;0;0;0;0;370662;0;0;0;0;0;0;0;612;0;0;0;0;0;0;0;0;0;0;0;0;582179;0;0;0;53;92238;121031;18356116;256841;730323;2128760;0;0;1577736;0;0;0;6238;229632;300670;0;313199;0;0;667;197080;102017;0;333532974;102639;4302641;454253;820413;0;0;0;0;0;0;0;4829611;0;667372;269089;0;0;0;88812;21283;14;218;20881169;2219042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;-14;-197;0;0;0;0;0;0;1;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;-74;0;0;266238;3;15860;46724;51;0;519450;0;7047;0;0;0
  Калининградская область;2242624;14147535;0;1856531;11765;96707;0;163187;449748;1619141;83;46081;-177;36082;23421881;95731;1088199;1246;0;1062;7003707;650;10562;4350;52341926;1725;42159;0;0;0;0;0;0;10218596;0;0;3782038;0;0;0;0;104244;149614;0;934;13;0;0;-9014;0;-317709;0;0;0;0;0;0;0;0;0;3600108;0;0;0;0;0;0;0;0;0;947;10659;0;0;0;0;0;0;0;0;0;708845;0;0;253087;0;0;0;5111965;1020301;477377;1305646;160383;0;573195;251393;0;0;0;0;0;0;134784;0;0;0;0;0;215594;6252388;0;0;86555;0;0;0;0;0;0;0;0;2682;0;0;883241;0;0;0;31646;882;7486;38;0;0;0;0;0;2152645;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;120;0;0;35;0;14;0;0;0;0;0;0;0;1;131;-7;0;0;3;0;0;0;0;0;0;0;-4;0;2;0;0;4;0;0;0;0;0;0;3213;527;18940443;47601;-40;0;312835;0;9639;0;0;0
  Калужская область;2734544;19667797;0;736586;0;0;0;648538;29993;495762;342;38913;0;199176;25792163;89422;530140;0;0;307;2528048;0;7;5000;48901119;0;0;0;0;442859;3016;0;0;10929620;0;0;710483;3029;168932;47209;0;7933420;3382521;0;115;0;0;0;-302297;0;808289;0;0;0;0;0;-3459852;0;0;0;2143138;0;0;0;0;0;0;0;422;0;50;0;0;0;0;0;0;0;0;663;0;338633;0;0;0;0;109185;164364;4756809;150137;242109;1134604;0;0;351637;0;0;0;0;414815;174446;0;99057;0;0;0;302942;90845;0;0;0;0;120509;0;0;0;0;0;0;0;0;46172;0;0;2639;0;0;0;41526;2030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;1;0;0;2;0;0;0;427;1;0;0;0;0;3;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;208;0;15760510;44264;3;0;115402;0;0;0;0;0
  Камчатский край;637117;4230610;0;699065;0;0;0;533118;183158;0;0;7334;0;0;21981654;91866;204663;0;19;12;4880963;0;0;0;-1545518;0;0;0;0;0;0;0;0;0;10;0;0;10988;0;0;0;230348;0;0;0;0;0;0;-83608;0;-595666;0;0;0;0;0;0;0;0;0;14136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214565;0;0;47;2227;19748;31556;2727907;53713;137049;614929;70;0;145870;378;0;0;23356;45247;21822;0;36771;0;0;4334;10993;13882;1;0;0;0;42341;0;0;0;0;0;0;0;0;379771;0;765;-31853;0;0;0;31535;4251;527711;18446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;10688;0;0;10939;10;0;0;0;0;0;0;0
  Кемеровская область - Кузбасс;22115553;134863711;121;1760516;0;1;0;43526;1260690;1786836;1842;8495;4682;7490;63741622;243694;742772;650;0;1031;7330536;1300;86;8700;50944220;844;-10473;0;5172743;116131;0;0;0;461;6042591;141256;0;2034;0;0;0;608266;3727325;0;595;0;0;-743008;-5104;0;97517;0;0;0;0;0;-23247944;0;0;0;3435741;0;0;0;38;0;0;0;1800;0;32;0;0;0;0;0;0;0;0;0;0;650825;0;0;73344;0;8093;6592;12270468;60340;606345;1882066;2527;0;2292570;507668;0;0;0;247379;168124;0;186737;0;0;0;26876;6403;103805;0;0;0;430653;1431800;0;0;18202520;0;0;0;0;514699;0;10234089;877851;0;0;0;56833;3225;7;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5347;0;323;70259;75;0;1096324;0;25801;0;0;0
  Кировская область;1219784;10465912;0;756026;0;-437;0;57671;11457;0;22;59162;0;64839;21072932;146163;281260;0;0;678;1384788;0;0;0;22318124;84847;886004;-4330;0;50187;-2743;0;0;531;1970;0;0;133802;0;0;0;550836;810367;0;471;0;0;125;-189;0;17;0;0;0;0;0;0;0;0;0;558085;0;0;0;0;0;0;0;0;0;27363;807;0;0;0;0;0;0;0;0;0;599601;0;0;24518;0;28284;69388;3394366;296608;234954;1246158;1463;0;287219;18437;0;0;0;35832;28846;0;64470;0;0;0;58945;16870;10037;0;0;0;69686;0;0;0;0;0;0;0;0;393;0;0;0;0;0;0;16569;7699;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016;0;49290;20434;13;0;62243;0;1750;0;0;0
  Костромская область;843165;5468477;-1;346821;0;-52;0;72119;9305;30853;2193;963830;230;2229680;10656348;100954;151493;0;0;17300;1936249;0;0;5000;12737324;0;0;0;0;0;0;0;0;0;0;0;0;178;0;0;0;25521;429068;0;0;0;0;0;3660;0;566;0;0;0;0;0;0;0;0;0;615615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343346;0;0;7595;0;42091;33053;1766213;23265;146287;722101;1127;0;259115;4761;0;0;0;77924;20494;0;112595;0;0;0;52328;16801;4350;0;0;0;23059;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;23687;3687;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-11;0;0;0;0;0;-1;-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;0;5;0;0;87;0;2304;25734;4386;0;224;0;0;0;0;0
  Курганская область;652360;4498786;0;1187384;0;0;0;19160;100419;38694;0;0;0;0;12398816;96893;161439;0;0;48;663017;0;0;0;15597951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393378;3050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241949;-1;0;19639;0;31044;18347;2673595;94586;134937;791644;952;0;250328;30353;0;0;0;39551;24803;0;42651;0;0;0;82841;12269;47191;0;0;0;47145;0;0;0;0;0;0;0;0;93799;0;0;24;0;0;0;7352;536;0;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;961;0;322181;33267;103;0;68572;0;0;0;0;0
  Курская область;2826738;17979587;0;3433606;0;4463;0;7604;427409;1814;0;1189;0;608;21881418;260305;393021;-95;0;52;3455799;0;0;0;17381006;853493;0;0;0;1822;7308;0;0;587;0;0;0;0;0;0;0;162864;0;0;21950;0;0;0;0;0;0;0;0;0;9888;0;0;0;0;0;1443650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432487;0;0;0;0;70969;51205;4272444;54096;266937;1215521;2198;0;756324;0;0;0;0;326510;58738;0;111240;0;0;0;213983;27439;0;0;0;0;32266;8861418;0;0;0;0;0;0;0;7126;0;0;1474276;0;0;0;56435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15917;19881;8;0;56120;0;0;0;0;0
  Ленинградская область;10772880;60341937;2210097;10081177;0;0;0;395731;1867724;1672295;433;13;5675;0;49508325;265698;1367985;8623;0;1292;7948838;-1751;1262;21750;9652446;-23392;1531;0;0;0;1018;0;0;168245240;12898754;185;0;11671443;0;1045341;48220;199980;284194;0;66053;0;0;0;-18;0;427806;0;0;0;0;31858611;-29672179;0;0;0;4166729;3074;0;0;0;9918;785;0;614;0;0;41426;196;0;586;0;0;0;336;0;0;25386;0;0;0;0;265599;477130;19744645;5203258;451876;3070734;33346;0;96486;0;0;0;0;1236537;2114375;0;16609;0;0;0;905277;692810;0;0;0;0;948038;0;0;0;0;0;0;0;0;50336;0;0;0;0;0;0;37428;38;331;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;27;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;224055;64073;10;0;45169;0;0;0;0;0
  Липецкая область;1991729;12898883;1115285;5458177;0;0;0;52086;12843;9603318;242;1571;33800;2956;22721635;114693;424895;1054;0;352;1855110;0;1835;0;-21913202;9;0;0;10478639;5287;0;0;0;907235;0;0;0;0;479;0;0;1255548;0;0;1171;0;0;0;0;0;0;0;0;0;0;3166;0;0;0;0;2246282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385786;0;0;0;0;109353;64374;5602484;73373;325241;1093220;39276;0;1045438;0;0;0;0;389895;82915;0;177574;0;0;0;259298;30081;0;0;0;0;83804;0;0;0;0;0;0;0;0;3895;0;0;145454;0;0;0;97479;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;16;42405;0;0;32048;0;0;0;0;0
  Магаданская область;822543;9275518;0;22606;0;0;0;4114;1904;8542;0;0;0;0;12627548;116827;199701;0;0;7;1398776;0;0;0;-19497461;0;0;0;0;0;0;0;0;0;0;0;0;17479;0;0;0;3784;0;0;0;0;0;0;-80178;0;-4100;0;0;0;0;0;0;0;0;0;20876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40766;0;0;0;0;0;0;2978631;0;141456;163980;7;0;44441;0;0;0;0;0;0;0;16732;0;0;0;0;0;0;0;0;0;55636;0;0;0;0;0;0;0;0;7107935;0;22863;0;0;0;0;6445;1622;56971;427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39866;-64;0;26528;0;0;64060;0;0;0;0;0
  Московская область;45069360;247482400;-4;9057029;0;-503;0;4216240;1649329;19835299;26473;118408;6290;212477;278087079;996725;8639198;15312;2;9171;58504749;27103;62664;172900;573703677;14275;933;0;0;0;48887;0;0;900606;0;197;2247343;1374;273937;131134;0;13863654;54841396;0;104298;3782957;0;-70619;-2910017;0;-473;0;0;0;25664;0;-14618872;0;0;0;50102382;0;0;0;3742;0;0;0;47195;0;14174;91686;1067;0;0;0;6989;0;0;11527;0;10165431;0;0;0;0;0;0;50869897;521489;2818745;14913589;56935;0;24830472;0;0;0;0;0;0;0;9852087;0;0;0;0;0;0;0;0;0;572451;0;0;0;0;0;0;0;0;43035;0;0;0;0;0;0;441591;821;9;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;-52;0;200;0;300;1;0;121;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;857;8;1871187;532934;178;0;2679813;0;2869;0;0;0
  Мурманская область;1096466;21261429;0;8129284;0;-20;0;11359;50905;166313;87;0;-740;0;42024139;81547;301821;0;-10;555;3479816;0;0;0;-65946410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44155;0;0;55;0;0;0;0;0;-304286;0;0;0;0;0;0;0;0;0;225378;0;0;0;0;0;0;0;0;0;0;22550;0;0;0;0;0;0;0;0;0;339980;0;0;107853;0;2410;42429;4779597;0;125594;540186;1546;0;447275;256954;0;0;0;5239;48130;0;13323;0;0;0;1923;11704;13616;0;0;0;53835;1914597;0;0;0;8185796;3731136;203826;488956;-47865;0;0;4110571;0;0;0;14578;2080;388127;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;647;864;10;20407;20;0;20614;0;0;0;0;0
  Нижегородская область;10852119;60331692;0;16910091;21;100;0;101928;611789;1831938;5269;17793;0;47700;83328732;420671;1338154;1300;-51;1318;7166687;650;52749;19350;166673152;9650;303;0;0;516146;0;0;0;707159;51181285;-785820;273948;24114561;22322;76372;1437;7610202;5141122;0;193;0;0;-93;0;0;-621871;0;0;0;0;0;652;0;0;0;5809907;0;0;0;0;0;0;0;15469;0;3;1149;0;0;0;0;0;0;0;0;0;1934935;0;0;247853;0;124921;197648;11062922;866335;825545;4110735;45195;0;1614384;173595;0;0;0;155590;161955;0;430851;0;0;0;273691;67560;201062;0;0;0;247804;0;0;0;0;0;0;0;0;-1519;0;0;32474;0;0;0;74448;5626;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;9;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;0;18581584;100176;44;0;162914;0;0;0;0;0
  Новгородская область;3929712;21642502;0;1423345;0;0;-1;68441;138921;7660851;0;10007;0;0;11478403;37800;193439;0;0;42;782199;0;0;0;6457482;-48208;-72926;0;0;0;27310;0;0;0;0;0;0;0;0;0;0;65660;88930;0;729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105973;0;0;6447;0;45052;73511;3614242;329000;173078;640047;889;0;233214;14054;0;0;0;73154;81558;0;39274;0;0;0;116381;76468;15159;0;0;0;23669;0;0;0;0;0;0;0;0;35791;0;0;0;0;0;0;11944;1248;0;472;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;1;0;0;0;0;0;0;253;5;1;0;0;1;0;67;17;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;640;0;73529;18005;35;0;15973;0;0;0;0;0
  Новосибирская область;11030977;70672182;9;1694234;0;31;0;290753;3433361;1136657;43218;106964;0;151740;71936798;283985;1313477;3680;0;2921;12681373;12600;684;17345;70263356;384239;24097;0;0;0;0;0;0;1660;0;13398;0;2249852;0;0;0;10302407;2013003;0;38877;73;0;0;-16612323;0;4996;0;0;0;0;0;-5016083;0;0;0;8760734;204;0;0;0;0;0;0;195;0;3633;668;0;0;0;0;0;0;0;0;0;1078743;0;0;0;0;94101;74037;11737749;130241;643983;2543831;4375;0;2783262;0;0;0;0;390147;278879;0;279940;0;0;0;186597;67738;0;1456771;0;0;353280;0;0;0;0;0;0;0;0;46123;0;3559248;0;0;0;0;37123;3372;30;2351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;-59;0;0;1;0;0;0;22;-218;0;0;0;0;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3838;0;78167;74765;125;0;229053;0;729;0;0;0
  Омская область;2609354;21852774;0;9369958;0;0;0;-31169;36095;6621;5;12560;0;4925;34463892;320450;719876;0;0;449;2274190;0;0;5000;67626360;0;0;0;0;0;0;0;0;77069;60454306;1760;0;51686745;359801;0;12;8086524;9081390;0;444;0;0;-669302;-41327;0;1601364;0;0;0;0;0;0;0;0;0;1556889;0;0;0;1288;0;0;0;0;0;295;3335;0;0;0;0;0;0;0;0;0;373049;0;0;0;0;40756;28845;5937629;40989;283097;1545804;2198;0;1032434;0;0;0;0;174953;23870;0;180765;0;0;0;259682;12712;0;0;1434;212;10896;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;75574;4521;1;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;8;0;0;10;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731;0;263;46365;0;0;66779;0;23621;0;0;0
  Оренбургская область;3835286;24285550;0;9573785;0;24;0;38067;135337;1951;0;26100;0;72413;33132019;187679;615958;650;9;-70;2267134;0;1075;0;145339188;115672;0;0;1244155;0;0;0;0;0;5898748;5378;0;13484709;11;0;0;247220;331943;0;7819;0;0;0;-1167989;0;0;0;0;0;0;0;0;0;0;0;1826962;0;0;0;0;0;0;0;59648;0;81;97;0;0;0;2160;0;0;0;0;0;406543;0;0;0;0;73372;0;10878967;969825;402982;1098552;3731;0;816682;0;0;0;0;256630;0;0;232319;0;0;0;263471;0;0;352311600;16741614;1273318;217199;0;0;0;0;0;0;0;0;87563;0;0;5424697;0;0;0;108832;1182;0;159;0;0;-22113016;13699142;0;104829552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;49;0;0;0;0;0;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;35404;25;67247;45722;0;0;367689;0;22;0;0;0
  Орловская область;996202;6574937;-2;1055448;0;0;0;4044;4590;207203;0;653;0;93;12528097;102181;179623;77;0;-25;711569;0;0;0;12160970;0;0;0;0;0;0;0;0;0;0;5306;0;0;0;0;0;38914;35246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1158201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110656;0;0;19428;0;19033;9345;2349075;55988;142016;904337;1351;0;262323;53398;0;0;0;145831;21281;0;83358;0;0;0;91126;15075;57675;0;0;0;32795;0;0;0;0;0;0;0;0;912;0;0;0;0;0;0;23184;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;9315;23164;30;0;55707;0;0;0;0;0
  Пензенская область;1667125;10638370;0;1476596;0;0;0;6342;177228;10030;0;8262;0;2521;19246442;216709;368590;2718;176;15;1529342;0;1063;0;27748357;67296;0;0;0;0;0;0;0;0;0;0;0;0;0;1039209;0;1738009;2955000;0;3420;116342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;537314;3884;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;714723;0;0;0;0;106447;82686;3931391;144417;236379;1503231;3458;0;459005;0;0;0;0;236767;72368;0;171839;0;0;0;171577;44115;0;0;0;0;30526;0;0;0;0;0;0;0;0;25671;0;0;13293;0;0;0;20087;2348;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;0;0;1;0;0;0;0;0;0;0;0;0;23;1;0;0;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;1;0;0;0;0;0;0;514;0;33465;50094;1;0;475771;0;0;0;0;0
  Пермский край;7695115;52886807;288;13019093;0;692;0;82300;285361;917920;131;49137;0;8260;56770618;445459;992218;1098;1;1453;6195508;2304;5547;13050;193412271;4015;0;0;0;0;0;0;0;0;23400553;640389;0;25887023;509341;0;0;48592;6662811;0;240;0;0;-369561;0;0;-56741;0;0;0;0;2987;0;0;0;0;2315411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1606795;0;0;101942;0;91226;0;12940134;1363454;660016;2913018;3892;0;2533204;93588;0;0;0;101263;0;0;539248;0;0;0;148989;0;75367;383243938;375268;0;308742;0;4298673;0;0;0;0;0;0;91467;0;0;641510;0;0;0;81316;5005;0;177;0;0;0;0;0;38167469;0;0;0;0;-48;0;0;0;0;0;0;0;0;0;0;0;0;-59;0;0;0;0;0;0;4233;0;-4291;0;0;0;0;0;0;0;0;-1312;-938;0;0;0;0;0;0;0;0;0;0;0;0;-203;0;0;0;0;0;-2151;0;0;0;9389;0;5785;43784;138;0;568196;0;2864;0;0;0
  Псковская область;484728;3696014;0;501361;0;0;0;6036;3158;34301;0;720;0;4;11601454;66055;191907;0;0;22;399894;0;0;0;5794817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21109;0;0;1441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;752771;0;0;0;0;0;0;0;531;0;92;3115;0;0;0;0;62;0;0;0;0;112562;0;0;0;66;22394;22370;1535729;93862;167917;803904;462;0;129021;0;0;0;150;79608;50686;0;37529;0;0;178;170675;47600;0;0;0;0;32279;0;0;0;0;0;0;0;0;1095;0;0;0;0;0;0;17254;2399;1;637;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;36;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;41083;21602;5;0;75706;0;65;0;0;0
  Ростовская область;7532678;53370942;1;6162255;2;328;-3;272702;322124;1950151;83;6848;25075;24157;78984754;671339;2208603;-26;1;1641;8918283;650;-55;9350;32934682;-4605;0;0;4572;455605;4;0;1918;36144047;6541;20;0;725;-3;18707;20722;4816203;0;0;772;0;0;0;-1745971;0;-485021;0;0;0;0;0;-17577626;0;0;0;5410762;0;0;0;473;0;0;0;7;0;3363;2669;0;0;0;0;104;225;0;0;0;1086765;0;0;0;0;189107;93960;14677014;1953523;705679;3530634;108198;0;4837478;0;0;0;0;572359;323408;0;1131830;0;0;0;946249;215347;0;0;168165;0;537539;0;0;0;0;0;0;0;0;67459;0;926187;0;0;0;0;48678;1051;666;1203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;4;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-4;0;0;0;0;0;0;0;0;0;0;0;5022;0;6286333;111169;457;0;302511;0;1561;0;0;0
