GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232
  ѕсковска¤ область;725211;0;0;641781;6551239;0;245690;0;0;0;0;16114;0;0;0;2345;1683;990;0;139;520;0;0;13058515;68772;187402;0;265281;0;203;316966;0;0;0;9281;145988;8938067;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;19959;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;666332;0;0;0;0;0;0;0;199;0;56;1423;0;0;0;0;0;0;0;0;0;0;0;114945;0;0;0;69;25239;24088;1533262;176427;164730;799088;602;0;98978;0;0;0;37;67087;35359;0;41252;0;0;300;143614;38303;0;0;0;0;49298;0;0;0;0;0;0;0;0;0;1169;0;0;0;0;0;0;19925;4435;2;635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;102202;7493;0;0;11330;0;0;0;0;0;391317;0;91
  –остовска¤ область;14215034;0;0;5636187;98064440;22;2689290;65;3058;0;30;0;2;90;1;390181;286320;149075;26;3592;4508;4416;0;89144776;780235;2146417;14;4804576;0;2647;7061609;1340;0;8700;141839;1818102;49319659;18564;0;0;39001;458384;0;5219;-4;0;833;44966678;380;144;470;136;0;4524;16244;6077553;3;1502;348;0;0;0;-2063710;0;-244986;0;0;615;1967;0;-23794922;0;0;0;7699445;0;0;0;-473;0;0;196;2467;0;7263;40041;0;17649;0;0;0;0;0;0;0;3;0;1169533;0;0;0;0;207753;102375;14854426;2958556;643292;3510333;88990;0;4297094;0;0;0;0;562825;318015;0;1190100;0;0;0;961780;227265;0;0;64177;0;1170955;0;0;0;0;0;0;0;0;0;52166;0;1020678;0;0;0;0;58457;1394;793;981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4796;0;8113474;79849;150;0;235478;0;2108;0;0;0;3892448;0;1675
  –¤занска¤ область;2949869;0;0;3877203;22468011;0;660636;1;8;0;0;517235;0;0;0;5834;167115;19344;0;394;0;1034;0;25890481;135611;450535;65;927455;0;458;1923594;0;0;0;31063;374954;64983190;0;0;0;0;0;0;33;0;0;0;0;38774068;785384;0;30852347;132940;0;0;1197814;0;0;1424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1763684;0;0;0;0;0;0;0;4264;0;445;0;0;47;0;0;0;0;0;0;0;0;0;1022831;0;0;0;0;177854;155722;4075707;1551259;236912;1052069;623;0;918644;0;0;0;0;304558;105807;0;161674;0;0;0;286312;64384;0;0;0;0;213096;0;0;0;0;0;0;0;0;0;4366;0;0;14182;0;0;0;37843;1527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3352;0;882438;36501;80;0;244588;0;0;0;0;0;1405600;0;341
  —амарска¤ область;13169437;0;103;5500424;90163293;110;1325007;0;5614;0;0;825669;0;0;150668;108794;886757;101643;267;252383;0;116133;0;81121931;257643;1587313;855;4820231;0;690;5277961;1950;1035;13050;159343;1668725;215813766;157;-9048;0;0;0;0;7872;0;882;0;12898;38099638;-86411;373794;35432875;236212;17466;772;10219803;5580305;0;8199;52299;0;-1380768;0;0;1350384;0;0;0;99412;0;-363603;0;0;0;3724447;0;0;0;7531;0;0;0;33497;0;9298;0;0;0;0;0;0;0;0;22;0;0;0;1496831;2209363;0;0;0;350316;106046;18710222;681252;916532;3858452;5705;0;877962;0;1432555;0;0;373585;90199;0;205980;252740;0;0;406842;64101;0;321619584;0;0;220321;0;0;0;0;0;0;0;0;0;100504;0;0;0;0;0;0;103463;1564;0;226;0;0;0;0;0;57851353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15981;0;61730243;32939;80;0;53631;0;3000;0;0;0;3958844;0;775
  —аратовска¤ область;3849616;0;0;5513571;32058866;33;3125126;0;0;0;0;355578;2;0;257;169016;48782;18959;9;82098;0;100198;0;45903385;267336;922792;0;1326411;359;1329;2637171;0;0;0;62408;732529;61999497;22;0;0;0;685976;0;474;0;0;0;0;11699456;35339;0;8914764;0;0;0;450935;0;0;189;0;0;0;0;0;-660;0;0;0;0;0;0;0;0;0;1614239;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;859435;0;0;0;0;149961;603834;8065373;1904661;517614;2483999;4648;0;333569;0;0;0;0;157295;259345;0;121891;0;0;0;327664;204919;0;17932398;789618;487339;268220;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;17001;2244;0;1283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35590;595;117287;57013;3;0;295670;0;138220;0;0;0;2233762;0;652
  —ахалинска¤ область;4034315;0;0;283833;26412167;0;454879;0;0;254143576;0;23454;0;0;0;1142007;44534;21665;0;0;1796;0;0;33891521;109083;180471;0;685178;0;453;2262962;0;0;0;48956;250965;-18114670;0;0;0;0;0;0;1134;0;0;0;0;93773;0;0;0;0;0;0;282582;0;0;0;0;0;0;-1492630;0;-1043175;0;0;0;0;0;0;0;0;0;198204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327493;0;0;0;0;0;0;5419151;2939035;252007;597056;576;0;455798;0;0;0;0;0;0;0;104040;0;0;0;0;0;0;17884270;17007;10972;261950;0;0;0;0;1653;0;0;0;0;2465;0;631139;0;4085743;31321360;0;25022;2312;3456878;61508;0;0;1887524;0;0;3355376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14968;1211;1218;53046;4;0;30950;0;0;0;0;0;3294249;0;379
  —вердловска¤ область;22786129;0;0;27328286;145307733;1713917;13072706;37;3646;0;8;3830762;1227;0;-105;1061769;858751;122983;-4877;355856;2052;236219;0;137436566;483397;2170911;-13;13170360;0;13628;11625838;5206;1978;34800;271471;3273132;255512256;0;0;0;4794333;2176902;0;3704;0;0;0;26793;0;0;0;0;0;0;0;7632870;0;0;4669;0;0;0;-10661535;0;0;0;0;48;4756;0;0;0;0;0;29574927;0;0;0;2032;0;0;0;16184;0;6778;8558;0;96;0;0;0;0;0;0;0;0;0;2259982;0;0;0;0;9747;7774;21276373;5989880;657924;2594042;7294;0;4040973;0;0;0;0;16530;7715;0;806833;0;0;0;10464;7344;0;6;0;0;1424628;0;3568771;0;0;0;0;0;0;0;2126613;0;0;4218268;0;0;0;129173;10820;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5037;0;122493;199885;223;0;456334;0;0;0;0;0;11579576;0;11197
  —моленска¤ область;3072073;0;0;3418347;21047954;409;1211377;0;36;0;0;0;0;27;155;28592;14466;203635;0;109;8116;0;0;20369388;119216;256648;0;1254491;0;383;1051380;0;-17;0;23008;866315;24049184;0;0;0;0;196276;0;9731;0;0;0;0;0;0;0;0;0;0;0;593641;0;0;4757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38421999;0;0;0;255;0;0;0;31376;0;25839;23009;0;4240;0;0;0;0;0;0;0;0;0;205715;0;0;0;0;64844;136583;3856232;1081485;377012;926508;1372;0;201949;0;0;0;0;116178;98246;0;70066;0;0;0;106286;51203;0;0;0;0;59113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43348;6849;-1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;21908;8233;0;0;48442;0;0;0;0;0;1148206;0;4633
  “амбовска¤ область;1687163;0;0;1270670;12408557;2;361780;0;13;0;0;61214;0;0;0;16461;54159;34831;0;4786;0;1205;0;17085056;116462;278947;0;566120;0;77;1448002;650;-54;4350;14880;206413;18039716;394054;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;517827;0;0;2780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573032;0;0;0;0;0;0;0;0;0;192;0;0;627;0;0;0;0;0;0;0;0;0;599659;0;0;0;0;75978;55707;3273320;450296;243513;1063696;0;0;465522;0;0;0;0;266935;51154;0;168583;0;0;0;241013;33159;0;0;0;0;45377;0;0;0;0;0;0;0;0;0;-177;0;0;1805;0;0;0;69396;1586;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;375;42591;0;0;8940;0;0;0;0;0;1614301;0;243
  “верска¤ область;2467770;0;0;5215330;20484984;0;2100376;0;309;0;0;20451;0;0;0;7767;832906;37630;0;489;0;154;0;29362925;167815;579507;0;1705067;0;1084;1701066;1300;-5;8700;40068;505533;32309172;0;0;0;0;0;0;664860;0;0;0;0;0;2106;0;6918;133443;3482;412;1050291;257583;0;50450;5765;0;0;-17860;0;-1590;0;0;0;0;0;0;0;0;0;1573438;0;0;0;1574;0;0;0;215;0;123;0;0;0;0;0;0;0;0;0;0;0;0;358839;0;0;134888;0;78039;74882;6055053;1430304;278328;1409692;1372;0;525785;225806;0;0;0;269382;162549;0;221531;0;0;0;253529;61037;236088;0;0;0;145548;0;0;0;0;0;0;0;0;0;8134;0;0;708;0;0;0;74448;7591;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;0;784269;78588;140;0;86;0;0;0;0;0;1393343;0;2687
