GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438
Республика Коми;181 598 979;25 646 476;16 812 394;2 832 079;157 477 508;27 591 081;15 008 933;3 890 807;21 838;28 562;485 497;28 037;873;2 265;25 460 421;1 635 940;85;23 824 481;3 005 071;4 764 896;714 735;0;437 344;65 635;1 281 969;16 294;192 295;2 443;327 189;0;0;0;0;0;0;0;0;0;0;0;0;1 646;469;1 107;418;0;1 211 426;155 706;0;1 099 147;125 569;0;112 323;30 139;0;22 464;6 027;0;3 370;905;0;113;0;0;154;19;0;1;0;0;0;0;10 164;0;0;14 135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 971;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;1;2;1;1 625 024;1 864 446;17 299;2 603;249 337;521;78;10;3;6;0;0;0;0;0;0;0;0;0;1 279;1 205;0;0;74;3 046 027;2 218 132;108 359;295 262;122 778;301 102;0;0;265 527;158 353;0;82 857;39 921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;54 522;960 005;0;0;186;1;0;0;0;0;0;0;0;0;50 027;4;212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;463;1;33;1;0;0;0;0;6 084;5;10 860;4;122;2;17 534;20;0;0;50;1;8 801;4;35 077;13;1 902;6;2 310;5;2;1;195;2;16 141;27;0;0;0;0;0;0;0;0;0;0;6 408 927;844;299 368;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Марий-Эл;131 158 697;24 212 151;4 723 908;1 999 429;125 391 004;25 877 897;5 050 998;2 174 797;75 240;3 420;1 926;200;35 625;670;5 478 388;74 788;56;5 403 600;1 838 564;1 072 469;162 107;17;289 428;43 987;96 674;10 798;14 503;1 620;14 958;8 250;4;0;0;0;0;0;0;0;0;0;0;2 145;221;971;225;0;819 330;124 775;0;764 648;109 335;0;54 981;15 440;0;10 996;3 088;0;1 649;463;0;298;0;0;141;36;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 370 378;3 977 363;428 767;85 753;12 862;35 752;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19 291;18 725;529 667;529 572;0;0;95;235 206;135 975;8 404;75 233;184;2 200;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;29 805;175 269;725;2;581;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1;0;0;3 804;3;7 825;5;0;0;0;0;0;0;1 713;1;0;0;293;1;0;0;0;0;6 999;7;0;0;0;0;0;0;0;0;0;0;2 540 808;799;33 362;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Мордовия;150 840 124;19 650 186;6 953 831;877 839;142 009 781;21 560 999;8 592 685;1 781 996;16 027;14 717;46 877;154;11 407;21;7 164 606;1 565 153;74;5 599 468;2 762 677;1 108 953;167 980;0;342 382;51 536;141 706;15 202;22 044;2 281;313 032;10 937;5;0;0;0;0;0;0;0;0;0;0;2 001;284;1 041;278;0;280 118;12 742;0;257 169;9 465;0;22 949;3 317;0;4 590;663;0;688;100;0;0;40;0;39;15;0;0;1;0;0;0;153 502;0;0;182 731;0;0;18 936;0;0;947;0;0;2 840;0;0;568;0;0;48 165;0;0;7;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 233 281;8 385 417;1 924 378;383 197;57 480;76 514;46;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10 923;5;437 028;387 673;0;0;49 355;1 305 060;1 182 261;16 690;101 563;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;21 836;562 924;0;0;0;0;0;0;0;0;0;0;0;0;64 574;2;0;0;0;0;0;0;0;0;0;0;0;0;494;1;0;0;0;0;0;0;0;0;20;1;0;0;0;0;2 630;2;915;1;1 800;3;3 623;8;0;0;768;1;98;2;2 352;2;28;2;5 085;2;39;1;0;0;8 439;8;0;0;0;0;0;0;0;0;151;1;5 516 643;873;47 726;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Саха (Якутия);301 688 373;80 295 185;33 713 358;27 910 954;205 687 104;107 930 220;25 171 315;13 913 613;356 042;97 757;3 456 936;2 355 496;295 816;1 669;101 206 800;543 782;48;100 663 018;15 897 080;19 013 356;3 018 567;2 104;2 888 560;463 187;306 780;41 490;45 893;6 224;108 756;1 117 849;18;287;0;2;0;0;0;0;0;0;0;1 765;679;2 011;279;0;522 971;83 107;0;520 640;71 395;0;25 130;15 143;0;5 026;3 029;0;753;454;0;22 797;3 431;0;79;4;0;9;1;0;8 899 835;17 105 169;27 366 635;8 589 933;10 351 346;21 010 989;1 020 291;6 753 823;6 372 836;0;0;2 089;204 058;1 350 765;1 278 269;30 608;202 615;190 995;710 389;0;35 702;4;1;15;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227 507;231 517;16 785;3 357;504;20 795;7;2;340 292;395 580;0;9 862;65 150;1 972;296;4;0;2;0;0;0;0;0;0;0;1 964 980;1 983 188;1 314 677;1 248 545;0;0;79 629;29 300 940;15 413 359;62 981;49 878;13 437 222;0;0;8 051 562;5 385 660;0;0;0;0;0;0;0;0;5 385 660;0;0;0;0;0;0;0;0;0;0;0;8 051 562;0;0;0;0;6 478;1;0;0;36;1 295 125;6 605 233;0;0;0;0;27 032;2;0;0;0;0;0;0;106 759;2;36 221;1;0;0;0;0;0;0;168 232;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18 712;4;1 745;2;7 323;8;180 462;20;0;0;0;0;692 127;2;10 133;9;2 523;8;20 803;4;21 311;2;497;2;90 013;22;0;0;0;0;0;0;0;0;0;0;21 876 068;846;931 761;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Северная Осетия-Алания;28 229 960;4 890 763;1 524 893;151 562;26 677 110;5 443 404;1 300 816;666 242;3 924;506;0;74;0;0;1 782 500;51 223;14;1 731 277;1 066 888;346 255;51 938;0;141 044;21 160;24 170;198;3 626;29;10 244;0;1;0;0;0;0;0;0;0;0;0;0;720;147;715;382;0;475 107;0;0;313 779;0;0;161 328;0;0;32 266;0;0;4 839;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366 483;363 902;14 600;2 920;438;12 018;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 307;0;0;0;0;127 028;33 264;416;91 025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;233;4 637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;749 767;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Татарстан;2 435 569 629;450 591 513;306 388 189;144 541 660;2 207 647 175;502 785 729;195 694 064;104 659 382;2 861 020;3 506 557;62 079 102;33 297 097;746 721;3 311;278 744 981;16 423 411;414;262 321 571;42 086 525;51 527 629;7 818 074;594;9 509 530;1 445 114;2 442 710;134 541;395 343;20 254;3 284 682;61 097;6;51 267;824 014;37;0;0;40;0;0;0;0;24 499;2 897;13 231;2 745;0;4 988 685;32 933;0;4 626 374;27 258;0;481 885;5 675;0;96 377;1 135;0;14 457;170;0;119 574;0;0;227;11;0;13;0;0;0;0;16 016 393;0;0;15 741 055;0;0;468 465;0;0;23 423;0;0;70 270;0;0;14 054;0;0;193 127;0;0;41;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37 576 155;34 033 694;4 286 914;857 383;128 607;744 453;186;23;1 968 018;2 878 049;0;157 866;1 067 897;31 573;4 736;16;4;19;0;0;0;0;0;0;0;4 830 228;4 313 743;10 933 461;10 866 209;2 329;0;113 213;73 564 297;34 304 396;11 436 351;7 293 060;4 637 852;47 324;1 557 199;88 105;1 104 572;34 667;123 648;391 611;9 190;0;1 651 296;0;0;0;0;0;0;2 147;5 034;44 737;191 866;0;0;0;0;40 062;59;193 312;2 853;2;66 935;3;0;0;316;2 951 048;17 697 186;22 026;3;4 223;4;4 025;2;0;0;0;0;0;0;71 800;15;8 861;3;0;0;847 595;2;0;0;40 265;1;0;0;1 814 388;10;0;0;0;0;0;0;0;0;5 145;7;0;0;0;0;79 227;20;13 383;18;235 928;32;201 049;94;1 895 189;6;85 504;26;142 912;63;454 747;115;12 108;42;20 897;15;17 861;8;11 843;13;164 583;140;0;0;0;0;0;0;4 019;1;2 135;3;75 263 243;8 636;4 027 981;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228 754;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Тыва;5 508 704;4 676 452;2 581 977;733 011;5 098 923;5 381 196;2 128 908;756 659;0;49;61 200;0;0;0;801 650;101 140;3;700 510;728 343;140 102;21 015;0;18 137;2 721;8 870;1 814;1 362;272;20 228;0;1;0;0;0;0;0;0;0;0;0;0;142;40;85;57;0;134 615;0;0;135 149;0;0;0;0;0;0;0;0;0;0;0;534;0;0;47;0;0;1;0;0;7 233 208;4 797 612;0;4 226 915;3 150 342;0;2 310 217;0;0;0;0;0;462 043;329 454;0;69 307;49 418;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84 624;84 624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261 642;0;0;0;0;0;0;0;5;5 794;17 052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;1;0;0;50;1;557;1;0;0;0;0;0;0;99;1;0;0;0;0;0;0;0;0;1 756;2;0;0;0;0;0;0;0;0;0;0;849 709;60;118;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Удмуртская Республика;479 664 925;63 285 088;79 460 072;13 863 222;435 390 489;67 556 780;71 348 968;16 032 882;641 969;32 419;1 297 376;835 231;81 377;323;51 656 641;1 588 047;193;50 068 595;7 241 600;9 995 761;1 502 054;11 862;2 728 154;409 706;276 180;254 747;41 354;47 795;317 610;17 507;5;0;0;0;0;0;0;0;0;0;0;7 538;1 037;3 015;1 263;0;1 804 125;20 679;0;1 596 608;16 971;0;210 814;4 048;0;42 163;810;0;6 324;121;0;3 619;0;0;195;13;0;5;0;0;0;0;53 332;0;0;56 508;0;0;783;0;0;39;0;0;117;0;0;23;0;0;3 959;0;0;9;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 911 132;8 949 890;1 064 911;212 982;31 946;103 669;44;6;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;20 409 702;20 002 041;1 587 217;1 567 176;0;0;10 782;4 120 978;2 958 505;253 736;900 964;26;7 723;0;0;0;7 749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 594;0;0;7 369;3;0;0;112;271 889;2 203 438;312;1;69;1;49;1;0;0;0;0;0;0;19 779;8;0;0;0;0;0;0;0;0;17 466;5;0;0;241;1;0;0;0;0;0;0;269 886;1;10 892;7;0;0;0;0;7 345;9;841;1;10 383;15;66 127;42;0;0;0;0;66 165;11;79 433;29;3 652;16;16 532;16;8 365;5;1 403;1;42 178;55;0;0;0;0;0;0;0;1;115;1;10 753 586;2 523;159 343;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Хакасия;97 777 219;6 134 933;9 354 310;448 892;91 641 484;6 917 212;5 954 722;548 859;38 155;21 638;804 227;0;493;0;8 784 812;395 999;36;8 388 813;860 607;1 677 468;251 639;0;435 439;65 174;160 458;636;24 088;95;79 200;119;2;0;0;0;0;0;0;0;0;0;0;1 070;187;829;89;0;564 630;815;0;535 521;815;0;31 421;0;0;6 284;0;0;943;0;0;2 312;0;0;120;3;0;3;0;0;0;8 482 004;1 867;0;7 105 029;2 130;0;1 376 975;0;0;234 086;0;0;41 309;0;0;41 309;0;0;0;263;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80 428;91 808;232;47;7;11 612;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 461 053;1 445 000;0;0;16 053;2 806 376;2 738 038;10 098;2 240;56 000;0;0;0;0;0;56 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;27 063;839 411;0;0;0;0;0;0;0;0;0;0;0;0;343 050;1;2 075;1;0;0;0;0;0;0;58 468;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 077;9;35 500;1;906;8;10 564;9;108;1;0;0;420;1;8 100;7;552;6;8 412;1;3 715;1;0;0;8 435;9;0;0;0;0;0;0;0;0;0;0;2 919 504;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чеченская Республика;40 914 814;12 283 697;713 715;790 237;44 737 841;16 756 700;731 940;692 566;6 989;0;0;0;11 414;0;1 177 677;21 512;5;1 156 165;4 375 332;225 568;34 651;100;85 824;13 532;15 505;10 776;2 302;1 616;4 302;5 502;11;0;0;0;0;0;0;0;0;0;0;766;98;730;584;0;302 964;0;0;237 924;0;0;65 040;0;0;13 008;0;0;1 951;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 097 075;962 112;134 963;26 993;4 049;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1 409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 791 383;116;8 674;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика;172 110 730;25 135 368;5 867 414;1 344 941;159 192 458;26 331 792;7 006 295;2 045 072;25 646;69 838;157 140;380 264;23 177;0;11 705 191;813 853;108;10 891 340;2 206 979;2 177 210;326 738;0;734 717;110 321;179 082;34 643;26 796;5 196;162 770;1 057;1;0;0;0;0;0;0;0;0;0;0;3 944;324;1 702;601;0;1 687 070;16 272;0;1 443 470;13 759;0;243 602;2 514;0;48 720;503;0;7 308;75;0;0;0;0;140;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;849 135;677 345;173 610;34 722;5 209;1 820;11;2;56 419;56 353;0;66;0;13;2;1;0;0;0;0;0;0;0;0;0;920 233;868 350;707 490;631 717;0;0;80 472;3 295 852;926 946;254 526;2 034 355;70 122;30;0;69 300;0;845;0;0;0;0;0;0;0;0;0;0;0;69 300;700;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;76;238 990;652 879;620;2;173;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 683;5;1 326;5;42 324;6;6 050;14;26;1;9;1;96;1;6 287;8;209;7;164;3;42;1;0;0;3 987;17;0;0;0;0;0;0;0;0;0;0;4 239 765;1 672;27 890;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
