GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438;G439;G440;G441;G442;G443;G444;G445;G446;G447;G448;G449;G450;G451;G452;G453;G454;G455;G456;G457;G458;G459;G460;G461;G462;G463;G464;G465;G466;G467;G468;G469;G470;G471;G472;G473;G474;G475;G476;G477;G478;G479;G480;G481;G482;G483;G484;G485;G486;G487;G488;G489;G490;G491;G492;G493;G494;G495;G496;G497;G498;G499;G500;G501;G502;G503;G504;G505;G506;G507;G508;G509;G510;G511;G512;G513;G514;G515;G516;G517;G518;G519;G520;G521;G522;G523;G524;G525;G526;G527;G528;G529;G530;G531;G532;G533;G534;G535;G536;G537;G538;G539;G540;G541;G542;G543;G544;G545;G546;G547;G548;G549;G550;G551;G552;G553;G554;G555;G556;G557;G558;G559;G560;G561;G562;G563;G564;G565;G566;G567;G568;G569;G570;G571;G572;G573;G574;G575;G576;G577;G578;G579;G580;G581;G582;G583;G584;G585;G586;G587;G588;G589;G590;G591;G592;G593;G594;
  Республика Адыгея;61 577 407;2 195 061;3 133 619;290 425;57 165 583;2 545 955;2 924 214;570 036;7 381;9 318;882;0;0;0;4 637 855;434 137;31;4 203 718;621 188;840 733;126 111;12;0;0;0;247 004;37 052;37 573;283;5 636;42;86 828;0;0;0;0;0;0;0;86 828;0;0;0;0;0;780;95;532;157;0;280 120;38 466;215 426;264 309;37 420;213 117;15 811;1 667;8 720;3 162;333;1 744;474;50;262;0;621;6 411;6;8;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8 862;0;0;7 007;0;0;2 272;0;0;68;0;0;417;0;0;1;0;0;528 452;0;351 598;0;211 560;0;42 312;0;6 347;0;34 705;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 576;6 872;0;0;296;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;707 181;660 097;0;47 084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100 000;0;52 715;0;0;0;0;0;0;16;11 816;36 110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 240;1;0;0;128;2;18;1;0;0;133;1;1 842;2;0;0;0;0;0;0;0;0;0;479;1;0;0;0;0;0;0;0;0;0;0;0;0;1 347 998;377;48 174;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Республика Башкортостан;1 683 438 249;143 495 614;90 762 482;12 913 181;1 587 074 823;155 642 605;55 490 223;14 958 854;500 096;93 371;8 393 683;2 322 669;76 985;7 092;123 702 410;12 049 053;371;111 653 358;16 428 053;21 937 423;3 348 636;1 823;6 737;11 925;6;5 116 749;771 561;3 110 421;75 072;476 262;11 263;2 409 812;392 003;6;0;0;0;0;0;2 820 477;0;0;0;0;0;14 434;2 528;8 036;1 451;0;1 511 287;5 201 379;0;1 361 638;4 320 962;0;155 517;908 733;0;31 103;181 747;0;4 666;27 262;0;6 081;28 316;0;418;96;0;2;9;0;0;0;14 454 353;0;0;12 428 885;0;0;2 003 293;0;0;100 164;0;0;300 493;0;0;60 099;0;0;20 707;0;0;62;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 778;0;0;8 959;0;0;1 016;0;0;30;0;0;197;0;0;2;0;0;11 197 545;0;10 066 700;0;1 728 135;0;345 627;0;51 844;0;597 290;0;52;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487 941;0;0;534 420;0;0;0;0;0;23 943;0;718;0;0;0;0;4 070;0;0;70 422;0;0;12;0;0;5;0;1 361 433;1 010 840;0;360 094;9 500;72 019;10 803;8;7;3;0;0;0;0;0;0;0;32 557 177;32 513 772;776 389;19 944 073;38 332;1 374;38 100;712 499;14 320 836;13 281 980;230 457;508 822;294 384;0;88;0;52 164;0;184 093;0;0;226 093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181 107;24;0;129 012;2;404;2;0;0;189;597 386;7 039 472;0;0;0;2 489;2;498;0;0;0;0;0;0;0;0;0;0;0;602 829;9;372 556;7;0;0;0;0;0;0;0;0;0;158 611;4;15 861;0;0;0;57 885;3;7 718;0;0;0;0;0;0;0;0;0;0;40 905;2;31;1;3;0;0;0;0;0;34 740;1;6 948;0;0;0;0;0;118 695;19;21 545;11;61 695;27;185 837;62;65;1;100;1;697 551;10;310 907;46;10 393;16;67 222;18;10 597;5;2 119;6 636;4;193 012;75;0;0;0;0;0;0;54;1;23 497;2;0;0;36 808 262;5 594;409 276;20;0;0;0;0;0;0;0;0;0;27 177;1;5 435;40;1;8;2 263;2;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 700;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Республика Бурятия;134 274 770;9 128 662;9 721 153;3 386 134;111 985 092;11 842 040;10 835 684;3 877 408;25 496;7 371;48 469;0;1 438;59;21 150 737;3 188 268;31;17 962 469;3 197 339;3 591 321;538 872;0;0;0;0;761 078;114 317;80 839;7 156;12 127;1 073;637 653;1 171;1;0;0;0;0;0;638 824;108;0;0;0;0;1 575;218;708;154;0;290 610;966 612;28 052;290 508;869 840;28 052;102;96 772;0;20;19 354;0;3;2 903;0;0;0;0;113;20;1;0;0;0;540 626;0;206 159;850 571;0;208 544;4 891;0;5 346;0;0;267;978;0;802;147;0;160;314 836;0;7 731;2;0;8;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 725;0;2 929;2 962;0;2 890;763;0;39;23;0;1;0;0;0;0;0;0;1 719 576;543 654;1 411 582;389 298;312 298;154 355;62 460;30 871;9 369;4 631;4 304;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13 323;15 033;0;0;1 710;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 959 927;4 942 591;208;14 128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 000;0;0;0;0;0;0;0;22;75 525;509 308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39 390;1;0;0;0;0;0;0;0;0;0;0;0;477;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 078;3;0;0;487;7;32 296;7;0;0;0;0;2 195;1;7 876;5;532;4;0;0;0;0;0;0;0;12 016;9;0;0;0;0;0;0;0;0;0;0;0;0;2 446 466;505;1 264 656;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Республика Алтай;61 806 116;3 861 768;8 699 966;1 315 233;57 116 901;4 358 502;2 429 402;307 716;1 690;1 083;6 479 103;1 018 525;556;677;4 481 809;522 580;10;3 959 229;507 336;744 120;118 777;0;0;0;0;148 929;24 087;102 456;775;15 450;116;104 516;47 726;40;0;0;0;0;0;152 242;0;0;0;0;0;456;70;653;80;0;0;57 858;0;0;55 543;0;0;2 315;0;0;463;0;0;69;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113 149;0;43 314;0;74 931;0;14 986;0;2 248;0;5 096;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241 146;0;0;130 306;0;0;0;0;0;110 839;0;3 325;0;0;0;0;18 843;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2 731 555;2 574 716;233 505;233 505;0;0;0;46;1 894 761;1 785 319;25 098;65 594;0;0;18 750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;23;11 313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 593 287;208;1 371;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Республика Дагестан;78 754 601;8 807 421;2 757 207;669 421;73 561 922;10 758 802;1 784 660;1 526 170;13 502;6 632;0;205 793;0;0;6 178 726;62 020;26;6 116 705;3 007 292;1 222 915;183 499;0;0;0;0;383 693;57 581;52 619;7 597;7 512;1 140;12 404;425;2;0;0;0;0;0;12 829;0;0;0;0;0;1 447;334;1 166;663;0;514 531;504 064;0;500 664;463 465;0;41 695;45 323;0;8 339;9 065;0;1 250;1 360;0;27 828;4 724;0;49;30;0;2;4;0;0;0;139 357;0;0;139 065;0;0;9 416;0;0;471;0;0;1 412;0;0;282;0;0;9 124;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282 602;0;229 222;0;73 719;0;14 744;0;2 212;0;20 339;0;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 185;200;648;5 337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;28 658;185 779;0;0;0;39;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 334 938;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 416 735;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Республика Ингушетия;10 264 758;3 101 800;386 559;41 454;9 783 618;3 415 851;406 440;405 847;0;0;0;0;0;0;461 259;6 504;3;454 755;678 443;90 951;13 643;0;0;0;0;30 286;4 543;24 446;133;3 667;20;1 301;0;0;0;0;0;0;0;1 301;0;0;0;0;0;314;28;449;128;0;0;25 954;0;0;25 035;0;0;919;0;0;184;0;0;28;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434 117;0;454 336;0;0;0;0;0;0;0;20 219;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;198;3 182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205 666;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Кабардино-Балкарская Республика;46 671 742;10 460 036;806 906;414 439;44 873 488;11 363 516;728 574;627 397;1 149;2 860;0;0;0;0;1 877 842;93 184;20;1 784 658;1 113 578;306 582;45 989;4;0;0;0;82 006;12 302;68 010;2 888;10 205;433;18 637;42 735;8;0;0;0;0;0;61 372;0;0;0;0;0;761;156;880;297;0;14 327;109 111;2 294;13 969;100 147;1 852;945;10 769;442;189;2 154;88;28;323;13;586;1 804;0;15;12;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 267 859;0;984 195;0;313 896;0;62 779;0;9 415;0;30 232;0;24;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 184;5 899;0;0;715;0;0;1;1;0;0;0;0;0;0;0;0;0;0;12 595;0;0;0;106;0;185 180;185 180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8 112;670;1;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473;1;0;0;0;0;0;0;0;0;0;0;0;0;1 053 423;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Республика Калмыкия;7 965 646;774 162;205 005;78 750;6 697 825;949 532;565 863;79 797;1 338;22 208;868;3;0;0;907 435;344 713;5;562 722;154 213;112 174;16 826;81;0;0;0;18 830;2 828;23 051;290;3 525;44;68 943;0;0;0;0;0;0;0;68 943;0;0;0;0;0;279;52;573;202;0;9 041;65 861;388;8 943;50 242;381;0;16 068;7;0;3 214;1;0;482;0;0;449;0;10;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 672;0;0;990;0;0;681;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 745;1 911;0;0;166;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;551 144;548 144;120;2 880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9 023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;1;0;0;0;0;0;0;0;0;0;48;1;0;0;0;0;0;0;0;0;0;0;0;0;702 917;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
  Карачаево-Черкесская Республика;38 775 248;6 949 319;1 179 064;489 028;36 319 691;8 650 990;1 732 584;402 741;4 133;835 300;96;0;1 594;1;1 904 481;117 586;9;1 786 895;780 083;356 655;53 586;0;0;0;0;90 778;13 605;55 703;4 299;8 474;645;23 517;7;4;24;697;2;0;0;24 245;0;0;0;0;0;482;86;708;135;0;113 364;24 829;3 018;80 957;23 868;3 247;32 407;1 198;0;6 481;240;0;972;36;0;0;237;229;10;8;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 260;0;168;6 260;0;168;0;0;0;0;0;0;0;0;0;0;0;0;659 134;0;558 438;0;122 569;0;24 514;0;3 677;0;21 872;0;13;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 187;12 752;0;0;2 565;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;162;4 075;385;1;77;498;1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 173;1;26 274;2;0;0;1 822;2;0;0;0;0;0;0;1 371;1;0;0;0;0;0;0;0;0;0;618;1;0;0;0;0;0;0;0;0;0;0;0;0;1 504 889;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
