GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438
Республика Коми;278 618 504;28 853 736;21 978 281;5 510 182;244 596 159;31 085 625;20 686 430;7 232 975;58 053;48 940;635 929;45 430;927;3 324;34 735 419;1 647 900;102;33 087 519;3 954 493;6 617 503;992 626;0;543 466;81 514;314 310;53 279;47 139;7 991;329 579;0;0;0;0;0;0;0;0;0;0;0;0;1 726;453;1 104;376;0;1 650 166;227 683;0;1 548 321;190 701;0;113 993;36 982;0;22 799;7 397;0;3 420;1 110;0;12 158;0;0;158;19;0;7;0;0;0;0;14 037;0;0;16 533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 496;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;1;2;1;2 701 572;3 246 175;6 297;9 582;560 481;1 917;287;10;4;7;0;0;0;0;0;0;0;124 355;130 177;19 685;17 138;0;0;2 547;21 920 482;2 226 056;113 761;451 590;203 256;591 603;0;0;521 735;273 120;0;521 735;273 085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18 330 725;0;0;0;0;0;0;0;0;45;85 119;1 436 964;0;0;811;1;0;0;0;0;0;0;0;0;71 053;4;606;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695;1;50;1;0;0;0;0;9 170;6;16 108;5;183;2;20 796;21;0;0;75;1;13 339;4;57 530;13;2 885;6;5 312;6;5;1;277;2;28 736;27;0;0;0;0;0;0;0;0;0;0;9 517 256;873;435 495;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Марий-Эл;217 045 072;28 897 239;7 273 684;4 084 552;205 885 993;32 247 691;7 657 180;4 472 062;98 890;13 452;15 758;452;45 472;451;10 813 470;110 243;66;10 703 228;3 725 413;2 119 186;321 095;0;680 640;103 666;114 419;13 332;17 130;2 000;22 048;21 460;4;0;0;0;0;0;0;0;0;0;0;2 269;195;992;187;0;1 165 431;195 449;0;1 099 808;165 587;0;65 622;28 395;0;13 124;5 679;0;1 969;852;0;0;0;0;141;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 548 792;6 070 493;614 840;122 968;18 445;136 541;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24 554;24 628;706 601;706 417;0;0;184;408 641;287 462;17 709;87 459;184;2 200;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;37 474;234 875;943;2;871;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;73;1;0;0;6 010;3;9 239;5;0;0;0;0;0;0;5 683;2;0;0;540;1;72 279;2;0;0;9 386;8;0;0;0;0;0;0;0;0;0;0;3 763 811;818;51 927;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Мордовия;241 911 938;26 976 024;10 610 534;2 321 253;227 175 716;29 620 496;13 662 139;2 929 410;45 919;17 918;126 029;752;23 536;21;11 596 346;2 496 883;89;9 099 463;3 235 483;1 800 186;272 928;0;413 923;62 712;200 945;2 307;30 340;345;499 377;19 386;5;0;0;0;0;0;0;0;0;0;0;2 110;266;1 081;263;0;435 273;31 218;0;403 741;23 852;0;31 532;7 366;0;6 305;1 473;0;946;220;0;0;0;0;39;16;0;0;0;0;0;0;468 515;0;0;443 432;0;0;48 099;0;0;2 405;0;0;7 215;0;0;764;0;0;23 016;0;0;8;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18 341 445;14 876 483;3 580 303;715 286;107 293;115 341;47;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10 930;12;326 611;315 265;0;0;11 347;1 478 304;1 239 366;50 187;169 657;4 882;0;0;0;0;0;0;0;4 880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;38 770;750 007;0;0;0;0;0;0;0;0;0;0;0;0;92 598;2;0;0;0;0;0;0;0;0;0;0;0;0;741;1;0;0;0;0;0;0;0;0;36;1;0;0;0;0;4 053;2;1 435;1;3 173;3;4 083;8;0;0;1 344;1;482;2;3 802;2;42;2;5 991;2;59;1;0;0;15 705;8;0;0;0;0;0;0;0;0;183;1;8 000 876;910;70 760;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Саха (Якутия);497 506 653;98 046 994;69 235 026;40 632 237;356 269 146;130 680 160;47 183 458;19 951 154;429 169;102 898;17 628 614;5 156 235;320 808;1 669;145 831 019;1 042 492;59;144 788 527;16 925 334;27 183 503;4 341 004;2 685;3 798 382;601 417;591 402;50 108;88 814;7 492;208 498;1 771 310;5;0;0;0;0;0;0;0;0;0;0;1 907;654;2 014;245;0;791 423;108 289;0;770 319;101 228;0;48 289;10 830;0;9 658;2 166;0;1 448;325;0;27 317;3 768;0;70;3;0;5;1;0;18 575 041;33 065 563;39 833 150;18 763 094;19 664 322;32 625 821;1 194 707;13 401 241;7 234 797;0;0;0;238 941;2 680 248;1 446 647;35 842;402 037;216 731;1 382 761;0;27 468;6;4;16;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351 195;323 879;34 949;6 990;1 049;7 633;6;1;785 020;692 347;0;92 673;0;18 510;2 777;19;0;1;0;0;0;0;0;0;0;2 686 564;2 731 009;4 309 710;4 115 101;0;0;167 810;87 416 972;36 457 750;70 014;659 645;20 389 835;44 121;0;12 215 316;8 170 780;9 889;0;0;0;0;0;0;0;8 170 780;0;0;0;0;0;0;0;0;0;0;0;12 215 316;0;0;0;0;6 478;1;0;0;47;1 586 141;8 713 561;0;0;0;0;20 146;2;0;0;0;0;0;0;158 940;2;51 141;1;0;0;0;0;0;0;197 920;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31 989;5;1 717;2;13 307;8;201 394;20;0;0;0;0;1 153 979;2;19 733;9;4 542;8;30 949;4;35 787;4;727;2;139 912;22;0;0;0;0;0;0;0;0;0;0;34 172 055;886;1 676 574;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Северная Осетия-Алания;43 290 290;12 006 323;1 786 228;374 269;40 997 314;13 258 132;1 653 641;931 092;5 361;571;17;57;0;0;2 430 907;75 528;15;2 355 380;1 808 117;471 049;70 661;92;92 486;13 875;36 764;1 451;5 515;218;15 105;25;1;0;0;0;0;0;0;0;0;0;0;779;154;711;376;0;673 990;0;0;493 587;0;0;180 403;0;0;36 081;0;0;5 413;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469 438;456 236;24 931;4 987;748;11 730;6;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;562;0;1 742;0;0;0;0;127 028;33 264;416;91 025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;245;13 928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 192 947;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Татарстан;3 683 780 195;787 252 314;340 645 052;307 673 070;3 320 375 885;863 990 147;197 330 879;252 658 534;3 891 298;4 793 677;90 918 607;45 454 410;174 044;3 357;419 544 164;16 186 624;443;403 357 541;62 218 984;79 254 453;12 019 507;776;9 192 160;1 393 555;3 274 211;334 774;501 847;50 257;3 237 325;56 257;4;80 678;1 279 580;44;0;0;153;0;0;0;0;26 286;2 765;13 170;2 579;0;7 596 892;49 262;0;7 066 288;37 934;0;612 449;11 328;0;122 490;2 266;0;18 373;340;0;81 844;0;0;225;11;0;10;0;0;0;0;25 624 103;0;0;24 598 218;0;0;1 304 945;0;0;65 248;0;0;195 741;0;0;39 148;0;0;332 064;0;0;52;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59 247 578;53 734 623;6 396 954;1 279 390;191 910;883 999;187;19;3 571 958;4 685 316;0;351 238;1 464 598;70 248;10 537;19;5;15;0;0;0;0;0;0;0;19 471 429;19 235 701;21 356 357;20 340 450;1 370;1 370;196 611;94 009 917;29 981 958;15 053 416;10 173 281;8 221 896;75 613;4 358 000;388 212;1 446 128;68 295;204 949;882 562;20 456;0;1 838 328;0;0;0;0;24 000;0;2 147;8 625;44 737;429 791;0;0;0;0;70 163;111 224;455 246;4 736;2;72 180;4;0;0;358;4 056 984;27 508 221;27 034;2;1 916;2;5;3;0;0;0;0;0;0;102 836;15;12 872;3;0;0;987 167;2;0;0;60 398;1;0;0;3 393 195;11;0;0;0;0;0;0;0;0;22 258;7;0;0;0;0;117 927;20;21 073;19;351 128;35;205 239;97;2 834 078;6;124 006;26;209 749;66;770 871;116;19 010;42;29 686;15;26 440;10;17 121;14;202 215;144;0;0;0;0;1 065;1;4 554;1;2 908;3;116 418 395;9 107;6 085 747;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367 472;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Тыва;9 309 605;7 741 110;3 761 479;951 881;8 957 927;8 220 954;3 021 022;1 242 861;788;2 784;61 200;0;0;0;1 031 723;35 581;3;996 142;768 039;199 228;29 884;0;31 303;4 696;4 237;424;996;64;7 116;0;0;0;0;0;0;0;0;0;0;0;0;151;46;71;49;0;164 337;0;0;164 337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;14 158 130;6 371 945;0;10 261 336;4 665 653;0;3 200 718;1 716 840;0;0;0;0;640 144;343 368;0;96 022;51 505;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534;534;0;0;0;87 014;84 624;1 585;805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31 387;334 745;0;0;0;0;0;0;0;5;14 592;52 372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;1;0;0;125;1;692;1;0;0;0;0;968;1;138;1;0;0;0;0;0;0;0;0;1 873;1;0;0;0;0;0;0;0;0;0;0;1 313 345;63;678;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Удмуртская Республика;766 533 311;91 047 938;144 919 790;4 581 063;701 081 174;96 180 697;136 554 094;7 473 086;669 063;59 939;2 345 334;1 320 200;98 551;261;72 928 796;2 233 588;195;70 695 208;9 283 472;14 118 976;2 120 536;11 854;1 691 139;253 953;655 916;25 586;97 816;3 827;446 718;18 194;5;0;0;0;0;0;0;0;0;0;0;8 046;1 002;3 322;1 184;0;2 617 144;29 695;0;2 361 442;25 785;0;259 189;3 524;0;51 838;705;0;7 776;106;0;4 068;0;0;191;13;0;6;0;0;0;0;113 500;0;0;116 669;0;0;2 943;0;0;147;0;0;441;0;0;88;0;0;6 417;0;0;9;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 692 560;13 637 788;1 240 612;248 123;37 219;185 840;44;8;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;37 467 662;36 740 824;2 191 482;2 169 042;0;0;15 448;5 843 705;3 811 574;494 606;1 479 285;34 001;1 716;0;0;31 850;3 657;0;0;2 111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;87 686;31 850;8 718;0;0;45 063;5;0;0;122;369 080;3 079 266;496;1;85;1;0;0;0;0;0;0;0;0;15 730;7;0;0;0;0;0;0;0;0;26 860;4;0;0;241;1;0;0;0;0;0;0;409 566;2;15 599;7;0;0;0;0;11 534;9;1 587;1;17 230;15;79 089;43;0;0;0;0;97 975;12;123 607;30;5 186;19;21 178;16;14 221;5;2 109;2;63 019;56;0;0;0;0;0;0;0;1;115;1;16 733 131;2 651;231 376;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Республика Хакасия;143 946 710;11 031 862;11 821 496;1 080 641;136 051 206;12 117 694;9 273 554;977 909;56 962;36 156;806 386;0;493;0;9 711 085;198 383;40;9 512 702;946 944;1 902 140;285 322;0;210 370;31 539;137 433;7 304;20 615;1 096;39 677;13;1;0;0;0;0;0;0;0;0;0;0;1 133;177;850;76;0;846 675;1 235;0;812 498;1 235;0;36 635;0;0;7 327;0;0;1 099;0;0;2 458;0;0;118;2;0;2;0;0;0;11 947 393;3 004;0;11 369 276;3 026;0;578 117;19;0;98 280;0;0;17 344;4;0;17 344;1;0;0;41;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163 136;175 043;243;48;7;12 150;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1 462 552;1 445 000;0;0;17 552;8 504 670;8 342 511;11 725;5 433;145 000;0;0;0;0;0;145 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;33 485;1 161 540;0;0;0;0;0;0;0;0;0;0;0;0;501 583;1;2 321;1;0;0;0;0;0;0;79 164;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 696;9;51 331;1;1 640;8;12 070;9;162;1;0;0;630;1;12 767;7;769;6;15 776;1;5 354;1;0;0;14 686;9;0;0;0;0;0;0;0;0;0;0;4 506 589;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чеченская Республика;96 555 330;8 750 465;1 625 865;1 513 922;95 065 356;11 343 621;1 137 257;2 019 665;7 116;91;34;0;11 414;0;1 974 250;56 086;5;1 918 164;3 098 808;374 024;57 466;317;143 815;22 129;26 244;168;3 962;23;11 217;9 378;11;0;0;0;0;0;0;0;0;0;0;948;103;907;597;0;652 293;0;0;643 919;0;0;145 708;0;0;29 141;0;0;4 371;0;0;137 335;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 430 564;1 290 966;139 598;27 919;4 188;0;11;0;54 893;54 939;0;193;239;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 291;992;0;14 299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1 424;0;0;0;0;0;275;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 689 330;150;12 996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика;286 243 625;37 532 517;10 098 212;2 012 962;264 685 763;38 897 316;11 421 021;3 394 787;80 491;107 903;260 555;435 505;27 537;0;20 108 643;1 227 467;116;18 881 176;3 070 402;3 765 399;566 435;0;734 189;111 487;382 669;34 712;57 401;5 160;245 494;10 834;1;0;0;0;0;0;0;0;0;0;0;4 137;318;1 515;525;0;2 198 995;24 509;0;2 129 960;22 622;0;118 006;1 886;0;23 601;377;0;3 541;57;0;48 971;0;0;141;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 276 940;1 084 886;233 736;46 748;7 012;41 682;12;2;118 763;98 160;0;20 603;0;4 121;618;1;0;0;0;0;0;0;0;0;0;1 003 655;948 586;1 374 148;1 298 078;0;0;85 016;3 903 923;1 043 372;564 176;2 216 672;70 248;35;0;69 300;0;971;0;0;0;0;0;0;0;0;0;0;0;69 300;700;0;0;0;0;0;0;0;0;248;0;0;0;0;0;0;91;283 482;1 483 703;889;2;260;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 331;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 325;5;2 334;5;76 885;7;6 310;16;38;1;15;1;144;1;10 046;8;263;8;246;3;61;1;0;0;5 081;18;0;0;0;0;0;0;0;0;0;0;6 409 664;1 726;53 190;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
