GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254
Чеченская Республика;299581431;31838300;46344180;5193242;295306774;35331595;6985862;6151260;103048;42375;39243052;0;0;0;4492972;51383;28;4441589;4408938;874519;133056;14;0;0;0;269986;41263;51425;6642;7714;996;10277;5939;2;0;4884;1;0;0;0;21100;0;1311997;18961461;0;0;1360;98;1432;451;4;777661;314176;0;777315;307241;0;347;6582;0;69;1316;0;10;197;0;0;0;0;80;21;0;0;0;0;144221;0;0;198605;0;0;170;0;0;0;0;0;6;0;0;0;0;0;54554;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2628495;0;2499164;0;160697;0;32139;0;4821;0;31367;0;18;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5316;4575;0;741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Чувашская Республика - Чувашия;561453423;35030688;25577887;2710690;510983464;38306297;18576960;9284298;245681;937516;3743487;169544;22104;0;53951161;1559674;234;52391516;8779244;10478297;1571745;592;0;0;0;2089776;313437;459325;139679;68881;20952;311935;0;0;0;0;0;0;0;0;311935;0;8187269;57828961;7553;398663;4146;279;1040;442;1044;2037938;2801538;0;1882666;2535010;0;155272;266528;0;31054;53306;0;4658;7996;0;0;0;0;116;29;0;0;0;0;0;0;638549;0;0;618896;0;0;27526;0;0;0;0;0;4129;0;0;826;0;0;8343;0;0;4;0;0;1;0;0;0;0;0;8131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8131;0;0;1;0;0;1;101440;0;0;100580;0;0;861;0;0;26;0;0;0;0;0;0;0;0;1805135;0;1395261;0;409874;0;81975;0;12296;0;0;0;12;0;0;0;49681;48320;0;1778;417;356;53;4;1;1;0;0;0;0;0;0;0;1284975;1416962;401969;1316008;300429;300000;302192;849995;9316921;4762236;461011;4011655;0;0;2281;0;0;0;2280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12456;3;0;0;104;160556;942055;581;1;360;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Алтайский край;1463194515;50640841;55334563;6054817;1372497314;55487044;49182142;8581408;194944;291521;1606891;84772;26828;743;95413784;3874070;339;91539713;7166789;18307942;2746190;0;0;0;0;3172520;475878;1053641;40180;158046;6028;774814;0;0;0;0;0;0;0;0;774814;0;7998334;17935474;3171;0;9293;783;4151;353;53;1489025;4941813;0;1460410;4205941;0;28688;742579;0;5737;148515;0;861;22277;0;71;6707;0;136;81;0;1;3;0;0;0;4395237;0;0;4180907;0;0;282590;0;0;0;0;0;42389;0;0;8478;0;0;68260;0;0;14;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85281;0;0;86565;0;0;0;0;0;0;0;0;1285;0;0;1;0;0;70012236;0;48465707;0;21987544;0;4397509;0;659626;0;441016;0;293;0;22;0;52080;45875;0;7839;1635;1568;235;9;3;1;0;0;0;0;0;0;0;1827508;1842482;495674;496987;0;0;2936;793647;24240529;22287506;277447;1543565;74250;0;132;0;0;18000;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18000;56250;0;0;0;0;0;0;140;312159;1526856;340;1;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Краснодарский край;7479409467;650135556;642620097;157581795;6869410582;684897815;581307212;307240558;1251149;297330;26774635;8822878;197406;2658;645727300;33806376;1549;611922066;192945525;120560410;18357271;35524;307600;2040395;28;19643802;3058630;5760511;289326;1002265;43399;6761275;1816671;7;0;0;0;0;0;0;10925941;115587;1073553270;433049666;12254;303836;19035;3680;9465;1719;207;6536720;27225275;410985;6077363;22683542;330263;469662;4562459;80722;93933;912491;16144;14090;136873;2422;10303;20966;0;959;201;1;25;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1666867;0;0;1426818;0;0;242329;0;0;7270;0;0;2281;0;0;5;0;0;166948602;0;122148849;0;54519396;0;10903879;0;1635582;0;9719644;0;218;0;24;0;13090423;7788815;2378373;2947545;28174;679699;177961;33;16;15;0;0;0;0;0;0;0;274914360;281747005;1215888;1211177;18971920;19104456;9095;2328962;139077264;67477398;8805949;11883366;48711351;0;105128;0;18168972;21217402;8201268;0;0;5246644;0;9791270;4962165;1158290;1323760;0;0;1158290;86458;989990;70255;0;0;0;11901;0;9554280;14614649;1656211;0;0;103;1;0;0;312;3064688;16081979;29860;3;13650;7;0;0;0;0;0;0;0;0;0;328125;4;170063;4;0;0;0;0
Красноярский край;5458169658;629253440;614983197;194430256;4304955462;642892027;605761112;131031364;1209975;512689;62128549;154181123;3048457;1205;1098491871;9140611;536;1089351260;96570308;217190392;32680537;254;0;0;0;75286207;11366856;6326567;296543;948985;44481;1828122;679861;1;0;0;0;0;0;0;2507983;27;175719307;419303977;47934019;0;12438;1442;5412;889;365;2521775;9942340;0;2438092;8262913;0;84650;1784170;0;16931;356834;0;2539;53526;0;967;104740;0;631;99;0;3;8;0;8082961;303933;57452;16391109;231412;57772;0;72521;496;0;0;0;0;2176;74;0;2176;15;8308148;0;816;1;1;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;926031;0;0;863038;0;0;62993;0;0;1890;0;0;0;0;0;1;0;0;51841455;0;41628758;0;10295497;0;2059099;0;308865;0;82800;0;80;0;6;0;21081968;20339342;12971;3725264;2995609;745053;111758;17;6;8;0;0;0;0;0;0;0;244935;256856;3358687;12276753;1489479;3827716;19551;919723;122162350;83995021;2609106;7736703;13381232;0;12048;0;12906111;0;109652;0;0;96144;0;150712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37880038;0;0;0;0;980;2;0;0;246;12259763;59741585;0;0;12880;2;0;0;0;0;0;0;0;0;0;2612638;10;7753107;5;0;0;0;0
Приморский край;2983178870;501339537;400707595;627524600;2738904329;701216407;396483236;660267159;1801774;847648;9296547;166775891;263380;295;240746861;7985788;547;232761254;385949045;45593335;6977764;211;142202;1118714;8;5904265;924771;4136883;194996;633215;23049;1597158;958217;5;0;0;0;0;0;0;3816291;27984;44630974;542292724;4214;24470;9158;1947;4491;1372;91;2590720;10235748;0;2436691;8857844;0;154537;1456700;0;30908;291340;0;4635;43701;0;510;78796;0;350;78;0;3;10;0;4367996;0;143922383;4309606;0;170699303;58390;0;2683721;0;0;0;0;0;526858;0;0;78230;0;0;29475982;1;0;53;0;0;35;0;176120122;0;0;143091124;0;0;122076;0;0;38467734;0;0;0;123226;0;0;7533353;0;0;1117064;0;0;5560814;0;0;394;0;0;146;0;124560;108083;0;127402;99460;0;3127;8623;0;94;259;0;5970;0;0;1;0;0;29590437;0;29443847;0;2895027;0;579006;0;86851;0;2748437;0;44;0;14;0;8182860;8120862;4631;340179;282812;68035;10205;29;13;58;0;0;0;0;0;0;0;285001619;462813458;43807425;43741370;52138726;39616034;12605212;791324;26040972;10084233;10997073;3841972;603276;66616;425676;0;424721;39199;553279;0;0;0;0;680000;0;0;0;0;0;0;0;0;0;0;0;0;1796;0;64040;32797;150941;0;0;0;0;0;0;139;629446;8017130;0;0;13293;2;2649;1;0;0;0;0;0;0;0;83214;1;0;0;0;0;0;0
Ставропольский край;1372691814;140445725;58555694;22311538;1216851375;151614515;64384245;26408354;224858;44734;418083;8617969;11045;274;149812570;3636530;292;146176044;19624387;29209318;4385281;0;1291646;6284533;1;2167665;327342;8696666;33733;1460012;5010;727306;25891;7;0;0;0;0;0;0;8329376;136;18365964;56131409;0;0;7236;570;4195;743;53;1477220;6548331;1090774;1403240;5466670;1050299;78800;1082397;40475;15760;216479;8095;2364;32472;1214;4820;736;0;201;65;3;2;2;0;0;0;10581369;0;0;9189757;0;0;1409869;0;0;0;0;0;211480;0;0;42296;0;0;26418;0;0;16;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217055;0;0;214996;0;0;2059;0;0;62;0;0;0;0;0;0;0;0;134064568;0;114366281;0;24497324;0;4899465;0;734920;0;4799037;0;258;0;34;0;6127545;5835544;17745;282370;8114;56474;8471;20;8;4;0;0;0;0;0;0;0;26046111;26012934;24804771;20587549;21890;11922;4224632;2273375;41148745;38349659;657061;1600838;525429;0;739;0;0;10567;15;0;0;514363;0;0;0;0;0;0;0;0;4244;0;0;0;0;0;0;0;0;17601;12;0;0;173673;1;0;0;99;470438;5121681;0;0;102209;1;0;0;0;0;0;0;0;0;0;1058799;3;328824;3;0;0;0;0
Хабаровский край;1313816560;237853489;112975332;31897397;1180013722;290518784;118742971;50339954;1943253;477696;400745;248859;75244;17584;129546683;20471023;421;109075660;70896410;21811747;3271502;0;1202;2805;1;4432450;664590;1820713;34064;273568;5110;4094204;0;0;0;0;0;0;0;0;4098211;162;59921019;266375459;0;0;5190;1299;2514;455;43;622436;6428167;696278;695204;5574146;604991;50867;880577;91287;10173;176115;18257;1526;26417;2739;0;24607;0;12;70;5;0;4;0;1922852;0;93962479;1921409;0;108485649;1443;0;5101219;0;0;0;144;0;944585;43;0;135578;0;0;19665275;1;0;50;0;0;20;0;24298554;0;0;20033979;0;0;3991639;0;0;914105;0;0;0;0;0;0;182821;0;0;27423;0;0;641168;0;0;13;0;0;6;0;11081;63814;0;10012;28572;0;1069;35242;0;32;1057;0;0;0;0;0;0;0;387286;0;369499;0;48727;0;9745;0;1462;0;30939;0;15;0;7;0;93960;93369;0;24530;23939;4906;736;4;1;1;0;0;0;0;0;0;0;42702;35099;42109;2615;0;0;25433;0;10735795;9609347;208875;860201;403;0;470;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1843598;0;0;0;0;0;0;0;119;1514193;5961842;0;0;0;0;0;0;0;0;0;0;0;0;0;61944;2;0;0;0;0;0;0
Амурская область;477067421;146081168;23773783;353521388;437991892;170346136;23959111;379874072;226072;954095;21196;1427005;2;18063;39095077;986727;145;38108350;51108625;7621670;1143251;0;5552;32421;2;2089868;313357;664227;24259;100052;3639;197345;2432;9;0;0;0;0;0;0;237750;0;5365706;112884215;1682;0;2158;548;1820;350;63;1230002;2341018;213602;1193037;2196298;216526;38623;147739;1582;7725;29548;316;1159;4432;47;1658;3019;4506;72;30;6;7;2;1;0;186950;19316642;0;176235;18251923;0;10715;1120224;0;0;0;0;321;165052;0;321;19993;0;0;55505;1;0;17;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74981;0;0;73004;0;0;1977;0;0;59;0;0;0;0;0;0;0;0;37363672;200737;31804913;201132;7356717;0;1471343;0;220702;0;1797958;395;110;1;12;1;146705999;146102992;0;4635484;4032478;927097;139065;15;8;5;0;0;0;0;0;0;0;11119;11109;0;0;0;0;0;0;1117057;811643;28059;277355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;249548;2950517;0;0;0;0;0;0;0;0;0;0;0;0;0;199270;3;735834;2;0;0;0;0
Архангельская область;797184833;78296393;204373824;19919877;703895921;108554340;177702760;21628181;482398;145328;1350216;14020;34112;66602;119059124;19970866;187;99088257;31901545;18798666;2972648;0;0;0;0;4853948;738056;661642;36041;101781;5406;3994173;1018986;4;0;0;0;0;0;0;5013159;5657;32284244;84291583;110426;0;2322;441;995;215;356;874090;2281050;30038;849597;1969279;25565;30058;317385;4473;6012;63477;895;902;9522;134;5566;5614;0;129;31;2;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565693;0;0;562423;0;0;12333;0;0;370;0;0;9063;0;0;5;0;0;5025731;0;4332307;0;734464;0;146893;0;22034;0;41040;0;14;0;2;0;258460;366850;0;6801;115191;1360;204;7;3;3;0;0;0;0;0;0;0;6984;6301;75000;83369;0;0;1076;0;8762851;7596016;100807;826239;163808;0;8335;0;61560;0;68333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42248;0;1792512;0;23250;0;0;0;0;0;0;75;1052048;3684193;0;0;0;0;0;1;0;0;0;0;0;0;0;154559;2;0;0;0;0;0;0
Астраханская область;163514747;40180961;19563358;12805021;153491033;44569951;16052152;17710196;37857;135452;93;29881;345;0;13572338;1794139;133;11780584;9188594;2317527;351286;0;0;0;0;551865;82794;150678;43902;25014;7614;358828;185;3;2134;36282;1;0;0;0;397429;0;3452414;65366176;480;371841;1621;392;1421;208;14;3242531;1375995;510907;3224455;1301915;515766;161007;93327;0;32201;18665;0;4830;2800;0;142931;19246;4859;23;32;2;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76281;0;0;78677;0;0;151;0;0;5;0;0;2547;0;0;2;0;0;8853992;0;8001499;0;953997;0;190799;0;28620;0;101505;0;24;0;5;0;3983186;3981359;0;30505;28679;6101;915;9;5;3;363720940;158214164;0;213676180;44274873;8169404;1;149338;145641;0;0;0;0;0;0;45567822;45375481;42359;61158;80526;0;988;0;20526;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;0;0;0;0;0;0;0;20734;0;19600;0;0;0;0;0;0;22;2349615;6428192;31;1;0;0;0;0;0;0;0;0;0;0;0;751;1;0;0;0;0;0;0
Белгородская область;2143281702;125024173;212460807;7822147;1912580120;129058369;226038064;12875538;858009;42658;12025398;1776062;26350;24;206013136;4781453;350;201231683;10797101;40246414;6036827;41209;0;0;0;8983452;1347674;1401049;55836;209932;8375;956291;163;1;0;0;0;0;0;0;956454;383;64822212;24275150;0;0;7938;693;3694;350;76;1862315;3207076;0;1840636;2877703;0;25939;329554;0;5188;65911;0;778;9887;0;4260;5508;0;193;32;0;3;2;0;0;0;2671127;0;0;2587342;0;0;117876;0;0;0;0;0;17682;0;0;3536;0;0;57063;0;0;29;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22012;0;0;17501;0;0;4856;0;0;146;0;0;345;0;0;1;0;0;251508657;0;213511631;0;38908594;0;7781719;0;1167250;0;911568;0;146;0;9;0;804702;774197;62287;63330;33723;12666;1900;18;8;0;0;0;0;0;0;0;0;1262878;1270283;2069901;1963577;7772;7772;106363;579548;311244897;303207574;829215;4739292;2461340;0;7476;0;0;69300;103511;397125;0;2435;0;0;0;0;0;3010;0;51745;0;2453;0;0;0;0;0;0;0;69300;60011;12179;1;4906;1;0;0;139;1558256;6836016;0;0;133;1;2582;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Брянская область;544812600;93138543;34431270;7604326;494227759;95129717;36798325;14413630;372064;691093;498389;17175;79747;0;48011715;1082418;190;46929297;8126558;8982365;1407879;40;0;0;0;2114660;329542;380784;16984;56683;2561;216484;403494;19;0;0;0;0;0;0;619978;128;6527770;28132678;0;0;3348;350;2162;355;10;940483;2710652;0;871769;2249139;0;68713;486195;0;13743;97239;0;2061;14586;0;0;24732;0;201;58;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81376;0;0;75292;0;0;6084;0;0;183;0;0;0;0;0;0;0;0;97787909;0;88132514;0;9976236;0;1995247;0;299287;0;320841;0;36;0;4;0;504499;456852;0;49390;1744;9878;1482;17;4;2;0;0;0;0;0;0;0;102797;101469;0;0;0;0;0;0;2494619;1708844;33162;617393;134579;0;538;0;49500;0;41;0;0;85076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126720;0;41097;0;0;0;0;0;0;58;288658;1265058;1989;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Владимирская область;1297497676;79885194;81197306;6614188;1149820586;87092012;81123718;13623581;229695;375250;10908068;354630;68087;0;137632938;4361099;269;133271840;14195571;26317717;3998154;394;181327;2155969;8;3707409;543990;1532204;11280;225867;1692;872220;336651;11;0;0;0;0;0;0;3546167;447;17170559;31513679;4216;246062;4656;483;880;328;1196;1189557;3868256;0;1136954;3316107;0;54020;563054;0;10804;112611;0;1621;16892;0;1416;29963;0;329;57;0;6;6;0;0;0;0;0;0;5933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5933;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136318;0;0;131321;0;0;4997;0;0;150;0;0;0;0;0;0;0;0;7721639;0;7477649;0;471525;0;94305;0;14146;0;227536;0;17;0;7;0;4875;5164;0;0;289;0;0;1;1;0;0;0;0;0;0;0;0;238968;245285;4901;1105;784796;159873;628739;0;14997620;6973328;103044;3648439;4250676;0;452;0;112098;0;4138610;0;0;4201303;0;0;0;0;0;0;5800;4200;4017378;794;0;0;0;0;0;0;193084;935137;0;518793;1;1601;2;0;0;106;398932;2857051;2750;1;117;2;56;1;0;0;0;0;0;0;0;7706;1;74;1;0;0;0;0
Волгоградская область;1030543640;210456488;47309784;42041229;939871250;199398020;47502073;71856716;612540;872616;3015077;725301;25644;0;88509557;6659828;385;81849729;18609701;16340277;2455491;0;26511;344990;7;2545703;385707;1512418;49277;221437;7398;1331966;29669;6;0;0;0;0;0;0;1733136;0;31170765;57024169;53789;0;5241;677;1912;705;2166;1499676;6763794;0;1442330;6033045;0;60126;749528;0;12026;149906;0;1804;22486;0;2780;18779;0;343;84;0;1;6;0;0;0;183485;0;0;198127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16624;0;0;2;0;0;1;0;0;18009734;0;0;13929824;0;0;0;0;0;4079909;0;0;0;203995;0;0;611986;0;0;122397;0;0;0;0;0;1;0;0;0;354694;0;0;331030;0;0;27847;0;0;836;0;0;4183;0;0;1;0;0;65914977;3032897;48170840;3592495;18333535;0;3666707;0;550006;0;589398;559598;236;1;23;1;582117;533026;0;68215;19123;13642;2046;22;12;5;0;0;0;0;0;0;0;82300;87255;8323447;7865810;1026203;1035954;457637;18406;21315289;17742791;768765;2263965;530785;0;743;0;64603;0;466925;0;0;23345;0;0;0;25823;0;0;0;0;0;6923;0;0;0;0;0;0;67899;0;0;0;0;0;0;0;0;92;335424;2461123;0;0;0;0;0;0;0;0;0;0;0;0;0;116;1;113;1;0;0;0;0
Вологодская область;2341361570;447594206;552710122;347359724;1914029271;473554182;360695158;358979000;344811;343162;217262373;1799410;20075;2160;402471921;1167440;299;401304483;39037655;74264707;12037983;2404;97049;370847;1;23003593;3790468;889788;12532;133569;1880;233488;5995039;4;1151;0;5;0;0;0;6697574;44;11926100;76597591;2613377;0;6248;637;2632;698;9;1243755;2460955;0;1212671;2113528;0;33731;350549;0;6746;70110;0;1012;10516;0;2647;3121;0;184;39;0;1;2;0;0;0;12310442;0;0;9625244;0;0;3160505;0;0;0;0;0;632101;0;0;94815;0;0;487690;0;0;14;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604595;0;0;575512;0;0;31613;0;0;948;0;0;2530;0;0;7;0;0;26678794;0;22284459;0;4440486;0;888097;0;133215;0;46150;0;59;0;6;0;422029;394548;2757;77379;52655;15476;2321;14;6;8;0;0;0;0;0;0;0;182186;167403;122343873;134444774;186284;196850;62294;7805280;266287236;263566683;489867;1834346;317332;0;11;0;0;52517;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52517;0;104597;2;43473;2;0;0;94;2704441;27299404;0;0;0;0;1426;1;0;0;0;0;0;0;0;3632956;2;78475;2;0;0;0;0
Воронежская область;2335191332;88504403;148471926;9654968;2181960247;96849140;154726706;14406694;595340;154623;7554649;396855;114474;0;139963250;3000322;572;136962950;13338695;27317782;4108898;699;0;0;0;5009790;751823;2007466;33846;303654;5006;600064;87274;6;0;0;0;0;0;0;687338;993;24292666;52435966;283;0;12272;1167;4491;430;1474;1827236;7815125;1001678;1670470;6876292;865491;162251;1028182;136186;32450;205636;27237;4868;30845;4086;5485;89350;0;106;84;2;3;9;0;0;0;4464691;0;0;3377842;0;0;1086849;0;0;0;0;0;163027;0;0;32605;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548848;0;0;519466;0;0;29459;0;0;884;0;0;76;0;0;1;0;0;183392333;0;138058201;0;46372586;0;9274517;0;1391178;0;1038454;0;205;0;15;0;267918;252018;73636;22241;6340;4448;667;18;6;0;0;0;0;0;0;0;0;65106231;65060453;76714;16000;0;0;60749;0;21928949;16034829;321565;2198541;72694;0;3300405;0;0;7840;3363178;0;0;0;0;37620;1980;0;0;0;0;4014;0;33000;0;0;0;0;0;0;0;7890;26767;0;0;43;1;0;0;156;366554;2536951;0;0;0;0;0;0;0;0;0;0;0;0;0;170251;1;0;0;0;0;0;0
Ивановская область;577537613;22163035;26260475;1785697;542323352;24642480;30042529;2493551;180684;208092;1427872;202531;10692;0;30922069;638752;207;30283914;3181738;5756187;894918;0;0;0;0;954570;154006;401135;4693;59464;719;127750;58108;4;13475;229075;3;0;0;0;428408;0;6454085;12291782;0;0;5266;479;2646;574;21;715249;1979668;147180;639246;1664582;120095;80799;315562;27084;16160;63112;5417;2424;9467;813;4797;475;0;116;35;1;7;3;0;0;0;8125709;0;0;6635775;0;0;1515625;0;0;0;0;0;257656;0;0;45469;0;0;25690;0;0;18;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305338;0;0;294316;0;0;21538;0;0;646;0;0;10516;0;0;3;0;0;2349461;0;1964203;0;549677;0;109935;0;16490;0;164419;0;9;0;4;0;516659;516957;0;1978;2276;396;59;7;2;0;0;0;0;0;0;0;0;258873;236536;9000;9000;0;0;748223;0;1640066;1374485;7945;241481;2176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31547;0;3520;0;0;6992;2;0;0;42;118514;284446;0;0;232;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Иркутская область;2427611911;455401747;278610171;164588656;2003214558;474123926;259494773;204607278;1147614;636943;37617664;3521298;73135;18589;406970332;3312645;390;403657688;61640584;78362680;12109730;195;0;0;0;8536917;1314656;1693278;117194;253992;17579;662529;2368859;4;0;0;0;0;0;0;3031388;0;18831231;130736103;30;278;7672;1004;2615;755;1823;2329725;9629604;762445;2295429;8845584;707447;35412;944983;54998;7083;188998;11000;1063;28349;1650;1116;160962;0;395;86;4;7;4;0;37560418;0;1400333;31286866;0;1405859;7085614;0;82574;0;0;0;1106968;0;8097;212568;0;535;820787;0;88100;13;0;11;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301638;0;0;242180;0;0;59500;0;0;1785;0;0;42;0;0;1;0;0;960283;0;960646;0;3673;0;735;0;110;0;4036;0;6;0;2;0;3356569;3865720;0;6627;515778;1325;199;12;8;4;0;0;0;0;0;0;0;329998;266712;1147523;1363006;0;0;3926;77842;85042171;60131932;142273;1568299;6966296;0;16223630;0;16218382;0;6971544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28831983;0;6966296;256;1;0;0;0;0;211;1031767;25865329;0;0;11753;3;0;0;0;0;0;0;0;60;1;838536;4;45423;2;0;0;0;0
Калининградская область;1107549014;103099833;514270226;584282924;1048875168;113308835;469921110;334583627;4013375;274806;48944903;513211104;25808;0;58065604;5839628;374;52225971;273254809;10442896;1566509;7926;0;0;0;2241742;336620;951050;41699;142350;6255;1167926;2065;9;0;0;0;0;0;0;1169991;9316;40809483;365910313;0;126;2963;1157;1855;318;24;1119285;3443116;69920;1076818;3017723;68116;43829;488842;1805;8766;97768;361;1315;14665;54;1091;63448;0;74;31;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410816291;0;0;389110215;0;0;467186;0;0;33779829;0;0;176501;1000172;0;0;5579292;0;0;836894;0;0;12540940;0;0;222;0;0;83;0;0;41770;0;0;41030;0;0;751;0;0;23;0;0;10;0;0;1;0;0;6888681;0;6804054;0;1480290;0;296058;0;44409;0;1395662;0;16;0;11;0;433511;310727;377;123680;1272;24736;3710;9;2;9;2667226;1902408;668950;668950;133790;573082;1;85066192;85168188;6750190;7002805;0;0;222698;5978004;88377068;11362021;322866;1075403;971907;0;80548;0;342809;87803;503361;0;0;1000;0;0;0;0;0;1386;0;0;0;0;0;0;0;0;3000000;0;407656;172520;603717;0;0;0;0;0;0;52;11763044;569815;0;0;519;1;3441;1;0;0;0;0;0;0;0;1932;1;0;0;0;0;0;0
